Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,9.808244e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],5.420205e-01,6.529107e-01,-2.000000e-01,-6.363028e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 0.65291074 -0.2        -0.06363028],2.000000e+00,3.300249854137409
2,14,9.808244e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],6.734496e-02,1.662932e+00,7.268409e-03,-8.287098e-02,8.524564e-01,8.527783e-01,9.145876e-01,-4.081710e-01,[ 1.66293246  0.00726841 -0.08287098],1.673991e+00,2.5474229005339675
3,21,3.241610e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],6.353359e-02,1.893086e+00,-2.000000e-01,-1.796416e-03,7.272716e-01,7.310731e-01,8.258045e-01,-8.230942e-01,[ 1.89308556e+00 -2.00000000e-01 -1.79641595e-03],1.380447e+00,1.3578705919077472
4,28,1.849529e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],6.880094e-02,2.227917e+00,3.425804e-02,-1.409645e-01,6.203207e-01,6.295767e-01,7.612469e-01,-1.213024e+00,[ 2.2279174   0.03425804 -0.14096446],1.165302e+00,0.7875364250228486
5,35,1.849529e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],7.001051e-02,2.331432e+00,-3.425804e-02,6.911317e-02,5.314153e-01,5.415458e-01,6.857296e-01,-1.622811e+00,[ 2.33143165 -0.03425804  0.06911317],9.603710e-01,0.8810270016942339
6,42,1.409611e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],7.282564e-02,2.892890e+00,8.702951e-03,2.000000e-01,4.542485e-01,4.658837e-01,7.093115e-01,-1.896391e+00,[2.89289009 0.00870295 0.2       ],8.941732e-01,0.3852593099591105
7,49,1.409611e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],7.350027e-02,2.554839e+00,-1.037805e-01,2.000000e-01,3.880368e-01,4.006122e-01,6.230678e-01,-2.334517e+00,[ 2.55483907 -0.10378046  0.2       ],7.055147e-01,0.3773753090803313
8,56,1.138015e-01,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],3.327272e-02,3.166773e+00,-1.513871e-01,1.668830e-01,3.372566e-01,3.424087e-01,7.246030e-01,-2.480793e+00,[ 3.16677281 -0.15138706  0.16688298],6.866140e-01,0.3858628058022592
9,63,7.115728e-02,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],1.199695e-01,3.018052e+00,1.049511e-01,-1.297568e-01,2.898582e-01,3.607901e-01,6.242486e-01,-2.729029e+00,[ 3.01805201  0.10495114 -0.12975678],6.396873e-01,0.16694717560039476
10,70,7.115728e-02,[ 0.03330368 -0.04505524 -0.00980135 -0.00396826],5.500219e-01,3.080070e+00,1.413958e-01,1.642454e-01,2.682730e-01,3.164925e-01,5.728109e-01,-3.023405e+00,[3.08006987 0.14139582 0.1642454 ],5.569599e-01,0.042034688589503544
