Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
36,252,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.013769e-02,1.604608e+00,2.873769e-02,2.668621e-02,1.754357e-02,2.180133e-02,3.948260e-01,-8.798162e+00,[1.60460773 0.02873769 0.02668621],1.131937e-01,0.0
37,259,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.613756e-02,1.605794e+00,2.120704e-02,2.330279e-02,1.525445e-02,1.993570e-02,3.467541e-01,-9.157267e+00,[1.6057941  0.02120704 0.02330279],9.408802e-02,0.0
38,266,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],7.468239e-03,1.637889e+00,2.548369e-02,2.097199e-02,1.312675e-02,1.741148e-02,3.207372e-01,-9.520861e+00,[1.63788938 0.02548369 0.02097199],7.841877e-02,0.0
39,273,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],4.573630e-03,1.592968e+00,2.214937e-02,2.417621e-02,1.126274e-02,1.505078e-02,3.816914e-01,-9.645724e+00,[1.59296813 0.02214937 0.02417621],6.947734e-02,0.0
40,280,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],4.322800e-03,1.552852e+00,2.190209e-02,2.616980e-02,9.624190e-03,1.294925e-02,4.588027e-01,-9.769328e+00,[1.55285243 0.02190209 0.0261698 ],7.052650e-02,0.0
41,287,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],8.625529e-03,1.604630e+00,2.315669e-02,2.245578e-02,8.603938e-03,1.129045e-02,4.560526e-01,-1.002448e+01,[1.60463031 0.02315669 0.02245578],5.661077e-02,0.0
42,294,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.136662e-02,1.556794e+00,2.937501e-02,2.289100e-02,7.525368e-03,1.360425e-02,5.201668e-01,-9.840454e+00,[1.55679439 0.02937501 0.022891  ],6.263755e-02,0.0
43,301,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],4.264031e-03,1.614741e+00,3.330355e-02,1.953528e-02,6.448701e-03,1.482297e-02,5.705763e-01,-9.816562e+00,[1.61474136 0.03330355 0.01953528],6.551887e-02,0.0
44,308,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],8.810525e-03,1.572847e+00,2.725830e-02,1.905055e-02,6.250024e-03,1.290980e-02,5.379970e-01,-1.004484e+01,[1.57284654 0.0272583  0.01905055],6.010637e-02,0.0
45,315,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],4.351254e-03,1.574036e+00,2.815004e-02,1.690494e-02,5.915999e-03,1.219543e-02,5.133014e-01,-1.020368e+01,[1.57403567 0.02815004 0.01690494],5.529958e-02,0.0
46,322,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],6.297465e-03,1.609307e+00,2.762082e-02,1.649065e-02,5.126629e-03,1.054053e-02,5.175195e-01,-1.048454e+01,[1.60930706 0.02762082 0.01649065],4.975460e-02,0.0
47,329,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],9.288504e-03,1.608190e+00,2.698177e-02,1.789871e-02,4.472012e-03,9.406192e-03,4.812069e-01,-1.080776e+01,[1.60818966 0.02698177 0.01789871],4.113307e-02,0.0
48,336,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.320183e-02,1.622952e+00,2.736526e-02,1.589607e-02,4.095680e-03,8.026162e-03,4.986602e-01,-1.101870e+01,[1.6229517  0.02736526 0.01589607],3.743899e-02,0.0
49,343,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],4.933776e-03,1.643840e+00,2.860516e-02,1.809826e-02,4.532938e-03,6.959083e-03,5.523334e-01,-1.095770e+01,[1.64383962 0.02860516 0.01809826],3.979376e-02,0.0
50,350,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],5.223537e-03,1.606310e+00,2.717909e-02,1.911853e-02,4.086377e-03,6.088483e-03,6.242647e-01,-1.107263e+01,[1.60631042 0.02717909 0.01911853],3.634462e-02,0.0
51,357,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.112644e-02,1.587192e+00,2.617829e-02,2.118696e-02,4.017888e-03,5.437376e-03,6.777559e-01,-1.112043e+01,[1.58719211 0.02617829 0.02118696],3.806381e-02,0.0
52,364,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],8.483314e-03,1.604062e+00,2.570874e-02,2.009589e-02,3.548882e-03,4.846977e-03,5.913472e-01,-1.149587e+01,[1.60406173 0.02570874 0.02009589],3.262555e-02,0.0
53,371,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.008697e-02,1.616650e+00,2.704013e-02,2.000963e-02,3.137221e-03,4.199040e-03,5.617897e-01,-1.181394e+01,[1.61665044 0.02704013 0.02000963],2.828669e-02,0.0
54,378,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.680739e-02,1.608087e+00,2.773376e-02,2.080608e-02,3.105542e-03,3.858896e-03,5.354913e-01,-1.195651e+01,[1.60808741 0.02773376 0.02080608],2.583754e-02,0.0
55,385,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],3.953840e-03,1.594686e+00,2.617867e-02,2.315439e-02,3.118674e-03,4.705528e-03,5.378799e-01,-1.174948e+01,[1.59468571 0.02617867 0.02315439],2.960603e-02,0.0
56,392,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.200696e-02,1.585701e+00,2.602919e-02,2.289037e-02,2.688205e-03,4.146597e-03,5.200477e-01,-1.205818e+01,[1.58570095 0.02602919 0.02289037],2.828724e-02,0.0
57,399,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],2.914402e-03,1.588488e+00,2.555205e-02,2.157210e-02,2.690173e-03,3.661556e-03,4.495668e-01,-1.232749e+01,[1.58848806 0.02555205 0.0215721 ],2.490588e-02,0.0
58,406,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],4.058350e-03,1.613140e+00,2.485624e-02,1.968597e-02,3.149456e-03,3.450323e-03,5.975425e-01,-1.194474e+01,[1.61314042 0.02485624 0.01968597],3.003427e-02,0.0
59,413,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],2.298141e-03,1.597971e+00,2.549591e-02,1.988709e-02,2.852695e-03,3.174875e-03,5.312956e-01,-1.224441e+01,[1.59797124 0.02549591 0.01988709],2.797787e-02,0.0
60,420,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],3.488801e-03,1.586763e+00,2.509136e-02,2.074273e-02,2.557122e-03,2.972649e-03,5.087899e-01,-1.246289e+01,[1.58676322 0.02509136 0.02074273],2.487794e-02,0.0
61,427,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],3.413806e-03,1.581831e+00,2.448589e-02,2.138064e-02,2.329635e-03,2.575572e-03,4.650475e-01,-1.278934e+01,[1.58183147 0.02448589 0.02138064],2.272635e-02,0.0
62,434,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],5.333740e-03,1.573384e+00,2.476992e-02,2.131002e-02,1.996417e-03,2.317486e-03,4.634925e-01,-1.305264e+01,[1.57338406 0.02476992 0.02131002],2.121438e-02,0.0
63,441,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.685482e-02,1.581285e+00,2.523816e-02,2.098642e-02,1.776049e-03,2.136687e-03,4.129302e-01,-1.336634e+01,[1.58128489 0.02523816 0.02098642],1.729057e-02,0.0
64,448,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],2.563813e-03,1.585227e+00,2.516742e-02,2.004366e-02,1.560104e-03,2.449927e-03,3.731693e-01,-1.346042e+01,[1.5852274  0.02516742 0.02004366],1.650029e-02,0.0
65,455,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],1.493991e-02,1.590173e+00,2.518305e-02,2.016188e-02,1.355937e-03,2.132264e-03,3.562354e-01,-1.378600e+01,[1.59017328 0.02518305 0.02016188],1.446679e-02,0.0
66,462,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],6.692074e-03,1.590715e+00,2.480321e-02,2.001450e-02,1.428108e-03,1.852980e-03,3.250179e-01,-1.396624e+01,[1.59071489 0.02480321 0.0200145 ],1.331277e-02,0.0
67,469,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],6.103211e-03,1.591773e+00,2.497030e-02,2.020193e-02,1.318365e-03,1.736605e-03,2.941064e-01,-1.421100e+01,[1.59177316 0.0249703  0.02020193],1.118180e-02,0.0
68,476,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],7.247533e-03,1.587914e+00,2.482969e-02,2.021439e-02,1.153361e-03,1.565437e-03,2.725143e-01,-1.452473e+01,[1.58791435 0.02482969 0.02021439],9.382556e-03,0.0
69,483,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],5.874508e-03,1.582370e+00,2.479895e-02,2.057686e-02,9.984333e-04,1.342857e-03,3.449695e-01,-1.458658e+01,[1.58237006 0.02479895 0.02057686],9.495839e-03,0.0
70,490,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],9.597104e-03,1.580781e+00,2.511574e-02,2.082797e-02,1.050382e-03,1.413431e-03,3.463494e-01,-1.448064e+01,[1.58078111 0.02511574 0.02082797],1.024349e-02,0.0
71,497,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],5.253665e-03,1.581548e+00,2.510054e-02,2.037121e-02,1.000271e-03,1.406528e-03,3.009465e-01,-1.467494e+01,[1.58154757 0.02510054 0.02037121],9.995450e-03,0.0
72,504,3.697946e-04,[-0.14499743 -0.00219565  0.09044208  0.02235751],5.302547e-03,1.576040e+00,2.491384e-02,2.057210e-02,8.787088e-04,1.322897e-03,3.509853e-01,-1.471200e+01,[1.57603985 0.02491384 0.0205721 ],1.045901e-02,0.0
