Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
11,77,2.028899e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.217310e-01,3.056820e+00,3.255534e-03,2.433912e-02,2.193089e-01,2.350801e-01,5.828791e-01,-3.504878e+00,[3.05682017 0.00325553 0.02433912],4.548240e-01,0.08498169888487331
12,84,2.028899e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.314919e-01,2.927681e+00,1.919638e-02,3.723515e-02,1.903475e-01,2.049568e-01,5.064930e-01,-3.924105e+00,[2.92768127 0.01919638 0.03723515],3.492011e-01,0.0
13,91,2.028899e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.217227e-01,3.005206e+00,4.122002e-02,-5.701076e-02,1.633705e-01,1.942622e-01,4.624428e-01,-4.221513e+00,[ 3.00520634  0.04122002 -0.05701076],3.039305e-01,0.00760256095470911
14,98,1.709035e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.971157e-01,3.281608e+00,1.642530e-02,-6.544840e-02,1.441881e-01,1.677668e-01,6.245753e-01,-4.192500e+00,[ 3.28160757  0.0164253  -0.0654484 ],3.230210e-01,0.014109296113454803
15,105,1.384945e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.628651e-01,3.500186e+00,4.107756e-02,-1.536055e-02,1.248486e-01,1.514414e-01,7.744411e-01,-4.223824e+00,[ 3.50018622  0.04107756 -0.01536055],3.619925e-01,0.07338725302496384
16,112,1.058733e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.990193e-01,3.725767e+00,-5.363416e-02,9.721633e-02,1.122121e-01,1.613247e-01,9.166311e-01,-4.098751e+00,[ 3.72576687 -0.05363416  0.09721633],4.359754e-01,0.008669175311557547
17,119,1.058733e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.825344e-02,4.141006e+00,-1.540623e-01,1.337797e-01,9.973635e-02,1.428734e-01,1.228436e+00,-4.045280e+00,[ 4.14100617 -0.15406233  0.13377968],5.462885e-01,0.0651599298682894
18,126,1.058733e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.375267e-01,3.898620e+00,-7.761910e-02,3.049179e-02,8.539721e-02,1.249769e-01,1.102487e+00,-4.442499e+00,[ 3.89862033 -0.0776191   0.03049179],4.957821e-01,0.10870297552919007
19,133,1.058733e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.255119e-01,3.646160e+00,-1.059974e-01,6.464598e-02,7.350698e-02,1.110444e-01,9.833752e-01,-4.824964e+00,[ 3.6461602  -0.10599741  0.06464598],4.177426e-01,0.04888102999077258
20,140,1.044953e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.256612e-01,3.923815e+00,-7.791530e-02,1.270144e-01,6.758996e-02,9.781076e-02,9.077685e-01,-5.115782e+00,[ 3.92381467 -0.0779153   0.1270144 ],3.777388e-01,0.0166208865059109
21,147,1.044953e-01,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.749550e-02,4.230348e+00,-1.464728e-01,1.140191e-01,6.049801e-02,8.617149e-02,1.007770e+00,-5.248821e+00,[ 4.23034764 -0.14647278  0.11401905],3.773375e-01,0.010008262287779084
22,154,9.270924e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],4.537659e-02,4.364652e+00,-1.315139e-01,-6.035720e-02,5.488396e-02,1.276674e-01,1.017100e+00,-4.943906e+00,[ 4.36465221 -0.13151395 -0.0603572 ],4.533074e-01,0.0025738442341979783
23,161,4.322953e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],6.248165e-02,4.257824e+00,-1.221323e-01,-3.884769e-02,4.735246e-02,1.145182e-01,8.796006e-01,-5.345445e+00,[ 4.25782358 -0.12213233 -0.03884769],4.234462e-01,0.011640724027072566
24,168,4.322953e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],7.357381e-02,4.182807e+00,-8.306564e-02,-1.446677e-02,4.235570e-02,9.826228e-02,7.824269e-01,-5.727122e+00,[ 4.18280712 -0.08306564 -0.01446677],3.516974e-01,0.0
25,175,4.322953e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.427923e-01,4.206551e+00,-1.005003e-01,-4.375256e-02,3.670290e-02,8.555199e-02,6.918931e-01,-6.131854e+00,[ 4.2065512  -0.10050033 -0.04375256],2.925754e-01,0.0011862015685422905
26,182,4.237736e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],5.249480e-02,4.363965e+00,-8.003720e-02,-4.314316e-04,3.647726e-02,7.565600e-02,6.569857e-01,-6.312718e+00,[ 4.36396538e+00 -8.00372031e-02 -4.31431583e-04],2.777289e-01,0.0
27,189,3.661300e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],8.072706e-02,4.598647e+00,-1.234375e-01,2.524267e-03,3.154110e-02,6.486365e-02,8.402863e-01,-6.365944e+00,[ 4.59864687e+00 -1.23437543e-01  2.52426731e-03],2.895250e-01,0.0025148159438279716
28,196,1.716965e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],3.040045e-02,4.535654e+00,-8.094206e-02,-2.818348e-02,2.964483e-02,5.972896e-02,7.309335e-01,-6.649839e+00,[ 4.53565401 -0.08094206 -0.02818348],2.688705e-01,0.0
29,203,1.389974e-02,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.053385e-02,4.544748e+00,-6.501703e-02,-4.473575e-02,2.669825e-02,5.413865e-02,6.282806e-01,-7.004133e+00,[ 4.54474762 -0.06501703 -0.04473575],2.472380e-01,0.0
30,210,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.001476e-02,4.499559e+00,-5.572632e-02,-3.991179e-02,2.350496e-02,4.668610e-02,5.554022e-01,-7.402916e+00,[ 4.4995587  -0.05572632 -0.03991179],2.097448e-01,0.0
31,217,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.646593e-02,4.403563e+00,-5.555694e-02,-5.184605e-02,2.058319e-02,4.118146e-02,5.348078e-01,-7.698895e+00,[ 4.40356263 -0.05555694 -0.05184605],1.831847e-01,0.0
32,224,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],4.676318e-03,4.427525e+00,-5.222764e-02,-2.810650e-02,1.823079e-02,3.804546e-02,4.775069e-01,-8.012794e+00,[ 4.42752451 -0.05222764 -0.0281065 ],1.552299e-01,0.0
33,231,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.276205e-02,4.440075e+00,-4.725941e-02,-4.909036e-02,1.588834e-02,3.572959e-02,4.101229e-01,-8.365244e+00,[ 4.44007539 -0.04725941 -0.04909036],1.317262e-01,0.0
34,238,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.827382e-03,4.454501e+00,-5.364935e-02,-3.942878e-02,1.387005e-02,3.148871e-02,3.598787e-01,-8.758138e+00,[ 4.45450141 -0.05364935 -0.03942878],1.031287e-01,0.0
35,245,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.338442e-02,4.407064e+00,-5.949204e-02,-3.507986e-02,1.369898e-02,3.021318e-02,3.743652e-01,-8.772434e+00,[ 4.40706419 -0.05949204 -0.03507986],9.796484e-02,0.0
36,252,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],4.185012e-03,4.437733e+00,-6.562362e-02,-3.677709e-02,1.296529e-02,2.697516e-02,3.327117e-01,-9.058797e+00,[ 4.43773274 -0.06562362 -0.03677709],8.818541e-02,0.0
37,259,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.159579e-02,4.463109e+00,-6.638984e-02,-3.506557e-02,1.110235e-02,2.358944e-02,3.106528e-01,-9.416634e+00,[ 4.46310944 -0.06638984 -0.03506557],7.709796e-02,0.0
38,266,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.543368e-02,4.472997e+00,-6.874203e-02,-3.498777e-02,9.622317e-03,2.025563e-02,2.828818e-01,-9.805719e+00,[ 4.47299743 -0.06874203 -0.03498777],6.734925e-02,0.0
39,273,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.449266e-02,4.476182e+00,-6.685594e-02,-4.605506e-02,8.601512e-03,2.272051e-02,2.472521e-01,-9.937651e+00,[ 4.47618157 -0.06685594 -0.04605506],6.564756e-02,0.0
40,280,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.820533e-02,4.472672e+00,-6.366976e-02,-5.219766e-02,7.378998e-03,2.514987e-02,2.127334e-01,-1.013974e+01,[ 4.47267232 -0.06366976 -0.05219766],6.557759e-02,0.0
41,287,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.531399e-02,4.467447e+00,-6.245194e-02,-4.617788e-02,6.727989e-03,2.226585e-02,1.907048e-01,-1.046321e+01,[ 4.46744732 -0.06245194 -0.04617788],5.432811e-02,0.0
42,294,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.861634e-02,4.453789e+00,-6.104325e-02,-3.846707e-02,6.324147e-03,2.229258e-02,1.823332e-01,-1.056880e+01,[ 4.45378884 -0.06104325 -0.03846707],5.269031e-02,0.0
43,301,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.129710e-02,4.437063e+00,-5.780375e-02,-3.111966e-02,6.133928e-03,2.227568e-02,2.073773e-01,-1.047140e+01,[ 4.4370631  -0.05780375 -0.03111966],6.004656e-02,0.0
44,308,3.687609e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],8.840565e-03,4.432668e+00,-5.350261e-02,-3.516420e-02,6.587551e-03,2.050625e-02,1.965497e-01,-1.053644e+01,[ 4.43266809 -0.05350261 -0.0351642 ],6.321897e-02,0.0
45,315,1.434512e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],5.670487e-03,4.439062e+00,-5.031974e-02,-3.452406e-02,7.729062e-03,1.905834e-02,1.685834e-01,-1.060334e+01,[ 4.43906246 -0.05031974 -0.03452406],6.689524e-02,0.0
46,322,1.434512e-03,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.809154e-02,4.456592e+00,-5.719534e-02,-2.926935e-02,7.199146e-03,2.036836e-02,1.582263e-01,-1.067129e+01,[ 4.45659154 -0.05719534 -0.02926935],6.428188e-02,0.0
47,329,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.674285e-02,4.450914e+00,-5.273124e-02,-3.216512e-02,6.848180e-03,1.761878e-02,1.477997e-01,-1.093446e+01,[ 4.45091439 -0.05273124 -0.03216512],5.693758e-02,0.0
48,336,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],3.811473e-03,4.454588e+00,-5.562301e-02,-3.522394e-02,6.121800e-03,1.559949e-02,1.378105e-01,-1.123829e+01,[ 4.45458771 -0.05562301 -0.03522394],4.593875e-02,0.0
49,343,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.626773e-02,4.459670e+00,-5.422854e-02,-4.006255e-02,5.362390e-03,1.613059e-02,1.241683e-01,-1.144150e+01,[ 4.45967016 -0.05422854 -0.04006255],4.355204e-02,0.0
50,350,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.166546e-03,4.464530e+00,-5.339138e-02,-4.360106e-02,4.927505e-03,1.643750e-02,1.143621e-01,-1.158950e+01,[ 4.46453032 -0.05339138 -0.04360106],4.369173e-02,0.0
51,357,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],4.013919e-03,4.467723e+00,-5.506855e-02,-4.130914e-02,4.231580e-03,1.516208e-02,1.058058e-01,-1.190029e+01,[ 4.46772264 -0.05506855 -0.04130914],3.720258e-02,0.0
52,364,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],5.359078e-03,4.468652e+00,-5.759437e-02,-3.638875e-02,3.766651e-03,1.861034e-02,9.346999e-02,-1.193572e+01,[ 4.46865228 -0.05759437 -0.03638875],3.699002e-02,0.0
53,371,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.948013e-02,4.468843e+00,-5.683673e-02,-4.042896e-02,3.315776e-03,1.707585e-02,8.226766e-02,-1.227693e+01,[ 4.46884283 -0.05683673 -0.04042896],3.104390e-02,0.0
54,378,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.554304e-02,4.459867e+00,-5.521561e-02,-4.122053e-02,2.955665e-03,1.581568e-02,8.852794e-02,-1.239522e+01,[ 4.45986741 -0.05521561 -0.04122053],2.952103e-02,0.0
55,385,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.130083e-02,4.467119e+00,-5.657959e-02,-3.766382e-02,2.701579e-03,1.662068e-02,8.311784e-02,-1.249852e+01,[ 4.46711859 -0.05657959 -0.03766382],2.685827e-02,0.0
56,392,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.873329e-02,4.461121e+00,-5.632871e-02,-4.063700e-02,2.795876e-03,1.535963e-02,8.416772e-02,-1.253057e+01,[ 4.46112083 -0.05632871 -0.040637  ],2.542542e-02,0.0
57,399,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.840113e-02,4.461408e+00,-5.364224e-02,-4.529706e-02,2.943325e-03,2.424651e-02,7.532883e-02,-1.213359e+01,[ 4.46140787 -0.05364224 -0.04529706],3.014333e-02,0.0
58,406,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.907205e-03,4.469730e+00,-5.368570e-02,-4.661666e-02,2.762725e-03,2.645577e-02,8.191405e-02,-1.202590e+01,[ 4.46973004 -0.0536857  -0.04661666],3.443206e-02,0.0
59,413,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],8.630829e-03,4.459979e+00,-5.405161e-02,-4.178793e-02,2.455166e-03,2.458224e-02,8.108324e-02,-1.222757e+01,[ 4.45997894 -0.05405161 -0.04178793],3.041843e-02,0.0
60,420,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.266742e-02,4.460800e+00,-5.691418e-02,-3.967297e-02,2.938221e-03,2.430593e-02,7.101030e-02,-1.219192e+01,[ 4.46079994 -0.05691418 -0.03967297],2.914998e-02,0.0
61,427,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.224721e-02,4.459385e+00,-5.652047e-02,-4.032668e-02,2.678248e-03,2.181272e-02,6.229622e-02,-1.252371e+01,[ 4.45938527 -0.05652047 -0.04032668],2.506294e-02,0.0
62,434,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.201314e-02,4.456202e+00,-5.595538e-02,-4.028493e-02,2.399264e-03,1.870847e-02,5.868920e-02,-1.284687e+01,[ 4.45620168 -0.05595538 -0.04028493],2.181142e-02,0.0
63,441,8.404765e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.153684e-02,4.458239e+00,-5.587267e-02,-4.276868e-02,2.333867e-03,1.915594e-02,5.148470e-02,-1.298184e+01,[ 4.45823929 -0.05587267 -0.04276868],2.046809e-02,0.0
64,448,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],7.465287e-03,4.460078e+00,-5.584055e-02,-4.163311e-02,2.270451e-03,1.719622e-02,4.599625e-02,-1.323004e+01,[ 4.46007751 -0.05584055 -0.04163311],1.678742e-02,0.0
65,455,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],6.788349e-03,4.463184e+00,-5.575740e-02,-4.149722e-02,2.137573e-03,1.472900e-02,5.414250e-02,-1.328216e+01,[ 4.46318441 -0.0557574  -0.04149722],1.640673e-02,0.0
66,462,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],8.624727e-03,4.461062e+00,-5.556832e-02,-4.154337e-02,1.948096e-03,1.256564e-02,4.927645e-02,-1.362800e+01,[ 4.46106239 -0.05556832 -0.04154337],1.332303e-02,0.0
67,469,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],7.718052e-03,4.461090e+00,-5.518459e-02,-4.076714e-02,2.251869e-03,1.122255e-02,4.205621e-02,-1.375457e+01,[ 4.46108976 -0.05518459 -0.04076714],1.329070e-02,0.0
68,476,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],2.437621e-02,4.458189e+00,-5.547835e-02,-4.001538e-02,1.945035e-03,1.036751e-02,4.778540e-02,-1.385259e+01,[ 4.45818947 -0.05547835 -0.04001538],1.339817e-02,0.0
69,483,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],6.050930e-03,4.458355e+00,-5.511143e-02,-4.142751e-02,1.667542e-03,1.119162e-02,4.194224e-02,-1.406046e+01,[ 4.45835474 -0.05511143 -0.04142751],1.213785e-02,0.0
70,490,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.085525e-03,4.458238e+00,-5.497788e-02,-4.032835e-02,1.679333e-03,1.070560e-02,3.688291e-02,-1.422635e+01,[ 4.45823834 -0.05497788 -0.04032835],1.159924e-02,0.0
71,497,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],9.691774e-03,4.458534e+00,-5.447568e-02,-4.152825e-02,1.671105e-03,1.115567e-02,3.181067e-02,-1.433803e+01,[ 4.45853433 -0.05447568 -0.04152825],1.167489e-02,0.0
72,504,4.804715e-04,[ 0.0691534  -0.13127535 -0.14210626 -0.01521954],1.360015e-02,4.458514e+00,-5.441574e-02,-4.194183e-02,1.531970e-03,1.069821e-02,2.786597e-02,-1.459923e+01,[ 4.4585144  -0.05441574 -0.04194183],1.080404e-02,0.0
