Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,2.388404e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.465094e+00,3.713135e-02,1.113781e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[2.46509362 0.03713135 0.01113781],2.951300e-01,0.15265492793028565
2,14,2.388404e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.343324e+00,-9.942474e-02,3.425804e-02,8.570262e-01,8.818486e-01,9.454033e-01,-3.361654e-01,[ 2.34332354 -0.09942474  0.03425804],2.531315e-01,0.2895704187446113
3,21,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.303404e+00,-9.541231e-02,-2.106782e-02,7.418596e-01,7.912084e-01,8.354914e-01,-7.125243e-01,[ 2.30340412 -0.09541231 -0.02106782],2.119350e-01,0.044020736329575746
4,28,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.365580e+00,-5.611504e-02,6.634612e-03,6.371909e-01,6.788692e-01,7.665900e-01,-1.103816e+00,[ 2.36557985 -0.05611504  0.00663461],1.618264e-01,0.03394836516455578
5,35,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.418366e+00,1.966437e-03,7.254986e-03,5.599287e-01,5.815179e-01,7.272411e-01,-1.440557e+00,[2.41836613e+00 1.96643686e-03 7.25498563e-03],1.384547e-01,0.0
6,42,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.475643e+00,6.929001e-02,-2.288067e-02,4.863943e-01,5.088080e-01,7.802125e-01,-1.644609e+00,[ 2.4756431   0.06929001 -0.02288067],1.337140e-01,0.0
7,49,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.406478e+00,7.176718e-02,-5.209659e-03,4.323122e-01,4.607167e-01,6.754374e-01,-2.005974e+00,[ 2.40647823  0.07176718 -0.00520966],1.153548e-01,5.7407474710780004e-05
8,56,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.451724e+00,3.743754e-02,3.609162e-02,3.974899e-01,4.459760e-01,6.031254e-01,-2.235706e+00,[2.45172384 0.03743754 0.03609162],1.009007e-01,0.0
9,63,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.523652e+00,6.020273e-02,3.505083e-02,3.410523e-01,4.043869e-01,6.632785e-01,-2.391663e+00,[2.52365168 0.06020273 0.03505083],9.970400e-02,0.0
10,70,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.491053e+00,3.605372e-02,3.979794e-02,2.990965e-01,3.566306e-01,6.217326e-01,-2.713289e+00,[2.49105277 0.03605372 0.03979794],8.257372e-02,0.0
11,77,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.511365e+00,4.124480e-02,-1.433083e-02,2.866610e-01,3.606495e-01,5.535111e-01,-2.860777e+00,[ 2.51136537  0.0412448  -0.01433083],7.962362e-02,0.0
12,84,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.472106e+00,7.414621e-02,2.709949e-03,3.033989e-01,3.210884e-01,4.994761e-01,-3.022941e+00,[2.4721064  0.07414621 0.00270995],7.296639e-02,0.0
13,91,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.421614e+00,6.553036e-02,1.954159e-02,2.643036e-01,2.802674e-01,6.213022e-01,-3.078606e+00,[2.42161364 0.06553036 0.01954159],7.260530e-02,0.0
14,98,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.430055e+00,7.575231e-02,2.819886e-02,2.392112e-01,2.406438e-01,5.519186e-01,-3.449201e+00,[2.4300545  0.07575231 0.02819886],6.494586e-02,0.0
15,105,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.419334e+00,6.412374e-02,9.658177e-03,2.068948e-01,2.224094e-01,4.859534e-01,-3.800423e+00,[2.41933432 0.06412374 0.00965818],5.673632e-02,0.0
16,112,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.393423e+00,7.149878e-02,1.557988e-02,1.817718e-01,1.919907e-01,5.375306e-01,-3.976081e+00,[2.39342314 0.07149878 0.01557988],5.329689e-02,0.0
17,119,1.571680e-01,[[ 0.12664433  0.07981424 -0.00082131 -0.01213294]],1.571680e-01,2.376077e+00,7.517521e-02,2.586518e-02,1.614342e-01,1.719999e-01,5.585516e-01,-4.166327e+00,[2.3760774  0.07517521 0.02586518],5.107194e-02,0.0
