Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,1.107594e+00,[-0.05158514  0.0962113   0.05174551  0.14086947],6.182132e-01,3.841024e-02,2.000000e-01,3.318482e-04,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[0.03841024 0.2        0.00033185],2.000000e+00,2.9542835630966335
2,14,1.037253e+00,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,3.023844e-01,1.513871e-01,2.000000e-01,8.523494e-01,8.534254e-01,8.623942e-01,-4.662987e-01,[0.30238436 0.15138706 0.2       ],1.548537e+00,3.478317287938297
3,21,3.847495e-01,[-0.05158514  0.0962113   0.05174551  0.14086947],1.683779e-01,1.142819e+00,8.287098e-02,3.425804e-02,7.275897e-01,7.305466e-01,8.247577e-01,-8.246459e-01,[1.14281902 0.08287098 0.03425804],1.340966e+00,1.928699467637012
4,28,2.837240e-01,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.327524e+00,2.000000e-01,2.000000e-01,6.204005e-01,6.262249e-01,7.533853e-01,-1.228614e+00,[1.32752357 0.2        0.2       ],1.132375e+00,1.5713143494461763
5,35,1.938026e-01,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.426746e+00,-1.513871e-01,1.503381e-01,5.322005e-01,5.480328e-01,6.656734e-01,-1.639111e+00,[ 1.42674599 -0.15138706  0.15033806],9.545448e-01,0.6934296278238621
6,42,1.938026e-01,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.054958e+00,-2.000000e-01,2.685637e-05,4.560080e-01,4.776135e-01,5.922120e-01,-2.048089e+00,[ 1.05495828e+00 -2.00000000e-01  2.68563672e-05],7.823600e-01,0.597102778805855
7,49,1.938026e-01,[-0.05158514  0.0962113   0.05174551  0.14086947],1.356486e-01,1.472595e+00,1.032107e-01,7.443333e-02,3.919066e-01,4.253194e-01,5.624669e-01,-2.367070e+00,[1.47259505 0.10321071 0.07443333],6.803729e-01,0.49208148452410405
8,56,1.884226e-01,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.854022e+00,-1.089889e-01,-2.000000e-01,3.449412e-01,3.941393e-01,6.193091e-01,-2.474583e+00,[ 1.85402202 -0.10898893 -0.2       ],6.795760e-01,0.4549062218344379
9,63,9.068648e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.070478e+00,-7.196315e-02,-1.558406e-02,2.942811e-01,3.428844e-01,7.371221e-01,-2.598583e+00,[ 1.07047781 -0.07196315 -0.01558406],6.092799e-01,0.2718347098244753
10,70,9.068648e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.170175e+00,1.254453e-01,2.000000e-01,2.523526e-01,3.427699e-01,6.840096e-01,-2.827407e+00,[1.17017526 0.1254453  0.2       ],5.460269e-01,0.1823179942103616
11,77,9.068648e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],1.982372e-01,1.439498e+00,1.275688e-01,4.043909e-02,2.240931e-01,2.953063e-01,6.284869e-01,-3.179876e+00,[1.43949757 0.12756882 0.04043909],4.623397e-01,0.13242211875237012
12,84,8.642350e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],8.904376e-02,1.295001e+00,1.412705e-01,-1.113428e-01,2.137966e-01,2.715426e-01,5.500655e-01,-3.444084e+00,[ 1.29500142  0.14127047 -0.11134279],4.166103e-01,0.13844655813417345
13,91,7.038721e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],7.542242e-02,1.380151e+00,-2.137802e-02,1.103031e-01,2.177310e-01,2.684128e-01,4.792746e-01,-3.575206e+00,[ 1.38015093 -0.02137802  0.11030307],3.863702e-01,0.0195972126880623
14,98,7.038721e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],1.125681e-01,1.525097e+00,1.569007e-02,1.770994e-01,1.932989e-01,2.515905e-01,4.651067e-01,-3.788958e+00,[1.52509716 0.01569007 0.17709941],3.626684e-01,0.0740147326746788
15,105,6.993165e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],9.225591e-02,1.401906e+00,2.431434e-02,-2.938441e-02,1.689750e-01,2.630379e-01,4.200147e-01,-3.980927e+00,[ 1.40190561  0.02431434 -0.02938441],3.172180e-01,0.006656414021104011
16,112,6.993165e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],6.478656e-02,1.613032e+00,1.051484e-01,1.587989e-01,1.597315e-01,2.403201e-01,5.041296e-01,-3.944967e+00,[1.61303168 0.10514842 0.1587989 ],3.200612e-01,0.061697785798042123
17,119,6.993165e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],3.057449e-02,1.887481e+00,1.015219e-01,1.709330e-01,1.365887e-01,2.112913e-01,6.941877e-01,-3.910311e+00,[1.88748145 0.10152191 0.17093298],3.638425e-01,0.10682465576749446
18,126,4.656747e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],7.752540e-02,1.676377e+00,1.963137e-02,1.601328e-01,1.274153e-01,1.830585e-01,6.173542e-01,-4.240566e+00,[1.67637719 0.01963137 0.16013282],3.103424e-01,0.046887714924630085
19,133,3.620280e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],1.228601e-01,1.735833e+00,1.003305e-01,5.358390e-02,1.158949e-01,1.887039e-01,5.374160e-01,-4.443631e+00,[1.73583298 0.10033053 0.0535839 ],2.890874e-01,0.014355971903034432
20,140,3.620280e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],4.849036e-02,1.880891e+00,8.437663e-02,3.031127e-02,1.117659e-01,1.788697e-01,5.191597e-01,-4.567990e+00,[1.88089127 0.08437663 0.03031127],2.853342e-01,0.01266854505297123
21,147,2.207339e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],6.601988e-02,2.002854e+00,6.174529e-02,3.530800e-02,9.862818e-02,1.563505e-01,5.365296e-01,-4.794687e+00,[2.0028539  0.06174529 0.035308  ],2.856944e-01,0.0006815631699846733
22,154,2.207339e-02,[-0.05158514  0.0962113   0.05174551  0.14086947],2.377186e-02,2.057740e+00,1.135133e-02,8.669681e-02,9.239029e-02,1.383306e-01,5.340143e-01,-4.987175e+00,[2.05774028 0.01135133 0.08669681],2.806538e-01,0.005995619032639153
23,161,2.905818e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],4.163753e-02,1.914625e+00,3.037332e-02,8.257158e-02,7.933026e-02,1.192187e-01,4.884559e-01,-5.377437e+00,[1.91462483 0.03037332 0.08257158],2.232922e-01,0.0
24,168,2.905818e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],4.059924e-02,2.136064e+00,3.854257e-02,9.981125e-02,6.912080e-02,1.032195e-01,6.122803e-01,-5.433362e+00,[2.1360643  0.03854257 0.09981125],2.256847e-01,0.0020790199969650653
25,175,2.905818e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],2.910895e-02,2.112475e+00,1.867099e-02,9.098630e-02,6.277820e-02,8.940812e-02,5.372928e-01,-5.803903e+00,[2.11247498 0.01867099 0.0909863 ],1.982242e-01,0.0
26,182,2.905818e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],3.380615e-02,2.065172e+00,2.341004e-02,1.126843e-01,5.529896e-02,8.299466e-02,4.643433e-01,-6.151111e+00,[2.06517174 0.02341004 0.11268429],1.622757e-01,0.0
27,189,2.905818e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],2.221045e-02,2.202535e+00,9.864672e-03,1.284571e-01,4.808597e-02,7.438606e-02,5.532712e-01,-6.225159e+00,[2.20253471 0.00986467 0.12845711],1.648069e-01,0.0
28,196,1.701892e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],1.848536e-02,2.028170e+00,1.156303e-04,9.961281e-02,4.436351e-02,6.526683e-02,6.230055e-01,-6.317809e+00,[2.02816990e+00 1.15630340e-04 9.96128054e-02],1.517282e-01,0.0
29,203,1.701892e-03,[-0.05158514  0.0962113   0.05174551  0.14086947],9.826557e-03,1.981826e+00,-6.062714e-03,1.076516e-01,3.910601e-02,5.892254e-02,6.027859e-01,-6.579204e+00,[ 1.98182565 -0.00606271  0.10765164],1.417393e-01,0.0
