Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
13,91,1.506692e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],5.474831e-02,1.658946e-01,1.882926e-02,-6.967735e-02,1.545295e-01,2.033398e-01,1.705475e+00,-2.926404e+00,[ 0.16589465  0.01882926 -0.06967735],2.014973e-01,0.09491337234121226
14,98,1.506692e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.297273e-01,1.041762e-01,5.060313e-02,-1.311048e-01,1.406143e-01,2.074581e-01,1.553083e+00,-3.094319e+00,[ 0.10417623  0.05060313 -0.13110482],2.078061e-01,0.04380726428421535
15,105,1.506692e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.808390e-01,3.655524e-01,1.110042e-01,-1.322534e-01,1.238768e-01,2.037791e-01,1.574268e+00,-3.225396e+00,[ 0.36555242  0.11100416 -0.13225345],1.993122e-01,0.009572327401397582
16,112,1.506692e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.119805e-01,3.044586e-01,5.504498e-02,-8.754986e-02,1.066205e-01,1.859094e-01,1.349260e+00,-3.621418e+00,[ 0.30445858  0.05504498 -0.08754986],1.546055e-01,0.0
17,119,1.506692e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.663972e-02,2.758889e-01,1.126070e-02,6.270955e-03,1.030853e-01,2.678258e-01,1.193579e+00,-3.412661e+00,[0.27588895 0.0112607  0.00627096],1.726990e-01,0.029346095329420323
18,126,1.506692e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.569802e-02,3.430139e-01,2.319919e-02,-1.944553e-02,9.120785e-02,2.423693e-01,1.069812e+00,-3.744424e+00,[ 0.34301388  0.02319919 -0.01944553],1.535343e-01,0.0
19,133,1.490650e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.025801e-02,2.783665e-01,-1.740806e-02,-2.377986e-02,8.495560e-02,2.139681e-01,9.538751e-01,-4.054777e+00,[ 0.27836649 -0.01740806 -0.02377986],1.387388e-01,0.0
20,140,1.460220e-02,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.303281e-02,2.867709e-01,-4.226707e-03,-4.753246e-02,8.111588e-02,1.881389e-01,8.204241e-01,-4.380385e+00,[ 0.28677093 -0.00422671 -0.04753246],1.140197e-01,0.0
21,147,4.268962e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.475808e-02,2.172570e-01,-5.930264e-04,-2.323524e-02,7.907553e-02,1.636018e-01,8.032723e-01,-4.566733e+00,[ 0.217257   -0.00059303 -0.02323524],1.054227e-01,0.0
22,154,4.268962e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.202009e-02,2.096040e-01,6.672889e-03,-2.688552e-02,7.010974e-02,1.404695e-01,7.195504e-01,-4.949587e+00,[ 0.20960403  0.00667289 -0.02688552],9.216641e-02,0.0
23,161,4.268962e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.938482e-02,2.153517e-01,-6.434999e-03,-2.725738e-02,6.198981e-02,1.232988e-01,6.187263e-01,-5.354022e+00,[ 0.21535175 -0.006435   -0.02725738],7.436530e-02,0.0
24,168,4.268962e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.133083e-03,1.756358e-01,-5.991712e-03,-3.527687e-02,5.577375e-02,1.085361e-01,5.997902e-01,-5.618300e+00,[ 0.17563584 -0.00599171 -0.03527687],6.755570e-02,0.0
25,175,4.268962e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.037026e-03,1.518994e-01,-8.551100e-03,-1.811579e-02,5.205984e-02,9.898012e-02,5.870148e-01,-5.800903e+00,[ 0.1518994  -0.0085511  -0.01811579],6.600997e-02,0.0
26,182,4.268962e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.291097e-02,1.788912e-01,-4.332621e-03,-2.242382e-02,4.547336e-02,8.715802e-02,5.276255e-01,-6.170030e+00,[ 0.17889115 -0.00433262 -0.02242382],5.246393e-02,0.0
27,189,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.103014e-02,2.009696e-01,-5.621783e-04,-2.267394e-02,3.937854e-02,7.456031e-02,5.174754e-01,-6.489474e+00,[ 0.20096956 -0.00056218 -0.02267394],4.507638e-02,0.0
28,196,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.266925e-02,1.804911e-01,-1.333561e-03,-2.559038e-02,3.363482e-02,6.573660e-02,4.751027e-01,-6.858517e+00,[ 0.18049111 -0.00133356 -0.02559038],3.696339e-02,0.0
29,203,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.631165e-02,1.794683e-01,-5.217553e-05,-3.198287e-02,3.351223e-02,6.524808e-02,4.191595e-01,-6.994907e+00,[ 1.79468316e-01 -5.21755254e-05 -3.19828699e-02],3.361114e-02,0.0
30,210,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.846833e-03,1.758587e-01,-2.247881e-03,-3.129702e-02,2.960231e-02,5.701445e-02,4.041357e-01,-7.290358e+00,[ 0.1758587  -0.00224788 -0.03129702],2.829631e-02,0.0
31,217,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.053208e-02,1.631467e-01,-1.553457e-03,-3.589905e-02,2.559046e-02,5.560233e-02,4.070709e-01,-7.453834e+00,[ 0.16314667 -0.00155346 -0.03589905],2.806787e-02,0.0
32,224,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],9.497989e-03,1.683995e-01,1.894169e-03,-3.818761e-02,2.306337e-02,5.578468e-02,3.665451e-01,-7.659399e+00,[ 0.16839952  0.00189417 -0.03818761],2.685697e-02,0.0
33,231,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.663002e-03,1.485627e-01,-3.840427e-03,-3.724166e-02,2.036412e-02,4.889862e-02,4.795157e-01,-7.646966e+00,[ 0.14856273 -0.00384043 -0.03724166],2.752253e-02,0.0
34,238,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],5.880823e-03,1.598314e-01,2.610884e-04,-2.898980e-02,2.369398e-02,5.809538e-02,4.294974e-01,-7.433343e+00,[ 0.15983138  0.00026109 -0.0289898 ],2.921743e-02,0.0
35,245,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],4.577438e-03,1.466917e-01,-5.213125e-03,-2.666147e-02,2.138125e-02,6.226403e-02,4.091989e-01,-7.515166e+00,[ 0.14669169 -0.00521312 -0.02666147],3.067501e-02,0.0
36,252,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],7.582717e-03,1.601783e-01,-4.948703e-03,-2.692607e-02,2.021646e-02,5.573797e-02,3.709648e-01,-7.780000e+00,[ 0.16017825 -0.0049487  -0.02692607],2.774910e-02,0.0
37,259,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.850626e-02,1.650565e-01,1.781714e-03,-3.066941e-02,2.128807e-02,5.439703e-02,3.527000e-01,-7.803192e+00,[ 0.16505647  0.00178171 -0.03066941],2.638097e-02,0.0
38,266,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.614424e-02,1.616560e-01,3.454409e-03,-2.365345e-02,2.806946e-02,5.484845e-02,3.053028e-01,-7.662706e+00,[ 0.16165604  0.00345441 -0.02365345],2.986296e-02,0.0
39,273,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.258833e-02,1.602086e-01,2.853755e-03,-2.614524e-02,2.571186e-02,4.722151e-02,2.610248e-01,-8.056849e+00,[ 0.16020856  0.00285376 -0.02614524],2.678678e-02,0.0
40,280,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.255872e-03,1.640363e-01,1.948630e-03,-2.579032e-02,2.235680e-02,4.043050e-02,2.311873e-01,-8.473323e+00,[ 0.16403632  0.00194863 -0.02579032],2.167955e-02,0.0
41,287,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],3.858080e-03,1.639454e-01,-2.363979e-04,-2.582050e-02,2.208238e-02,3.490398e-02,1.991393e-01,-8.781880e+00,[ 0.16394541 -0.0002364  -0.0258205 ],1.869130e-02,0.0
42,294,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.824119e-02,1.546382e-01,3.339062e-03,-2.593373e-02,2.806520e-02,3.274827e-02,2.172519e-01,-8.518828e+00,[ 0.15463821  0.00333906 -0.02593373],2.094668e-02,0.0
43,301,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.356623e-02,1.493630e-01,5.030912e-03,-2.569553e-02,2.495393e-02,3.316161e-02,2.312369e-01,-8.561399e+00,[ 0.14936304  0.00503091 -0.02569553],2.352928e-02,0.0
44,308,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.179833e-02,1.513148e-01,4.354912e-03,-2.936817e-02,2.541675e-02,3.030703e-02,2.021574e-01,-8.767432e+00,[ 0.15131481  0.00435491 -0.02936817],2.299031e-02,0.0
45,315,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.634506e-02,1.620432e-01,3.293068e-03,-2.809609e-02,2.212824e-02,2.679262e-02,2.170871e-01,-8.957986e+00,[ 0.16204319  0.00329307 -0.02809609],2.018165e-02,0.0
46,322,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],5.574362e-03,1.517705e-01,2.243803e-03,-2.634873e-02,1.894644e-02,2.650649e-02,2.185325e-01,-9.117325e+00,[ 0.15177045  0.0022438  -0.02634873],1.835763e-02,0.0
47,329,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],7.524737e-03,1.483039e-01,1.304730e-03,-2.654719e-02,1.718823e-02,2.413817e-02,2.107181e-01,-9.344725e+00,[ 0.14830392  0.00130473 -0.02654719],1.704971e-02,0.0
48,336,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.009044e-02,1.530484e-01,-1.456920e-03,-2.576660e-02,1.687910e-02,3.047242e-02,1.911241e-01,-9.227445e+00,[ 0.15304838 -0.00145692 -0.0257666 ],1.775438e-02,0.0
49,343,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.384699e-02,1.591346e-01,-1.933334e-03,-2.603357e-02,1.508404e-02,2.766764e-02,1.996490e-01,-9.392804e+00,[ 0.15913461 -0.00193333 -0.02603357],1.781035e-02,0.0
50,350,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.849376e-02,1.519571e-01,-1.675573e-03,-2.606538e-02,1.320849e-02,2.405648e-02,1.913599e-01,-9.707846e+00,[ 0.1519571  -0.00167557 -0.02606538],1.558417e-02,0.0
51,357,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],7.328043e-03,1.488200e-01,-4.708036e-04,-2.533117e-02,1.218531e-02,2.097821e-02,1.826853e-01,-9.971785e+00,[ 0.14882004 -0.0004708  -0.02533117],1.390830e-02,0.0
52,364,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.459516e-02,1.494623e-01,-1.693535e-03,-2.412260e-02,1.180622e-02,2.051137e-02,1.573647e-01,-1.017509e+01,[ 0.14946234 -0.00169354 -0.0241226 ],1.332760e-02,0.0
53,371,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.418784e-02,1.517877e-01,-1.584452e-03,-2.338968e-02,1.172185e-02,1.833784e-02,1.467333e-01,-1.036423e+01,[ 0.15178768 -0.00158445 -0.02338968],1.288092e-02,0.0
54,378,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.320559e-02,1.480664e-01,-5.789473e-04,-2.357522e-02,1.044793e-02,1.640660e-02,1.418401e-01,-1.062448e+01,[ 0.1480664  -0.00057895 -0.02357522],1.171879e-02,0.0
55,385,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],9.130747e-03,1.491354e-01,-7.684692e-04,-2.532713e-02,1.060512e-02,1.683021e-02,1.341534e-01,-1.063977e+01,[ 0.14913536 -0.00076847 -0.02532713],1.104185e-02,0.0
56,392,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],8.313116e-03,1.499942e-01,-1.759137e-03,-2.581968e-02,1.284122e-02,1.535923e-02,1.206151e-01,-1.064628e+01,[ 0.14999415 -0.00175914 -0.02581968],1.099573e-02,0.0
57,399,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],8.953612e-03,1.554023e-01,-2.078459e-03,-2.544145e-02,1.100895e-02,1.388202e-02,1.688667e-01,-1.056485e+01,[ 0.15540233 -0.00207846 -0.02544145],1.159525e-02,0.0
58,406,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.067814e-02,1.537077e-01,-2.625335e-03,-2.609150e-02,1.051456e-02,1.391100e-02,1.502065e-01,-1.072581e+01,[ 0.15370767 -0.00262534 -0.0260915 ],1.108049e-02,0.0
59,413,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],5.932187e-03,1.576015e-01,-3.507863e-03,-2.665032e-02,9.334453e-03,1.317094e-02,1.824686e-01,-1.070496e+01,[ 0.15760145 -0.00350786 -0.02665032],1.196594e-02,0.0
60,420,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],6.924441e-03,1.573628e-01,-3.461461e-03,-2.557036e-02,8.355418e-03,1.362674e-02,1.613346e-01,-1.090484e+01,[ 0.15736279 -0.00346146 -0.02557036],1.102604e-02,0.0
61,427,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],3.369898e-02,1.607242e-01,-3.701784e-03,-2.582109e-02,7.504997e-03,1.173349e-02,1.731050e-01,-1.109135e+01,[ 0.16072423 -0.00370178 -0.02582109],1.070654e-02,0.0
62,434,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.330691e-02,1.608797e-01,-4.449295e-03,-2.558668e-02,7.695054e-03,1.040848e-02,1.558599e-01,-1.129111e+01,[ 0.1608797  -0.0044493  -0.02558668],1.031163e-02,0.0
63,441,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],7.715604e-03,1.593713e-01,-4.027491e-03,-2.524189e-02,6.720864e-03,9.224259e-03,1.376576e-01,-1.167144e+01,[ 0.15937126 -0.00402749 -0.02524189],8.687411e-03,0.0
64,448,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],3.585502e-03,1.609634e-01,-4.657591e-03,-2.581011e-02,5.925053e-03,8.611512e-03,1.255787e-01,-1.195804e+01,[ 0.16096336 -0.00465759 -0.02581011],7.955411e-03,0.0
65,455,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.718230e-03,1.636444e-01,-5.052471e-03,-2.568507e-02,5.116381e-03,7.659398e-03,1.467528e-01,-1.206614e+01,[ 0.16364443 -0.00505247 -0.02568507],8.003396e-03,0.0
66,462,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.302289e-03,1.634959e-01,-5.415935e-03,-2.546523e-02,5.406829e-03,6.678775e-03,1.332926e-01,-1.224412e+01,[ 0.16349592 -0.00541593 -0.02546523],7.819243e-03,0.0
67,469,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],3.184343e-03,1.641232e-01,-4.620106e-03,-2.545267e-02,5.360912e-03,7.463883e-03,1.178722e-01,-1.226445e+01,[ 0.16412316 -0.00462011 -0.02545267],7.676177e-03,0.0
68,476,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.386268e-02,1.669063e-01,-5.616389e-03,-2.584296e-02,4.772488e-03,6.881150e-03,1.423561e-01,-1.227328e+01,[ 0.16690633 -0.00561639 -0.02584296],8.065701e-03,0.0
69,483,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],8.034831e-03,1.657934e-01,-4.815813e-03,-2.658706e-02,5.880541e-03,8.166039e-03,1.240599e-01,-1.203087e+01,[ 0.16579344 -0.00481581 -0.02658706],9.314877e-03,0.0
70,490,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],7.587179e-03,1.649988e-01,-5.310124e-03,-2.663686e-02,6.225222e-03,7.335547e-03,1.086073e-01,-1.221419e+01,[ 0.1649988  -0.00531012 -0.02663686],9.075210e-03,0.0
71,497,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],2.497687e-03,1.641885e-01,-5.101832e-03,-2.605480e-02,5.382258e-03,6.667892e-03,9.577730e-02,-1.258083e+01,[ 0.16418851 -0.00510183 -0.0260548 ],7.174049e-03,0.0
72,504,1.151263e-03,[[-0.07144651  0.0989096   0.01208336 -0.10334318]],1.008841e-02,1.613552e-01,-4.363819e-03,-2.610320e-02,4.758302e-03,5.952946e-03,1.351375e-01,-1.247320e+01,[ 0.16135521 -0.00436382 -0.0261032 ],7.552571e-03,0.0
