Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,3.697305e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,9.932600e-01,-3.372564e-02,6.684504e-02,6.099304e-01,8.941245e-01,1.833672e+00,-4.440892e-16,[ 0.99326004 -0.03372564  0.06684504],4.950389e-01,0.384549200127143
2,14,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.302435e+00,-3.808795e-03,3.425804e-02,5.293981e-01,7.651967e-01,1.653398e+00,-4.008041e-01,[ 1.30243469 -0.0038088   0.03425804],4.110603e-01,0.16917548431109872
3,21,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.160542e+00,-9.547328e-02,5.908861e-02,4.603672e-01,6.563805e-01,1.430527e+00,-8.387022e-01,[ 1.16054199 -0.09547328  0.05908861],3.232940e-01,0.09413163136773298
4,28,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,8.461593e-01,8.709803e-02,4.082060e-02,4.077638e-01,6.083373e-01,1.462885e+00,-1.013682e+00,[0.84615932 0.08709803 0.0408206 ],3.046292e-01,0.13969543334650839
5,35,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.721405e-01,1.257353e+00,3.143701e-02,-1.984575e-02,3.623814e-01,5.237936e-01,1.619135e+00,-1.179823e+00,[ 1.25735348  0.03143701 -0.01984575],2.698851e-01,0.0779885657152427
6,42,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.368788e+00,9.714616e-02,6.593513e-02,3.107052e-01,4.782814e-01,1.513789e+00,-1.491851e+00,[1.36878806 0.09714616 0.06593513],2.446845e-01,0.05555285255054988
7,49,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,9.853940e-01,6.361573e-02,2.200893e-04,2.660318e-01,4.172624e-01,1.722119e+00,-1.654624e+00,[9.85394033e-01 6.36157334e-02 2.20089259e-04],2.226240e-01,0.010311347650183988
8,56,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,7.877329e-01,-1.355732e-01,-3.270397e-02,2.564849e-01,4.758594e-01,1.941969e+00,-1.439616e+00,[ 0.7877329  -0.1355732  -0.03270397],2.510330e-01,0.024271824523498648
9,63,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.007508e+00,-9.344736e-03,9.230376e-03,2.189047e-01,4.145091e-01,1.719386e+00,-1.857812e+00,[ 1.00750821 -0.00934474  0.00923038],1.983157e-01,0.012314056203975918
10,70,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,6.816839e-01,-3.739668e-03,1.463219e-02,1.887415e-01,3.920353e-01,2.044054e+00,-1.888845e+00,[ 0.6816839  -0.00373967  0.01463219],2.036740e-01,0.0
11,77,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,7.399594e-01,-1.629216e-02,-9.725481e-03,1.789047e-01,3.405153e-01,1.777004e+00,-2.223268e+00,[ 0.73995942 -0.01629216 -0.00972548],1.740982e-01,0.0
12,84,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.069528e+00,-7.418608e-03,-4.243847e-02,1.631281e-01,3.027191e-01,2.301568e+00,-2.174579e+00,[ 1.06952817 -0.00741861 -0.04243847],1.736490e-01,0.012502518223242646
13,91,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.189018e+00,-5.057183e-02,-7.350283e-02,1.432788e-01,3.045148e-01,2.367276e+00,-2.270258e+00,[ 1.18901764 -0.05057183 -0.07350283],1.793542e-01,0.0
14,98,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.264826e+00,-1.282123e-02,-4.290981e-02,1.225445e-01,2.695519e-01,2.398652e+00,-2.535369e+00,[ 1.26482626 -0.01282123 -0.04290981],1.652358e-01,0.0
15,105,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.336384e+00,-6.135827e-02,-4.767772e-02,1.111481e-01,2.424193e-01,2.500677e+00,-2.697416e+00,[ 1.33638398 -0.06135827 -0.04767772],1.563626e-01,0.0
16,112,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.076274e+00,2.089187e-02,3.300632e-04,9.588627e-02,2.569160e-01,2.599798e+00,-2.748165e+00,[1.07627361e+00 2.08918731e-02 3.30063234e-04],1.476581e-01,0.0
17,119,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.284229e+00,1.092317e-03,-1.881608e-02,8.365883e-02,2.222317e-01,2.498835e+00,-3.069219e+00,[ 1.28422901e+00  1.09231709e-03 -1.88160830e-02],1.269836e-01,0.0
18,126,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.424890e+00,-5.088841e-02,-3.903962e-02,7.487010e-02,2.097281e-01,2.608403e+00,-3.195205e+00,[ 1.42489013 -0.05088841 -0.03903962],1.242028e-01,0.0
19,133,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.332620e+00,-4.575609e-02,-4.887807e-02,6.915353e-02,1.878712e-01,2.346450e+00,-3.490521e+00,[ 1.33261974 -0.04575609 -0.04887807],1.045660e-01,0.0
20,140,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.345630e+00,-4.707082e-02,-5.036044e-02,5.945648e-02,1.622653e-01,2.098254e+00,-3.899928e+00,[ 1.34563024 -0.04707082 -0.05036044],8.456206e-02,0.0
21,147,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.393967e+00,-4.280652e-02,-5.603058e-02,5.339748e-02,1.393654e-01,2.083398e+00,-4.166648e+00,[ 1.39396703 -0.04280652 -0.05603058],7.247119e-02,0.0
22,154,1.625467e-01,[[ 0.04326555 -0.07027561 -0.04062375  0.06895086]],1.625467e-01,1.340777e+00,-3.767270e-02,-5.354139e-02,4.711934e-02,1.203395e-01,1.913680e+00,-4.523482e+00,[ 1.34077664 -0.0376727  -0.05354139],5.875138e-02,0.0
