Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
11,77,5.020306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.895494e-01,2.419354e+00,7.267099e-02,-8.185410e-02,2.313979e-01,2.617514e-01,1.266463e+00,-2.567748e+00,[ 2.41935403  0.07267099 -0.0818541 ],4.328644e-01,0.134950079470828
12,84,5.020306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.342153e-01,2.904371e+00,1.221589e-01,1.235818e-01,2.239220e-01,2.308336e-01,1.483116e+00,-2.568370e+00,[2.90437144 0.12215889 0.12358178],4.671897e-01,0.2080480529047802
13,91,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,2.333290e+00,-1.513871e-01,1.590539e-01,1.981202e-01,2.707691e-01,1.421724e+00,-2.573500e+00,[ 2.33329001 -0.15138706  0.15905394],4.728902e-01,0.17328764047163547
14,98,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.859536e-02,2.315560e+00,9.761897e-02,4.827874e-02,1.699161e-01,2.677441e-01,1.239041e+00,-2.875837e+00,[2.3155604  0.09761897 0.04827874],3.889358e-01,0.08301069283960852
15,105,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.958950e-01,2.805731e+00,1.756385e-01,7.246054e-02,1.455127e-01,2.361168e-01,1.389206e+00,-3.042188e+00,[2.80573121 0.17563851 0.07246054],3.734171e-01,0.11211455730110582
16,112,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.100613e-01,2.468747e+00,8.392874e-02,8.781005e-02,1.279132e-01,2.048995e-01,1.342897e+00,-3.346810e+00,[2.46874739 0.08392874 0.08781005],2.948531e-01,0.057678167954933364
17,119,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.736821e-01,2.442631e+00,1.055399e-01,8.592214e-02,1.152618e-01,1.761925e-01,1.163425e+00,-3.745359e+00,[2.44263093 0.10553989 0.08592214],2.335417e-01,0.0018069058610844513
18,126,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],6.644235e-02,2.295229e+00,6.382829e-02,-3.325239e-02,1.378687e-01,1.619333e-01,1.153735e+00,-3.659019e+00,[ 2.2952285   0.06382829 -0.03325239],2.464042e-01,0.005130368791683124
19,133,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.000838e-01,2.460892e+00,3.368884e-02,-3.792425e-02,1.360251e-01,1.493134e-01,1.019909e+00,-3.876911e+00,[ 2.46089202  0.03368884 -0.03792425],2.429121e-01,0.004880765321389543
20,140,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.008591e-01,2.512691e+00,1.394577e-01,3.038678e-02,1.204026e-01,1.559926e-01,9.237485e-01,-4.054176e+00,[2.51269099 0.1394577  0.03038678],2.146054e-01,0.006837833429948014
21,147,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.671262e-02,2.428763e+00,1.360431e-01,2.014813e-02,1.037345e-01,1.434729e-01,8.245808e-01,-4.400410e+00,[2.42876331 0.13604305 0.02014813],1.804267e-01,0.009899039700827252
22,154,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.159516e-01,2.441159e+00,6.949256e-02,2.082979e-02,9.594686e-02,1.411743e-01,7.071207e-01,-4.648275e+00,[2.441159   0.06949256 0.02082979],1.597512e-01,0.0
23,161,3.989301e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.121185e-02,2.440525e+00,3.032642e-02,-1.613093e-03,8.468587e-02,1.557555e-01,6.103004e-01,-4.822078e+00,[ 2.44052451e+00  3.03264203e-02 -1.61309278e-03],1.535156e-01,0.0
24,168,3.706306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.753739e-02,2.447223e+00,1.260827e-01,3.913422e-02,7.278446e-02,2.076618e-01,5.299123e-01,-4.827141e+00,[2.44722284 0.12608275 0.03913422],1.439100e-01,0.006866135096978143
25,175,3.706306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],7.643158e-02,2.377912e+00,4.688941e-02,-1.137158e-02,6.315120e-02,2.072119e-01,5.822864e-01,-4.877029e+00,[ 2.37791201  0.04688941 -0.01137158],1.332528e-01,0.0
26,182,3.706306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.783536e-02,2.375619e+00,1.350360e-01,1.100263e-02,5.848321e-02,2.559528e-01,5.082299e-01,-4.878599e+00,[2.37561855 0.13503599 0.01100263],1.342164e-01,0.004190999519951309
27,189,3.706306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.066483e-02,2.355337e+00,1.552975e-01,4.350535e-02,5.543007e-02,2.706072e-01,4.360473e-01,-5.029725e+00,[2.35533664 0.15529749 0.04350535],1.336265e-01,0.006550409268591918
28,196,3.706306e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.335094e-01,2.269037e+00,1.565574e-01,2.583284e-02,4.809499e-02,2.480387e-01,4.987111e-01,-5.124476e+00,[2.2690368  0.1565574  0.02583284],1.400120e-01,0.007074459617161648
29,203,2.138252e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.433348e-01,2.309355e+00,1.219707e-01,3.835724e-02,4.660243e-02,2.228426e-01,4.322402e-01,-5.406166e+00,[2.30935509 0.12197073 0.03835724],1.232299e-01,0.0
30,210,2.138252e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],3.545844e-02,2.317005e+00,9.195218e-02,3.236931e-02,4.485355e-02,2.146290e-01,3.788851e-01,-5.613719e+00,[2.31700539 0.09195218 0.03236931],1.101653e-01,0.0
31,217,2.138252e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.952915e-02,2.344771e+00,6.983439e-02,2.289794e-02,3.880857e-02,2.098402e-01,3.388339e-01,-5.892768e+00,[2.34477104 0.06983439 0.02289794],1.008970e-01,0.0
32,224,1.250100e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],3.265738e-02,2.293163e+00,5.955297e-02,4.775788e-03,3.459360e-02,1.936224e-01,3.360893e-01,-6.096311e+00,[2.29316319 0.05955297 0.00477579],9.647821e-02,0.0
33,231,1.250100e-02,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.874824e-02,2.264889e+00,5.463382e-02,-1.561782e-02,3.406893e-02,1.697127e-01,3.533425e-01,-6.193335e+00,[ 2.26488895  0.05463382 -0.01561782],1.005586e-01,0.0
34,238,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.939713e-03,2.234148e+00,6.690447e-02,-3.268868e-02,3.698218e-02,1.488083e-01,3.668801e-01,-6.205136e+00,[ 2.23414794  0.06690447 -0.03268868],1.116048e-01,0.0
35,245,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.050426e-02,2.186703e+00,6.712303e-02,-4.091638e-02,3.234619e-02,1.290723e-01,4.035801e-01,-6.386022e+00,[ 2.1867034   0.06712303 -0.04091638],1.180247e-01,0.0
36,252,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.442398e-02,2.205407e+00,7.092588e-02,-1.282105e-02,3.233044e-02,1.158683e-01,3.486857e-01,-6.640632e+00,[ 2.2054065   0.07092588 -0.01282105],1.058951e-01,0.0
37,259,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],4.571430e-02,2.221461e+00,7.801902e-02,2.322999e-02,4.118268e-02,1.128678e-01,3.244333e-01,-6.496951e+00,[2.22146104 0.07801902 0.02322999],1.161982e-01,0.0
38,266,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.470562e-03,2.232104e+00,1.002599e-01,4.641648e-02,3.788168e-02,1.205127e-01,3.219242e-01,-6.522727e+00,[2.23210361 0.10025985 0.04641648],1.239686e-01,0.0
39,273,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.654570e-02,2.205128e+00,1.044386e-01,4.836612e-02,3.333516e-02,1.203467e-01,3.230429e-01,-6.648491e+00,[2.20512831 0.10443856 0.04836612],1.227237e-01,0.0
40,280,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],8.970905e-03,2.216750e+00,1.032396e-01,4.920925e-02,2.848757e-02,1.103677e-01,2.797293e-01,-7.036158e+00,[2.21674992 0.10323962 0.04920925],1.056386e-01,0.0
41,287,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],9.107680e-03,2.194616e+00,9.016941e-02,3.180543e-02,2.449785e-02,1.004126e-01,2.531159e-01,-7.381545e+00,[2.19461638 0.09016941 0.03180543],8.850748e-02,0.0
42,294,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.401124e-02,2.115215e+00,9.501940e-02,1.447471e-02,2.156370e-02,9.535696e-02,4.395473e-01,-7.008882e+00,[2.11521477 0.0950194  0.01447471],1.074123e-01,0.0
43,301,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],4.159178e-02,2.074786e+00,1.031608e-01,-1.583105e-03,1.944127e-02,8.743178e-02,5.121506e-01,-7.046390e+00,[ 2.07478645e+00  1.03160828e-01 -1.58310538e-03],1.236351e-01,0.0
44,308,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],7.005502e-02,2.066051e+00,7.978923e-02,-1.450741e-02,1.724433e-02,8.108898e-02,4.799985e-01,-7.306452e+00,[ 2.06605148  0.07978923 -0.01450741],1.241472e-01,0.0
45,315,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],5.095146e-02,2.030499e+00,4.964906e-02,-3.668991e-02,1.673111e-02,8.415923e-02,4.818780e-01,-7.295594e+00,[ 2.03049866  0.04964906 -0.03668991],1.391234e-01,0.0
46,322,5.850503e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.253622e-02,2.050834e+00,8.268562e-02,-1.366963e-02,1.441720e-02,7.814224e-02,4.205297e-01,-7.654798e+00,[ 2.0508343   0.08268562 -0.01366963],1.165569e-01,0.0
47,329,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.912776e-02,2.055306e+00,7.794278e-02,-1.388517e-02,1.263658e-02,7.333399e-02,3.703801e-01,-7.977116e+00,[ 2.05530583  0.07794278 -0.01388517],9.260933e-02,0.0
48,336,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],6.548304e-02,2.053971e+00,6.980966e-02,-1.597888e-02,1.116630e-02,6.414509e-02,3.175103e-01,-8.388708e+00,[ 2.05397135  0.06980966 -0.01597888],7.838210e-02,0.0
49,343,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.251556e-02,2.025224e+00,6.808345e-02,-2.330280e-02,1.019725e-02,5.631518e-02,3.045463e-01,-8.651360e+00,[ 2.02522368  0.06808345 -0.0233028 ],7.138783e-02,0.0
50,350,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.459636e-02,2.008514e+00,6.565450e-02,-3.562241e-02,9.362344e-03,4.917473e-02,3.137212e-01,-8.842686e+00,[ 2.00851444  0.0656545  -0.03562241],6.752695e-02,0.0
51,357,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.901758e-02,2.007494e+00,7.419716e-02,-2.415288e-02,9.645415e-03,4.948779e-02,2.724730e-01,-8.947518e+00,[ 2.00749385  0.07419716 -0.02415288],6.258631e-02,0.0
52,364,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.060621e-02,1.997240e+00,8.414208e-02,-2.240568e-02,8.632446e-03,5.714657e-02,2.404527e-01,-9.039595e+00,[ 1.99724026  0.08414208 -0.02240568],6.415835e-02,0.0
53,371,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],3.819017e-02,2.033760e+00,9.516041e-02,-7.244954e-03,8.236936e-03,5.662288e-02,2.903442e-01,-8.907157e+00,[ 2.0337601   0.09516041 -0.00724495],6.975454e-02,0.0
54,378,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.694100e-02,1.985987e+00,8.799994e-02,-2.765909e-02,7.379170e-03,5.209715e-02,3.328533e-01,-8.963792e+00,[ 1.98598676  0.08799994 -0.02765909],6.894639e-02,0.0
55,385,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.606560e-02,1.995546e+00,7.807229e-02,-2.786668e-02,6.713308e-03,4.912693e-02,2.901364e-01,-9.254415e+00,[ 1.99554605  0.07807229 -0.02786668],5.659721e-02,0.0
56,392,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.187445e-02,1.990119e+00,7.722191e-02,-3.350708e-02,6.206201e-03,4.326710e-02,2.600929e-01,-9.569285e+00,[ 1.99011895  0.07722191 -0.03350708],4.941361e-02,0.0
57,399,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.027109e-02,1.988733e+00,7.397946e-02,-3.877740e-02,5.975103e-03,4.201920e-02,2.300092e-01,-9.759419e+00,[ 1.98873271  0.07397946 -0.0387774 ],4.712691e-02,0.0
58,406,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.352698e-02,1.985158e+00,7.499073e-02,-3.823767e-02,5.283349e-03,3.798873e-02,2.008626e-01,-1.011880e+01,[ 1.98515781  0.07499073 -0.03823767],3.921172e-02,0.0
59,413,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],4.536378e-02,1.988941e+00,7.526531e-02,-3.605668e-02,4.588206e-03,3.300723e-02,1.809417e-01,-1.050488e+01,[ 1.98894079  0.07526531 -0.03605668],3.000881e-02,0.0
60,420,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.373857e-02,2.000962e+00,7.466709e-02,-3.194271e-02,4.218991e-03,2.985707e-02,1.986864e-01,-1.059552e+01,[ 2.00096171  0.07466709 -0.03194271],2.945815e-02,0.0
61,427,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.946236e-02,1.997407e+00,7.109650e-02,-3.512756e-02,3.859869e-03,3.030505e-02,1.964932e-01,-1.068069e+01,[ 1.99740668  0.0710965  -0.03512756],2.816584e-02,0.0
62,434,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.796294e-02,2.001275e+00,7.066841e-02,-3.217395e-02,4.293536e-03,2.709306e-02,1.808254e-01,-1.076935e+01,[ 2.00127496  0.07066841 -0.03217395],2.900031e-02,0.0
63,441,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.689874e-02,2.003092e+00,7.134207e-02,-2.872884e-02,5.472970e-03,2.412402e-02,1.614671e-01,-1.075593e+01,[ 2.00309202  0.07134207 -0.02872884],3.239048e-02,0.0
64,448,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.842519e-02,1.994333e+00,7.245345e-02,-2.913331e-02,5.774979e-03,2.332255e-02,1.497030e-01,-1.081166e+01,[ 1.99433253  0.07245345 -0.02913331],3.571076e-02,0.0
65,455,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.205730e-02,1.987915e+00,7.260971e-02,-3.010910e-02,5.304287e-03,2.214424e-02,1.428139e-01,-1.099563e+01,[ 1.98791485  0.07260971 -0.0301091 ],3.704600e-02,0.0
66,462,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],8.899265e-03,1.992239e+00,7.203185e-02,-2.915756e-02,4.668613e-03,1.923122e-02,1.252759e-01,-1.139535e+01,[ 1.99223893  0.07203185 -0.02915756],3.277416e-02,0.0
67,469,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.619376e-02,2.005288e+00,7.069660e-02,-2.362079e-02,5.034327e-03,1.736909e-02,1.573271e-01,-1.119397e+01,[ 2.00528838  0.0706966  -0.02362079],3.688129e-02,0.0
68,476,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],3.139231e-02,2.006784e+00,6.771537e-02,-1.986999e-02,5.663906e-03,1.621671e-02,1.602644e-01,-1.112629e+01,[ 2.00678372  0.06771537 -0.01986999],4.902178e-02,0.0
69,483,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.537897e-02,2.008110e+00,7.237717e-02,-2.145905e-02,6.398555e-03,1.479746e-02,1.461887e-01,-1.118784e+01,[ 2.00811034  0.07237717 -0.02145905],4.245552e-02,0.0
70,490,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.648302e-02,2.000154e+00,7.462243e-02,-2.333526e-02,5.834070e-03,1.435904e-02,1.309596e-01,-1.142028e+01,[ 2.00015368  0.07462243 -0.02333526],3.680361e-02,0.0
71,497,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.365871e-02,2.002759e+00,7.058631e-02,-2.576197e-02,5.249344e-03,1.512256e-02,1.130819e-01,-1.162086e+01,[ 2.00275867  0.07058631 -0.02576197],3.284587e-02,0.0
72,504,4.536329e-03,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],1.067295e-01,2.016839e+00,6.737658e-02,-1.866926e-02,6.065861e-03,1.569902e-02,1.478164e-01,-1.117102e+01,[ 2.01683895  0.06737658 -0.01866926],3.930898e-02,0.0
