Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
22,154,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.240948e+00,-1.160915e-01,1.248538e-01,9.644546e-02,1.221523e-01,6.257163e-01,-4.910122e+00,[ 1.24094753 -0.11609147  0.12485377],6.663154e-02,0.0
23,161,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.229142e+00,-1.117670e-01,1.361203e-01,8.938761e-02,1.085888e-01,5.451752e-01,-5.241609e+00,[ 1.22914158 -0.11176703  0.13612029],5.563749e-02,0.0
24,168,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.202926e+00,-1.056458e-01,1.367425e-01,7.832637e-02,9.696063e-02,5.576886e-01,-5.464276e+00,[ 1.20292601 -0.10564579  0.13674252],4.824651e-02,0.0
25,175,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.195293e+00,-1.035552e-01,1.414490e-01,6.752595e-02,8.644010e-02,5.413961e-01,-5.757151e+00,[ 1.1952927  -0.10355516  0.14144899],4.234281e-02,0.0
26,182,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.208569e+00,-1.089112e-01,1.364889e-01,5.838600e-02,7.607928e-02,5.061171e-01,-6.097646e+00,[ 1.2085692  -0.10891119  0.13648888],3.363838e-02,0.0
27,189,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.213289e+00,-1.077862e-01,1.345149e-01,5.109433e-02,6.655355e-02,4.587239e-01,-6.463137e+00,[ 1.21328913 -0.10778618  0.13451488],2.721812e-02,0.0
28,196,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.213288e+00,-1.095505e-01,1.343871e-01,4.476581e-02,6.136898e-02,4.097200e-01,-6.789443e+00,[ 1.21328849 -0.10955049  0.13438711],2.176135e-02,0.0
29,203,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.215254e+00,-1.100401e-01,1.359501e-01,3.980984e-02,5.465359e-02,3.657947e-01,-7.136065e+00,[ 1.21525358 -0.1100401   0.13595005],1.771986e-02,0.0
30,210,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.205216e+00,-1.075812e-01,1.347374e-01,3.653825e-02,5.016019e-02,3.868384e-01,-7.251677e+00,[ 1.20521612 -0.10758123  0.13473738],1.616816e-02,0.0
31,217,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.210526e+00,-1.088805e-01,1.356877e-01,3.179201e-02,4.732773e-02,3.562640e-01,-7.531282e+00,[ 1.2105261  -0.10888048  0.13568771],1.252492e-02,0.0
32,224,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.211358e+00,-1.081880e-01,1.347686e-01,2.984397e-02,4.289476e-02,3.173120e-01,-7.808648e+00,[ 1.21135839 -0.10818798  0.13476865],1.038381e-02,0.0
33,231,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.214287e+00,-1.071783e-01,1.342647e-01,3.342544e-02,3.749771e-02,3.119130e-01,-7.846944e+00,[ 1.21428681 -0.1071783   0.13426467],1.022624e-02,0.0
34,238,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.214755e+00,-1.080512e-01,1.347619e-01,2.941359e-02,3.276266e-02,2.812894e-01,-8.213136e+00,[ 1.21475526 -0.10805115  0.13476192],8.471897e-03,0.0
35,245,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.215310e+00,-1.076920e-01,1.347963e-01,2.655583e-02,2.886744e-02,2.594556e-01,-8.522716e+00,[ 1.21531029 -0.10769199  0.13479635],7.131227e-03,0.0
36,252,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217322e+00,-1.075525e-01,1.348546e-01,2.482290e-02,2.710894e-02,2.476282e-01,-8.699707e+00,[ 1.21732161 -0.10755251  0.13485456],6.596878e-03,0.0
37,259,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.219228e+00,-1.074579e-01,1.353307e-01,2.273041e-02,2.638835e-02,2.629987e-01,-8.754491e+00,[ 1.21922782 -0.10745787  0.13533066],6.596750e-03,0.0
38,266,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217413e+00,-1.068515e-01,1.350465e-01,2.167755e-02,2.611831e-02,2.560044e-01,-8.839157e+00,[ 1.21741258 -0.10685147  0.13504653],5.885106e-03,0.0
39,273,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216865e+00,-1.066424e-01,1.351750e-01,2.020574e-02,2.427091e-02,2.338825e-01,-9.073202e+00,[ 1.21686483 -0.10664238  0.13517501],5.090689e-03,0.0
40,280,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217039e+00,-1.064172e-01,1.352398e-01,1.865677e-02,2.355349e-02,2.167985e-01,-9.258814e+00,[ 1.2170387  -0.10641718  0.13523978],4.440954e-03,0.0
41,287,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217751e+00,-1.065068e-01,1.354200e-01,1.672253e-02,2.140921e-02,2.012073e-01,-9.538352e+00,[ 1.21775148 -0.1065068   0.13541997],3.808242e-03,0.0
42,294,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217052e+00,-1.060105e-01,1.354585e-01,1.481833e-02,2.239709e-02,1.828780e-01,-9.709650e+00,[ 1.21705206 -0.10601053  0.13545853],3.600290e-03,0.0
43,301,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217602e+00,-1.056496e-01,1.354652e-01,1.385016e-02,2.508759e-02,1.649153e-01,-9.767164e+00,[ 1.21760195 -0.10564961  0.13546523],3.695532e-03,0.0
44,308,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216889e+00,-1.054566e-01,1.354369e-01,1.216822e-02,2.459003e-02,1.576666e-01,-9.961615e+00,[ 1.21688879 -0.1054566   0.1354369 ],3.514319e-03,0.0
45,315,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217108e+00,-1.054741e-01,1.356778e-01,1.121478e-02,2.260088e-02,1.382351e-01,-1.025909e+01,[ 1.21710753 -0.10547407  0.1356778 ],3.157461e-03,0.0
46,322,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.217350e+00,-1.057969e-01,1.356690e-01,1.043414e-02,2.123749e-02,1.247353e-01,-1.049622e+01,[ 1.21735019 -0.10579687  0.13566898],2.634057e-03,0.0
47,329,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216895e+00,-1.057776e-01,1.354170e-01,1.020532e-02,1.991992e-02,1.168446e-01,-1.064779e+01,[ 1.21689549 -0.10577762  0.13541703],2.322903e-03,0.0
48,336,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216688e+00,-1.057044e-01,1.354505e-01,9.511310e-03,1.763849e-02,1.074822e-01,-1.092338e+01,[ 1.21668822 -0.10570438  0.13545046],1.948312e-03,0.0
49,343,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216694e+00,-1.057956e-01,1.354403e-01,8.972668e-03,1.633397e-02,1.001313e-01,-1.112935e+01,[ 1.21669433 -0.10579558  0.13544028],1.612340e-03,0.0
50,350,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216514e+00,-1.057983e-01,1.354171e-01,7.906789e-03,1.553350e-02,9.153247e-02,-1.139585e+01,[ 1.2165141  -0.10579825  0.13541715],1.380684e-03,0.0
51,357,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216593e+00,-1.058067e-01,1.354230e-01,6.900862e-03,1.338504e-02,8.466435e-02,-1.175879e+01,[ 1.21659344 -0.10580669  0.13542305],1.083583e-03,0.0
52,364,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216554e+00,-1.057518e-01,1.353705e-01,6.633732e-03,1.313820e-02,7.630136e-02,-1.192088e+01,[ 1.21655422 -0.10575175  0.13537047],9.513311e-04,0.0
53,371,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216471e+00,-1.057313e-01,1.353197e-01,6.735884e-03,1.148228e-02,7.189966e-02,-1.209974e+01,[ 1.21647146 -0.10573129  0.13531974],8.994059e-04,0.0
54,378,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216482e+00,-1.058073e-01,1.353284e-01,5.912889e-03,1.122126e-02,6.410755e-02,-1.236776e+01,[ 1.21648221 -0.10580726  0.13532835],7.897390e-04,0.0
55,385,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216498e+00,-1.058533e-01,1.353264e-01,5.250735e-03,1.144879e-02,5.602224e-02,-1.260126e+01,[ 1.21649751 -0.10585328  0.13532641],7.220201e-04,0.0
56,392,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216481e+00,-1.058034e-01,1.353095e-01,4.910098e-03,1.042790e-02,5.129083e-02,-1.284998e+01,[ 1.21648078 -0.10580343  0.13530948],6.047094e-04,0.0
57,399,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216576e+00,-1.057932e-01,1.353355e-01,4.498328e-03,9.469167e-03,4.963589e-02,-1.306680e+01,[ 1.21657576 -0.10579319  0.13533553],5.323005e-04,0.0
58,406,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216532e+00,-1.057861e-01,1.353403e-01,4.057308e-03,8.985077e-03,4.425550e-02,-1.333720e+01,[ 1.21653199 -0.10578609  0.13534032],4.346098e-04,0.0
59,413,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216525e+00,-1.057503e-01,1.353361e-01,3.751345e-03,9.804032e-03,3.949539e-02,-1.344217e+01,[ 1.21652482 -0.1057503   0.13533611],4.096121e-04,0.0
60,420,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216502e+00,-1.057818e-01,1.353258e-01,3.381984e-03,9.330258e-03,3.580834e-02,-1.369336e+01,[ 1.21650219 -0.10578181  0.13532577],3.374456e-04,0.0
61,427,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216507e+00,-1.057916e-01,1.353265e-01,2.985921e-03,8.803762e-03,3.266429e-02,-1.396790e+01,[ 1.21650662 -0.10579161  0.13532648],2.779806e-04,0.0
62,434,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216513e+00,-1.058047e-01,1.353384e-01,3.115944e-03,8.422102e-03,2.833403e-02,-1.411181e+01,[ 1.21651275 -0.10580469  0.13533842],2.632169e-04,0.0
63,441,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216493e+00,-1.057931e-01,1.353354e-01,2.882417e-03,7.663457e-03,2.642928e-02,-1.435370e+01,[ 1.21649264 -0.10579315  0.13533544],2.248230e-04,0.0
64,448,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216478e+00,-1.057858e-01,1.353360e-01,2.652064e-03,6.918211e-03,2.582615e-02,-1.456238e+01,[ 1.21647796 -0.10578576  0.13533605],2.029706e-04,0.0
65,455,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216496e+00,-1.057925e-01,1.353331e-01,2.431171e-03,6.175391e-03,2.404467e-02,-1.483441e+01,[ 1.21649625 -0.10579246  0.13533312],1.621780e-04,0.0
66,462,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216490e+00,-1.057798e-01,1.353316e-01,2.260212e-03,6.774631e-03,2.283586e-02,-1.486629e+01,[ 1.21649018 -0.10577985  0.13533161],1.490556e-04,0.0
67,469,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216479e+00,-1.057758e-01,1.353282e-01,2.090058e-03,6.232799e-03,2.177762e-02,-1.507537e+01,[ 1.2164789  -0.10577578  0.13532816],1.407111e-04,0.0
68,476,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216471e+00,-1.057823e-01,1.353274e-01,1.838630e-03,5.956868e-03,2.155350e-02,-1.525916e+01,[ 1.21647129 -0.10578227  0.1353274 ],1.256958e-04,0.0
69,483,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216458e+00,-1.057870e-01,1.353225e-01,1.670584e-03,6.262247e-03,2.298515e-02,-1.524071e+01,[ 1.21645841 -0.10578696  0.13532251],1.325376e-04,0.0
70,490,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216459e+00,-1.057882e-01,1.353209e-01,1.573891e-03,5.720970e-03,2.131318e-02,-1.546625e+01,[ 1.21645895 -0.1057882   0.1353209 ],1.261171e-04,0.0
71,497,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216468e+00,-1.057855e-01,1.353244e-01,1.402349e-03,5.084446e-03,1.959027e-02,-1.578390e+01,[ 1.21646828 -0.10578555  0.1353244 ],9.710071e-05,0.0
72,504,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.216465e+00,-1.057856e-01,1.353228e-01,1.274108e-03,4.621748e-03,1.781759e-02,-1.607006e+01,[ 1.21646517 -0.10578557  0.13532277],7.846112e-05,0.0
