Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
24,168,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.288517e-01,1.811392e+00,7.460466e-02,-1.211251e-01,8.268812e-02,2.616821e-01,6.872001e-01,-4.208434e+00,[ 1.81139183  0.07460466 -0.1211251 ],1.290474e-01,0.0
25,175,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.819264e-01,1.829316e+00,4.426811e-02,-5.204031e-02,8.319615e-02,3.002680e-01,6.128281e-01,-4.179305e+00,[ 1.82931621  0.04426811 -0.05204031],1.257161e-01,0.0
26,182,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.601098e-01,1.831243e+00,4.495883e-02,-2.067597e-02,9.063164e-02,2.989515e-01,5.377601e-01,-4.228769e+00,[ 1.8312431   0.04495883 -0.02067597],1.268549e-01,0.0
27,189,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.711845e-01,1.933813e+00,3.669318e-02,-4.338524e-02,8.610600e-02,2.803925e-01,5.904644e-01,-4.250587e+00,[ 1.9338126   0.03669318 -0.04338524],1.216730e-01,0.0
28,196,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.451465e-01,1.940731e+00,4.798140e-03,-4.652503e-02,9.031943e-02,2.521727e-01,5.384409e-01,-4.401121e+00,[ 1.94073146  0.00479814 -0.04652503],1.194405e-01,0.0
29,203,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.686397e-01,1.943906e+00,3.588847e-02,-8.309742e-02,8.187018e-02,2.468032e-01,4.730983e-01,-4.650236e+00,[ 1.94390635  0.03588847 -0.08309742],1.067341e-01,0.0
30,210,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.161601e-01,1.984400e+00,-3.468397e-03,-1.552592e-02,7.338944e-02,2.920529e-01,4.579872e-01,-4.623710e+00,[ 1.98440012 -0.0034684  -0.01552592],1.106249e-01,0.0
31,217,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.405572e-01,2.028876e+00,1.684333e-02,-8.206936e-02,6.930509e-02,3.098819e-01,4.602684e-01,-4.616746e+00,[ 2.02887609  0.01684333 -0.08206936],1.144531e-01,0.0
32,224,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.331761e-01,2.003840e+00,-1.312581e-02,-7.723036e-02,7.533173e-02,2.737295e-01,4.000260e-01,-4.797694e+00,[ 2.00384001 -0.01312581 -0.07723036],1.130441e-01,0.0
33,231,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.151646e-01,1.990333e+00,-3.516516e-02,-5.182739e-02,7.138529e-02,2.543621e-01,3.500222e-01,-5.058419e+00,[ 1.99033308 -0.03516516 -0.05182739],1.065232e-01,0.0
34,238,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.118447e-01,2.032373e+00,-5.523993e-02,-7.846129e-02,8.429573e-02,2.210217e-01,3.350592e-01,-5.076367e+00,[ 2.03237263 -0.05523993 -0.07846129],1.172080e-01,0.0
35,245,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.522648e-01,1.945709e+00,1.572986e-02,-6.510619e-02,8.972030e-02,2.094683e-01,4.056417e-01,-4.876526e+00,[ 1.94570891  0.01572986 -0.06510619],1.148982e-01,0.0
36,252,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.275381e-01,2.006630e+00,2.230872e-02,-9.897657e-02,7.726004e-02,2.201802e-01,3.752173e-01,-5.054137e+00,[ 2.00663016  0.02230872 -0.09897657],1.082458e-01,0.0
37,259,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.062526e-01,2.008379e+00,2.375892e-02,-1.108906e-01,6.726582e-02,2.020103e-01,3.262632e-01,-5.418591e+00,[ 2.00837859  0.02375892 -0.11089064],9.652953e-02,0.0
38,266,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.083037e-01,2.005221e+00,2.489185e-02,-1.106222e-01,6.192848e-02,1.777443e-01,2.823446e-01,-5.773812e+00,[ 2.00522061  0.02489185 -0.11062222],7.987218e-02,0.0
39,273,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.971031e-02,2.049169e+00,-2.437411e-02,-1.190874e-01,6.600529e-02,1.634823e-01,3.870138e-01,-5.478366e+00,[ 2.04916866 -0.02437411 -0.11908743],9.218807e-02,0.0
40,280,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.248534e-01,2.038403e+00,-2.855257e-02,-1.033704e-01,5.740944e-02,1.544797e-01,3.542921e-01,-5.762872e+00,[ 2.03840256 -0.02855257 -0.10337038],8.754023e-02,0.0
41,287,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.744084e-02,2.042784e+00,-7.537847e-02,-8.360928e-02,5.758579e-02,1.839367e-01,3.638886e-01,-5.558551e+00,[ 2.04278376 -0.07537847 -0.08360928],1.002654e-01,0.0
42,294,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.028054e-01,2.008221e+00,-5.692961e-02,-6.294898e-02,5.202526e-02,1.961022e-01,3.199944e-01,-5.724597e+00,[ 2.00822129 -0.05692961 -0.06294898],1.009968e-01,0.0
43,301,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.044797e-01,2.049331e+00,-5.210716e-02,-8.385506e-02,4.594544e-02,1.832887e-01,2.835453e-01,-6.037377e+00,[ 2.04933091 -0.05210716 -0.08385506],8.667584e-02,0.0
44,308,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.054433e-01,2.068683e+00,-6.686699e-02,-7.426246e-02,4.242884e-02,1.567323e-01,2.713506e-01,-6.317486e+00,[ 2.06868348 -0.06686699 -0.07426246],8.210374e-02,0.0
45,315,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.944328e-02,2.094265e+00,-6.274995e-02,-8.491628e-02,3.968233e-02,1.528636e-01,2.664272e-01,-6.427713e+00,[ 2.0942646  -0.06274995 -0.08491628],8.078733e-02,0.0
46,322,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.796799e-02,2.110018e+00,-7.121036e-02,-1.003712e-01,3.663471e-02,1.346881e-01,2.791629e-01,-6.587512e+00,[ 2.11001753 -0.07121036 -0.10037118],7.972991e-02,0.0
47,329,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.505237e-02,2.062355e+00,-6.299064e-02,-7.452271e-02,3.270523e-02,1.207285e-01,3.047166e-01,-6.722805e+00,[ 2.06235528 -0.06299064 -0.07452271],6.985657e-02,0.0
48,336,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.054171e-01,2.058006e+00,-5.293030e-02,-7.766153e-02,3.108583e-02,1.056899e-01,2.809858e-01,-6.987700e+00,[ 2.05800599 -0.0529303  -0.07766153],5.910691e-02,0.0
49,343,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.431279e-02,2.079543e+00,-6.784069e-02,-8.076097e-02,2.766047e-02,9.457829e-02,2.775105e-01,-7.227975e+00,[ 2.07954331 -0.06784069 -0.08076097],5.030749e-02,0.0
50,350,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.410225e-02,2.081094e+00,-6.799510e-02,-7.915851e-02,2.388526e-02,8.233495e-02,2.504680e-01,-7.615877e+00,[ 2.08109441 -0.0679951  -0.07915851],4.165203e-02,0.0
51,357,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.139144e-01,2.069783e+00,-5.349725e-02,-7.962739e-02,2.205626e-02,8.047981e-02,2.379624e-01,-7.769550e+00,[ 2.06978335 -0.05349725 -0.07962739],3.889825e-02,0.0
52,364,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.053545e-01,2.066160e+00,-5.572320e-02,-7.224921e-02,2.169959e-02,7.297158e-02,2.173085e-01,-7.974585e+00,[ 2.0661602  -0.0557232  -0.07224921],3.652126e-02,0.0
53,371,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.808276e-02,2.057963e+00,-5.294291e-02,-6.900020e-02,1.994260e-02,6.366218e-02,2.119403e-01,-8.220513e+00,[ 2.05796256 -0.05294291 -0.0690002 ],3.449900e-02,0.0
54,378,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.096812e-01,2.062165e+00,-5.837482e-02,-6.648158e-02,1.816802e-02,6.110326e-02,1.898675e-01,-8.464711e+00,[ 2.06216537 -0.05837482 -0.06648158],3.178807e-02,0.0
55,385,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.608142e-02,2.072536e+00,-6.660761e-02,-7.312141e-02,1.860287e-02,5.325319e-02,2.086703e-01,-8.484137e+00,[ 2.07253639 -0.06660761 -0.07312141],3.115911e-02,0.0
56,392,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.066977e-01,2.068939e+00,-6.195635e-02,-6.876791e-02,1.752263e-02,4.825080e-02,1.861565e-01,-8.756772e+00,[ 2.06893858 -0.06195635 -0.06876791],2.631348e-02,0.0
57,399,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.670390e-02,2.077534e+00,-6.997610e-02,-7.113367e-02,1.511127e-02,4.923890e-02,2.074046e-01,-8.776470e+00,[ 2.07753403 -0.0699761  -0.07113367],2.612994e-02,0.0
58,406,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.021374e-01,2.078882e+00,-6.849561e-02,-6.751224e-02,1.842871e-02,4.577699e-02,1.964475e-01,-8.705179e+00,[ 2.07888159 -0.06849561 -0.06751224],2.721977e-02,0.0
59,413,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.416152e-02,2.083453e+00,-7.135546e-02,-7.007939e-02,1.666443e-02,4.060639e-02,1.960600e-01,-8.927643e+00,[ 2.08345342 -0.07135546 -0.07007939],2.541910e-02,0.0
60,420,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.047876e-01,2.078261e+00,-6.512420e-02,-7.207492e-02,1.449274e-02,4.163990e-02,1.767674e-01,-9.145724e+00,[ 2.07826117 -0.0651242  -0.07207492],2.268712e-02,0.0
61,427,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.691421e-02,2.078338e+00,-6.699109e-02,-7.462701e-02,1.600551e-02,3.769298e-02,1.549139e-01,-9.277989e+00,[ 2.07833848 -0.06699109 -0.07462701],2.184728e-02,0.0
62,434,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.079196e-01,2.074512e+00,-6.783476e-02,-7.385046e-02,1.749925e-02,3.334274e-02,1.369483e-01,-9.434665e+00,[ 2.07451213 -0.06783476 -0.07385046],2.168109e-02,0.0
63,441,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.411894e-02,2.069573e+00,-6.900452e-02,-7.520534e-02,2.399049e-02,3.219685e-02,1.352694e-01,-9.166471e+00,[ 2.06957283 -0.06900452 -0.07520534],2.632178e-02,0.0
64,448,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.518305e-02,2.078697e+00,-7.092461e-02,-7.767339e-02,2.238068e-02,2.820721e-02,1.370770e-01,-9.354948e+00,[ 2.07869724 -0.07092461 -0.07767339],2.566867e-02,0.0
65,455,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.592768e-02,2.062118e+00,-6.827513e-02,-7.301132e-02,1.956447e-02,2.736408e-02,2.079966e-01,-9.102798e+00,[ 2.0621177  -0.06827513 -0.07301132],2.931118e-02,0.0
66,462,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.678487e-02,2.059400e+00,-6.586823e-02,-7.985343e-02,2.306323e-02,3.263628e-02,1.957403e-01,-8.822813e+00,[ 2.05940019 -0.06586823 -0.07985343],3.613906e-02,0.0
67,469,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.672941e-02,2.069064e+00,-6.760719e-02,-8.510943e-02,2.016593e-02,3.665181e-02,1.818724e-01,-8.914503e+00,[ 2.0690638  -0.06760719 -0.08510943],3.936539e-02,0.0
68,476,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.528272e-02,2.083841e+00,-6.696122e-02,-7.804902e-02,1.983640e-02,3.671569e-02,1.951931e-01,-8.858554e+00,[ 2.08384135 -0.06696122 -0.07804902],3.743163e-02,0.0
69,483,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.000723e-01,2.088271e+00,-7.160962e-02,-7.845796e-02,1.812343e-02,3.301063e-02,1.881486e-01,-9.091999e+00,[ 2.08827075 -0.07160962 -0.07845796],3.386407e-02,0.0
70,490,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.308762e-02,2.065916e+00,-6.737338e-02,-8.272273e-02,1.632835e-02,3.151824e-02,2.404181e-01,-8.997417e+00,[ 2.06591644 -0.06737338 -0.08272273],3.400582e-02,0.0
71,497,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.732715e-02,2.076433e+00,-7.014437e-02,-8.473014e-02,1.419800e-02,3.024619e-02,2.234220e-01,-9.251732e+00,[ 2.0764329  -0.07014437 -0.08473014],3.091564e-02,0.0
72,504,7.433221e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],9.313172e-02,2.082495e+00,-6.908952e-02,-8.172878e-02,1.265538e-02,2.661812e-02,2.022706e-01,-9.593985e+00,[ 2.08249459 -0.06908952 -0.08172878],2.596765e-02,0.0
