Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,7.327663e-01,-4.726502e-02,1.034430e-01,5.379738e-01,8.732864e-01,2.128542e+00,-1.332268e-15,[ 0.73276629 -0.04726502  0.10344299],5.185595e-01,0.5742845341922278
2,14,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],7.594756e-02,7.020351e-01,5.752159e-02,-1.073720e-02,4.697277e-01,7.565652e-01,1.827900e+00,-4.314009e-01,[ 0.7020351   0.05752159 -0.0107372 ],4.199034e-01,0.38855854990670163
3,21,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,7.186226e-01,-1.728841e-01,-1.123723e-01,4.256887e-01,7.005563e-01,1.577898e+00,-7.538339e-01,[ 0.71862262 -0.17288412 -0.11237232],3.691824e-01,0.4789507628245571
4,28,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,8.419923e-01,-9.594086e-02,-6.633891e-02,3.726429e-01,6.113712e-01,1.373095e+00,-1.162118e+00,[ 0.84199231 -0.09594086 -0.06633891],2.959153e-01,0.12869814185691664
5,35,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,6.211120e-01,-1.247173e-01,1.001869e-01,3.995689e-01,5.217410e-01,1.277115e+00,-1.323350e+00,[ 0.62111204 -0.12471727  0.10018693],2.788724e-01,0.0979138396727883
6,42,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,4.296164e-01,-5.827316e-02,9.487959e-02,3.586912e-01,4.704958e-01,1.276160e+00,-1.535406e+00,[ 0.42961637 -0.05827316  0.09487959],2.642627e-01,0.08938746655982352
7,49,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,3.473563e-01,1.363284e-01,7.558978e-02,3.164779e-01,5.199446e-01,1.229215e+00,-1.598159e+00,[0.34735627 0.13632842 0.07558978],2.745190e-01,0.052098541548478206
8,56,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,4.021809e-01,-6.591239e-02,1.991012e-02,2.837845e-01,5.018177e-01,1.070258e+00,-1.881159e+00,[ 0.40218087 -0.06591239  0.01991012],2.294603e-01,0.027629925917476
9,63,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,1.398633e-01,5.801295e-04,1.230778e-01,2.627833e-01,4.384825e-01,1.261953e+00,-1.928200e+00,[0.13986327 0.00058013 0.12307778],2.368886e-01,0.07984010107405264
10,70,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,3.377841e-01,-4.730811e-02,1.442677e-01,2.436979e-01,3.925564e-01,1.133537e+00,-2.221558e+00,[ 0.33778406 -0.04730811  0.14426774],2.063693e-01,0.05320716370446111
11,77,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,4.743266e-01,-5.533742e-02,4.055247e-03,2.579393e-01,3.384078e-01,1.135212e+00,-2.311715e+00,[ 0.47432657 -0.05533742  0.00405525],1.949264e-01,0.019688081497827827
12,84,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,6.218859e-01,-4.682169e-02,4.038792e-02,2.264445e-01,3.049608e-01,1.268896e+00,-2.434680e+00,[ 0.62188585 -0.04682169  0.04038792],1.877723e-01,5.5189340270013686e-05
13,91,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,7.332044e-01,-5.079465e-02,2.906138e-02,1.942060e-01,2.671144e-01,1.332412e+00,-2.671923e+00,[ 0.73320439 -0.05079465  0.02906138],1.833433e-01,0.0
14,98,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],5.954990e-02,7.253993e-01,2.882723e-02,7.888785e-02,1.673614e-01,2.919868e-01,1.179802e+00,-2.853300e+00,[0.72539932 0.02882723 0.07888785],1.813729e-01,0.001390624480169312
15,105,5.954990e-02,[[ 0.03330368 -0.04505524 -0.00980135 -0.00396826]],7.199097e-02,6.273242e-01,2.731086e-02,-7.353275e-03,1.857595e-01,2.586831e-01,1.051858e+00,-2.984896e+00,[ 0.62732421  0.02731086 -0.00735327],1.716877e-01,0.0
