Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,1.729694e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],2.524120e-01,1.959302e+00,6.163088e-03,2.776931e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[1.95930238 0.00616309 0.02776931],2.548391e-01,0.15346532204436455
2,14,1.720335e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],2.284672e-01,1.954536e+00,2.300234e-02,1.278049e-02,8.540804e-01,8.543997e-01,8.911810e-01,-4.302938e-01,[1.95453634 0.02300234 0.01278049],1.939521e-01,0.0027380887860917907
3,21,1.719078e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.812653e-01,2.107974e+00,-6.934680e-02,-6.282077e-02,7.318263e-01,7.770944e-01,1.011103e+00,-5.533637e-01,[ 2.10797399 -0.0693468  -0.06282077],1.837504e-01,0.04446284065814793
4,28,1.719078e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.816940e-01,1.927537e+00,-6.887158e-02,-8.985940e-02,6.255200e-01,7.343665e-01,9.997316e-01,-7.781876e-01,[ 1.92753718 -0.06887158 -0.0898594 ],1.627389e-01,0.044735074156371006
5,35,1.719078e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.684146e-01,2.084763e+00,2.265605e-02,-1.254376e-01,5.997149e-01,6.475056e-01,1.016150e+00,-9.299073e-01,[ 2.08476299  0.02265605 -0.12543759],1.531956e-01,0.023890925697130617
6,42,1.719078e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.696430e-01,2.067097e+00,-5.708801e-02,-1.481388e-01,5.153884e-01,6.014074e-01,9.175033e-01,-1.257416e+00,[ 2.06709744 -0.05708801 -0.14813883],1.331218e-01,0.022021541523757508
7,49,1.707319e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],2.151092e-01,2.117406e+00,-1.015141e-01,-1.133173e-01,4.882993e-01,5.514248e-01,9.126618e-01,-1.403466e+00,[ 2.11740563 -0.10151408 -0.11331732],1.212015e-01,0.0035858239825996723
8,56,1.687085e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.688536e-01,2.076573e+00,7.507967e-03,-1.428526e-01,4.312840e-01,5.950596e-01,8.087167e-01,-1.572389e+00,[ 2.07657256  0.00750797 -0.1428526 ],1.106770e-01,0.0022484674942415523
9,63,1.677075e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.933645e-01,2.021768e+00,1.031480e-01,-1.201906e-01,3.783538e-01,6.166948e-01,9.698478e-01,-1.485923e+00,[ 2.02176762  0.10314803 -0.12019059],1.206258e-01,0.010373386699961034
10,70,1.677075e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.672046e-01,2.038942e+00,8.903649e-02,-1.142270e-01,3.241816e-01,5.371608e-01,8.535068e-01,-1.906311e+00,[ 2.03894157  0.08903649 -0.11422701],1.089095e-01,0.007670787761830825
11,77,1.670453e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.683354e-01,2.088428e+00,1.265849e-02,-1.380638e-01,2.805373e-01,4.712809e-01,8.524807e-01,-2.182954e+00,[ 2.08842821  0.01265849 -0.13806385],9.156210e-02,0.01191265153683177
12,84,1.546865e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],2.152275e-01,2.130676e+00,5.612088e-02,-1.559415e-01,2.497690e-01,4.985225e-01,7.816139e-01,-2.329720e+00,[ 2.13067621  0.05612088 -0.15594147],8.847897e-02,0.0078088990743590625
13,91,1.546865e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.673478e-01,2.092276e+00,6.664641e-02,-1.217076e-01,2.340437e-01,4.304091e-01,6.967248e-01,-2.656631e+00,[ 2.09227622  0.06664641 -0.1217076 ],7.470124e-02,0.0
