Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,2.665801e+00,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,9.660355e-01,5.128336e-02,-6.189741e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 0.96603549  0.05128336 -0.06189741],2.000000e+00,4.506565051745695
2,14,5.705090e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,6.197073e-01,2.000000e-01,-8.287098e-02,8.525683e-01,8.530229e-01,8.670857e-01,-4.610882e-01,[ 0.61970731  0.2        -0.08287098],1.555993e+00,1.7675270179080833
3,21,2.950678e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.369116e+00,-8.287098e-02,-8.287098e-02,7.271574e-01,7.279011e-01,7.930190e-01,-8.681105e-01,[ 1.36911649 -0.08287098 -0.08287098],1.281354e+00,1.5766012221585322
4,28,2.950678e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.080342e+00,-2.000000e-01,-1.849747e-01,6.199120e-01,6.279165e-01,6.797385e-01,-1.329573e+00,[ 1.08034199 -0.2        -0.18497468],1.004335e+00,0.8083302954162617
5,35,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.292910e+00,-1.664015e-01,1.935358e-01,5.351067e-01,5.540164e-01,6.155238e-01,-1.701132e+00,[ 1.29290977 -0.16640145  0.19353578],8.367603e-01,0.614977783307206
6,42,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,3.391053e-01,-2.231419e-02,1.452767e-01,4.563371e-01,4.774441e-01,7.935166e-01,-1.755112e+00,[ 0.33910529 -0.02231419  0.14527666],8.414105e-01,0.8993747099565714
7,49,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],2.207422e-01,1.402615e+00,1.513871e-01,-5.897135e-02,4.052556e-01,4.216621e-01,8.752428e-01,-1.900042e+00,[ 1.40261453  0.15138706 -0.05897135],7.605159e-01,0.4625296285854276
8,56,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.846485e+00,9.032251e-02,-2.613165e-02,3.472232e-01,3.605577e-01,9.474527e-01,-2.131869e+00,[ 1.8464847   0.09032251 -0.02613165],7.149468e-01,0.39351070215140543
9,63,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.712452e+00,-1.803178e-01,-1.669844e-02,3.028088e-01,3.319415e-01,8.256751e-01,-2.489004e+00,[ 1.71245174 -0.18031779 -0.01669844],6.216920e-01,0.2979834199915093
10,70,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.396399e+00,-5.180311e-02,2.000000e-01,2.790802e-01,2.882467e-01,7.683394e-01,-2.783719e+00,[ 1.39639943 -0.05180311  0.2       ],5.379322e-01,0.17163141799400936
11,77,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.268487e+00,-3.891973e-02,6.547109e-02,2.447738e-01,2.504901e-01,6.964604e-01,-3.153501e+00,[ 1.26848677 -0.03891973  0.06547109],4.492012e-01,0.074017096716117
12,84,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,9.091417e-01,2.525115e-02,6.077002e-02,2.137638e-01,2.224418e-01,8.063226e-01,-3.261245e+00,[0.90914169 0.02525115 0.06077002],4.476209e-01,0.07470697206764984
13,91,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.041021e+00,-2.565902e-02,5.073372e-03,1.899682e-01,1.904335e-01,7.038211e-01,-3.670582e+00,[ 1.04102063 -0.02565902  0.00507337],3.775102e-01,0.016686771298792726
14,98,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.259724e+00,1.951060e-02,-1.558816e-01,1.638280e-01,2.067489e-01,6.972649e-01,-3.745778e+00,[ 1.25972427  0.0195106  -0.15588158],3.739834e-01,0.018168959577096765
15,105,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.409473e+00,-1.356454e-01,-8.435953e-02,1.555548e-01,1.934470e-01,7.076421e-01,-3.849326e+00,[ 1.40947342 -0.13564535 -0.08435953],3.580504e-01,0.08437367138120168
16,112,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.545988e+00,-1.340032e-01,-3.966700e-02,1.351785e-01,1.716885e-01,6.925469e-01,-4.130612e+00,[ 1.54598822 -0.1340032  -0.039667  ],3.360988e-01,0.049250101858127227
17,119,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.829610e+00,-1.558940e-02,-3.214722e-02,1.390593e-01,1.567597e-01,8.426705e-01,-3.997075e+00,[ 1.82960992 -0.0155894  -0.03214722],3.844587e-01,0.05801634048907516
18,126,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.837790e+00,-5.654323e-02,-3.826276e-02,1.210454e-01,1.378247e-01,7.888336e-01,-4.330562e+00,[ 1.83778986 -0.05654323 -0.03826276],3.616937e-01,0.002198233798334071
19,133,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.746191e+00,-1.695171e-02,-1.206084e-01,1.067056e-01,1.287746e-01,7.743415e-01,-4.543115e+00,[ 1.74619147 -0.01695171 -0.12060842],3.201033e-01,0.0309840509696914
20,140,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.730240e+00,-3.343967e-02,-1.494459e-01,9.441452e-02,1.141349e-01,6.762374e-01,-4.921646e+00,[ 1.73023983 -0.03343967 -0.14944591],2.742542e-01,0.011595805562114798
21,147,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.704843e+00,3.573650e-02,-1.663897e-01,8.403817e-02,1.138562e-01,5.910227e-01,-5.175204e+00,[ 1.70484331  0.0357365  -0.16638972],2.546981e-01,0.021855715268075882
22,154,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.646650e+00,4.084357e-02,-6.073682e-02,8.898654e-02,1.136420e-01,5.420394e-01,-5.206389e+00,[ 1.64665019  0.04084357 -0.06073682],2.523972e-01,0.0011250557386881957
23,161,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.586159e+00,2.410234e-02,-1.484216e-01,7.800533e-02,1.112774e-01,4.878173e-01,-5.464522e+00,[ 1.58615913  0.02410234 -0.14842155],2.213370e-01,0.0
24,168,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.540843e+00,5.184431e-02,-1.402094e-01,6.953129e-02,9.582362e-02,4.534022e-01,-5.802200e+00,[ 1.54084266  0.05184431 -0.14020937],1.976342e-01,0.0
25,175,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.671933e+00,3.321589e-02,-1.381977e-01,5.980121e-02,8.265844e-02,4.575367e-01,-6.091666e+00,[ 1.67193296  0.03321589 -0.13819774],1.694990e-01,0.0023981994911455107
26,182,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.657346e+00,4.095794e-02,-1.578840e-01,5.172426e-02,7.448171e-02,4.064586e-01,-6.459303e+00,[ 1.65734603  0.04095794 -0.15788404],1.420671e-01,0.0009929185317481906
27,189,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.634650e+00,4.009006e-02,-1.521136e-01,4.517925e-02,6.454436e-02,3.658297e-01,-6.843107e+00,[ 1.63464964  0.04009006 -0.15211357],1.099386e-01,0.0017545372454887648
28,196,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.602468e+00,5.803183e-02,-1.472458e-01,4.432054e-02,5.659167e-02,3.486201e-01,-7.041973e+00,[ 1.60246758  0.05803183 -0.14724584],1.011129e-01,0.0
29,203,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.548922e+00,5.638176e-02,-1.413240e-01,3.967152e-02,4.905222e-02,4.044541e-01,-7.147208e+00,[ 1.5489225   0.05638176 -0.14132397],1.002437e-01,0.0
30,210,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.569981e+00,6.123159e-02,-1.582289e-01,3.440812e-02,4.755438e-02,3.512028e-01,-7.461736e+00,[ 1.56998094  0.06123159 -0.15822886],8.973368e-02,0.002925284175488937
31,217,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.584248e+00,4.958029e-02,-1.373085e-01,3.168916e-02,5.121691e-02,3.250923e-01,-7.547112e+00,[ 1.58424758  0.04958029 -0.13730851],8.066564e-02,0.0
32,224,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.589480e+00,4.408527e-02,-1.437565e-01,3.009744e-02,4.410345e-02,3.164956e-01,-7.774978e+00,[ 1.58947988  0.04408527 -0.14375654],6.905582e-02,0.0
33,231,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592530e+00,4.125831e-02,-1.382475e-01,2.676640e-02,4.080365e-02,2.882203e-01,-8.063622e+00,[ 1.59253044  0.04125831 -0.13824751],6.024802e-02,0.0
34,238,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.584971e+00,4.092138e-02,-1.451186e-01,2.440795e-02,3.806047e-02,2.550074e-01,-8.347888e+00,[ 1.58497144  0.04092138 -0.14511856],5.129849e-02,0.0
35,245,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.585045e+00,3.775117e-02,-1.467614e-01,2.430149e-02,3.358615e-02,2.378225e-01,-8.547090e+00,[ 1.5850452   0.03775117 -0.14676137],4.552792e-02,0.0
36,252,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.599838e+00,3.640752e-02,-1.501929e-01,2.294412e-02,3.105944e-02,2.422628e-01,-8.664278e+00,[ 1.59983845  0.03640752 -0.15019295],4.239945e-02,0.0
37,259,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.599191e+00,3.864412e-02,-1.481683e-01,2.074061e-02,2.730943e-02,2.141197e-01,-9.017405e+00,[ 1.59919133  0.03864412 -0.14816833],3.431563e-02,0.0
38,266,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.591620e+00,3.912954e-02,-1.437415e-01,1.868669e-02,2.670272e-02,2.060845e-01,-9.182403e+00,[ 1.59162013  0.03912954 -0.14374145],3.024102e-02,0.0
39,273,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.596018e+00,3.984455e-02,-1.432033e-01,1.695334e-02,2.402680e-02,1.827309e-01,-9.505617e+00,[ 1.59601816  0.03984455 -0.14320328],2.612278e-02,0.0
40,280,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.590474e+00,3.907707e-02,-1.437292e-01,1.565771e-02,2.185917e-02,1.677703e-01,-9.765085e+00,[ 1.59047359  0.03907707 -0.14372917],2.159490e-02,0.0
41,287,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.588660e+00,3.904293e-02,-1.430092e-01,1.376046e-02,1.933217e-02,1.541580e-01,-1.010172e+01,[ 1.5886599   0.03904293 -0.14300917],1.817213e-02,0.0
42,294,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.590121e+00,3.907327e-02,-1.428384e-01,1.200709e-02,1.778782e-02,1.499867e-01,-1.034871e+01,[ 1.59012136  0.03907327 -0.1428384 ],1.439418e-02,0.0
43,301,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.591769e+00,3.959819e-02,-1.436809e-01,1.124116e-02,1.627457e-02,1.354330e-01,-1.060560e+01,[ 1.59176852  0.03959819 -0.14368092],1.208448e-02,0.0
44,308,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592521e+00,3.991587e-02,-1.433113e-01,1.079605e-02,1.463394e-02,1.258838e-01,-1.082538e+01,[ 1.59252098  0.03991587 -0.14331126],1.030531e-02,0.0
45,315,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.593024e+00,4.031185e-02,-1.433539e-01,1.023147e-02,1.327218e-02,1.131483e-01,-1.108343e+01,[ 1.59302381  0.04031185 -0.14335395],9.079910e-03,0.0
46,322,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.593019e+00,4.031003e-02,-1.433128e-01,9.397124e-03,1.198869e-02,1.001890e-01,-1.139184e+01,[ 1.59301928  0.04031003 -0.14331275],7.467162e-03,0.0
47,329,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592449e+00,4.047825e-02,-1.434309e-01,8.655932e-03,1.054771e-02,9.158272e-02,-1.169187e+01,[ 1.59244858  0.04047825 -0.14343094],6.223715e-03,0.0
48,336,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592190e+00,4.063523e-02,-1.436671e-01,8.397391e-03,9.664067e-03,8.043551e-02,-1.193947e+01,[ 1.59219027  0.04063523 -0.14366707],5.508981e-03,0.0
49,343,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.591497e+00,4.041957e-02,-1.434474e-01,7.491365e-03,8.611856e-03,7.831305e-02,-1.219566e+01,[ 1.59149698  0.04041957 -0.14344737],4.695544e-03,0.0
50,350,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592084e+00,4.038708e-02,-1.438503e-01,7.217009e-03,8.697122e-03,7.170369e-02,-1.231129e+01,[ 1.59208416  0.04038708 -0.14385031],4.225660e-03,0.0
51,357,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592082e+00,4.036254e-02,-1.438164e-01,6.320785e-03,7.583068e-03,6.786949e-02,-1.263592e+01,[ 1.59208219  0.04036254 -0.14381636],3.470041e-03,0.0
52,364,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592159e+00,4.042243e-02,-1.435748e-01,5.840761e-03,7.562365e-03,6.320605e-02,-1.278882e+01,[ 1.59215932  0.04042243 -0.14357476],2.972990e-03,0.0
53,371,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592147e+00,4.044678e-02,-1.435866e-01,5.119164e-03,6.901152e-03,5.550758e-02,-1.314207e+01,[ 1.59214733  0.04044678 -0.14358657],2.399323e-03,0.0
54,378,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592245e+00,4.023969e-02,-1.436812e-01,5.745141e-03,6.977966e-03,5.034175e-02,-1.311332e+01,[ 1.59224505  0.04023969 -0.14368117],2.302071e-03,0.0
55,385,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592157e+00,4.030173e-02,-1.437648e-01,5.515399e-03,6.619009e-03,4.777190e-02,-1.325934e+01,[ 1.59215724  0.04030173 -0.14376483],2.011214e-03,0.0
56,392,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592489e+00,4.025009e-02,-1.438487e-01,4.946146e-03,6.353695e-03,4.984061e-02,-1.336679e+01,[ 1.59248875  0.04025009 -0.14384869],1.909805e-03,0.0
57,399,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592638e+00,4.019781e-02,-1.438587e-01,4.442810e-03,5.949397e-03,4.817636e-02,-1.357382e+01,[ 1.59263793  0.04019781 -0.14385873],1.795726e-03,0.0
58,406,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592550e+00,4.024224e-02,-1.438327e-01,4.038363e-03,5.231464e-03,4.440400e-02,-1.387941e+01,[ 1.59254989  0.04024224 -0.14383266],1.420244e-03,0.0
59,413,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592686e+00,4.022988e-02,-1.438402e-01,3.631857e-03,4.959437e-03,4.217278e-02,-1.409045e+01,[ 1.59268614  0.04022988 -0.14384023],1.214673e-03,0.0
60,420,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592723e+00,4.024760e-02,-1.438668e-01,3.343759e-03,4.430542e-03,3.859357e-02,-1.437456e+01,[ 1.59272322  0.0402476  -0.14386684],1.038795e-03,0.0
61,427,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592608e+00,4.025197e-02,-1.438398e-01,3.027815e-03,4.077345e-03,3.682604e-02,-1.460377e+01,[ 1.59260806  0.04025197 -0.14383981],8.270441e-04,0.0
62,434,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592697e+00,4.023656e-02,-1.438593e-01,2.763507e-03,3.581566e-03,3.523847e-02,-1.486883e+01,[ 1.59269687  0.04023656 -0.14385927],6.829918e-04,0.0
63,441,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592662e+00,4.023659e-02,-1.438731e-01,2.426721e-03,3.607308e-03,3.182321e-02,-1.509357e+01,[ 1.59266194  0.04023659 -0.1438731 ],5.755825e-04,0.0
64,448,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592639e+00,4.022108e-02,-1.438733e-01,2.309861e-03,3.248759e-03,3.073274e-02,-1.528248e+01,[ 1.5926395   0.04022108 -0.14387328],5.159302e-04,0.0
65,455,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592628e+00,4.022364e-02,-1.438690e-01,2.146063e-03,2.896397e-03,2.749031e-02,-1.558233e+01,[ 1.59262785  0.04022364 -0.14386901],4.254911e-04,0.0
66,462,1.616049e-01,[ 0.12084098 -0.14569825 -0.02770936 -0.08206694],1.616049e-01,1.592615e+00,4.022395e-02,-1.438630e-01,1.922321e-03,2.583460e-03,2.485620e-02,-1.590750e+01,[ 1.59261489  0.04022395 -0.143863  ],3.488409e-04,0.0
