Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,3.900494e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.351139e-01,1.303133e+00,-1.682744e-02,3.452198e-05,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 1.30313264e+00 -1.68274393e-02  3.45219783e-05],7.092271e-01,0.9436026823559024
2,14,3.761734e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.621952e+00,-2.000000e-01,1.771621e-02,8.538240e-01,8.582201e-01,9.423760e-01,-3.702758e-01,[ 1.62195166 -0.2         0.01771621],5.940735e-01,0.6960551940540692
3,21,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.643116e+00,-2.162047e-03,2.000000e-01,7.334713e-01,7.687846e-01,8.987638e-01,-6.796463e-01,[ 1.64311613 -0.00216205  0.2       ],4.961327e-01,0.39172257111907427
4,28,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.663298e+00,-4.449566e-04,-7.746097e-02,6.435936e-01,6.911181e-01,7.849295e-01,-1.052294e+00,[ 1.66329782e+00 -4.44956626e-04 -7.74609672e-02],4.152822e-01,0.1342138035219808
5,35,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.533519e+00,6.033211e-02,-1.513871e-01,5.587606e-01,6.109343e-01,7.008329e-01,-1.430286e+00,[ 1.5335194   0.06033211 -0.15138706],3.528276e-01,0.20989295621375256
6,42,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.547234e+00,3.379901e-02,-1.415045e-01,4.821101e-01,5.234831e-01,6.364314e-01,-1.828712e+00,[ 1.54723446  0.03379901 -0.1415045 ],2.790348e-01,0.08690360854398795
7,49,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.570997e+00,6.999684e-02,-1.402795e-01,4.217760e-01,4.536533e-01,6.323346e-01,-2.112039e+00,[ 1.57099667  0.06999684 -0.14027949],2.208173e-01,0.02004799090649811
8,56,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.432477e+00,-8.042601e-02,-7.346537e-02,3.700855e-01,4.298048e-01,6.815080e-01,-2.221893e+00,[ 1.43247653 -0.08042601 -0.07346537],2.164024e-01,0.009668665971363557
9,63,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.401858e+00,-8.539986e-02,1.609677e-01,3.372187e-01,5.068369e-01,7.911780e-01,-2.000822e+00,[ 1.40185831 -0.08539986  0.16096767],2.561730e-01,0.06575988855666018
10,70,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.482326e-01,1.530405e+00,-4.311370e-02,7.585114e-02,2.898618e-01,4.658849e-01,6.931686e-01,-2.368650e+00,[ 1.53040515 -0.0431137   0.07585114],2.303378e-01,0.0948675371466315
11,77,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.488865e+00,-9.509965e-02,9.988887e-02,2.576993e-01,4.231250e-01,6.074308e-01,-2.714567e+00,[ 1.48886464 -0.09509965  0.09988887],2.006242e-01,0.030131379634596733
12,84,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.484286e+00,-1.485262e-01,3.086632e-02,2.435856e-01,3.823610e-01,5.189541e-01,-3.029617e+00,[ 1.48428605 -0.14852618  0.03086632],1.791755e-01,0.051659135668707
13,91,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.612841e+00,-1.386285e-01,-5.320897e-02,2.377961e-01,3.284097e-01,5.997560e-01,-3.061067e+00,[ 1.61284052 -0.13862846 -0.05320897],1.851162e-01,0.006796416691089768
14,98,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.590705e+00,-1.249772e-01,4.398297e-02,2.040540e-01,3.066289e-01,5.221450e-01,-3.421298e+00,[ 1.59070518 -0.12497722  0.04398297],1.606333e-01,0.0
15,105,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.578038e+00,-8.987703e-02,9.228612e-02,1.820792e-01,2.894882e-01,4.709618e-01,-3.695932e+00,[ 1.57803848 -0.08987703  0.09228612],1.435984e-01,0.017495010652551414
16,112,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.460987e+00,-1.028336e-01,1.251331e-01,1.642924e-01,2.658159e-01,5.657436e-01,-3.700673e+00,[ 1.46098698 -0.10283356  0.12513313],1.460144e-01,0.027620425583314977
17,119,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.458879e+00,-1.268345e-01,1.120354e-01,1.452974e-01,2.364375e-01,5.308445e-01,-4.004330e+00,[ 1.45887876 -0.12683448  0.11203538],1.309735e-01,0.003787705121910611
18,126,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.449183e+00,-8.860498e-02,8.872259e-02,1.481732e-01,2.076239e-01,4.575855e-01,-4.263192e+00,[ 1.4491826  -0.08860498  0.08872259],1.210162e-01,0.0
19,133,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.494528e+00,-9.684234e-02,1.219827e-01,1.290605e-01,2.099124e-01,3.996053e-01,-4.525817e+00,[ 1.49452802 -0.09684234  0.12198275],1.039703e-01,0.0
20,140,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.445221e+00,-1.014465e-01,1.060301e-01,1.121124e-01,2.010376e-01,4.021998e-01,-4.703323e+00,[ 1.44522105 -0.10144647  0.10603011],9.037806e-02,0.000953568021881552
21,147,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.399904e+00,-1.056416e-01,1.144042e-01,9.711722e-02,1.795114e-01,4.389697e-01,-4.872678e+00,[ 1.39990405 -0.10564162  0.11440422],8.837390e-02,0.0
22,154,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.415503e+00,-1.016942e-01,1.195575e-01,8.401361e-02,1.551816e-01,3.885302e-01,-5.285320e+00,[ 1.41550344 -0.1016942   0.11955754],7.301287e-02,0.0
23,161,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.414816e+00,-9.048631e-02,1.079601e-01,7.935800e-02,1.364364e-01,3.450960e-01,-5.589615e+00,[ 1.41481597 -0.09048631  0.10796008],6.413884e-02,0.0
24,168,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.409738e+00,-9.623138e-02,1.179253e-01,7.000465e-02,1.201506e-01,3.148384e-01,-5.933899e+00,[ 1.40973827 -0.09623138  0.11792528],5.171357e-02,0.0
25,175,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.415777e+00,-9.782944e-02,1.105484e-01,6.217396e-02,1.116511e-01,3.012290e-01,-6.170080e+00,[ 1.41577669 -0.09782944  0.1105484 ],4.096511e-02,0.0
26,182,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.424889e+00,-1.043009e-01,1.160119e-01,6.755762e-02,1.042538e-01,2.941621e-01,-6.179326e+00,[ 1.42488928 -0.10430089  0.11601191],3.796183e-02,0.0
27,189,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.424608e+00,-1.028062e-01,1.121532e-01,5.890866e-02,9.789715e-02,2.609458e-01,-6.499048e+00,[ 1.42460799 -0.10280618  0.11215319],3.106265e-02,0.0
28,196,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.416273e+00,-1.039020e-01,1.146609e-01,5.257403e-02,8.630007e-02,2.410436e-01,-6.818236e+00,[ 1.41627316 -0.10390202  0.11466091],2.573902e-02,0.0
29,203,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.416827e+00,-1.034638e-01,1.185299e-01,4.647652e-02,8.088921e-02,2.210450e-01,-7.092872e+00,[ 1.41682694 -0.10346385  0.11852991],2.197462e-02,0.0
30,210,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.420856e+00,-1.020930e-01,1.155222e-01,4.187505e-02,7.237631e-02,2.000763e-01,-7.407998e+00,[ 1.42085585 -0.10209299  0.11552218],1.773349e-02,0.0
31,217,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.419593e+00,-1.019424e-01,1.177781e-01,3.696132e-02,6.639925e-02,1.734733e-01,-7.761685e+00,[ 1.41959273 -0.10194241  0.11777805],1.461889e-02,0.0
32,224,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.419773e+00,-1.030052e-01,1.198000e-01,3.372461e-02,6.551404e-02,1.566038e-01,-7.969055e+00,[ 1.41977323 -0.10300516  0.11979995],1.304803e-02,0.0
33,231,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.422123e+00,-1.026632e-01,1.205806e-01,3.194181e-02,6.400819e-02,1.399983e-01,-8.158709e+00,[ 1.42212341 -0.10266323  0.12058061],1.192007e-02,0.0
34,238,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.422900e+00,-1.021701e-01,1.213496e-01,2.929101e-02,6.047629e-02,1.248056e-01,-8.416977e+00,[ 1.4229001  -0.10217006  0.12134956],1.085345e-02,0.0
35,245,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.423551e+00,-1.024720e-01,1.208357e-01,2.646649e-02,5.362074e-02,1.159289e-01,-8.712474e+00,[ 1.42355087 -0.10247199  0.12083567],9.082360e-03,0.0
36,252,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.421321e+00,-1.020219e-01,1.211854e-01,2.380899e-02,4.887912e-02,1.129784e-01,-8.936656e+00,[ 1.42132144 -0.10202187  0.1211854 ],7.820475e-03,0.0
37,259,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.421653e+00,-1.018215e-01,1.219333e-01,2.142479e-02,4.472330e-02,9.953489e-02,-9.257714e+00,[ 1.42165338 -0.10182152  0.12193331],6.871355e-03,0.0
38,266,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.421966e+00,-1.020139e-01,1.219313e-01,1.884783e-02,4.037734e-02,8.962058e-02,-9.593014e+00,[ 1.42196611 -0.10201393  0.12193133],5.566042e-03,0.0
39,273,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.422081e+00,-1.019997e-01,1.220178e-01,1.624050e-02,3.541164e-02,7.886715e-02,-1.000095e+01,[ 1.42208141 -0.10199968  0.12201777],4.457501e-03,0.0
40,280,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.422010e+00,-1.021930e-01,1.223438e-01,1.568088e-02,3.302860e-02,6.861548e-02,-1.024493e+01,[ 1.42201001 -0.10219302  0.12234376],3.822904e-03,0.0
41,287,1.157495e-01,[[-0.03177455  0.09615694 -0.13744954  0.14338772]],1.157495e-01,1.421923e+00,-1.022638e-01,1.221895e-01,1.475590e-02,2.879333e-02,6.536405e-02,-1.049151e+01,[ 1.42192278 -0.10226385  0.12218946],3.086077e-03,0.0
