Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,3.750981e-01,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],2.953379e-01,3.501464e+00,2.320308e-02,2.220275e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[3.50146403 0.02320308 0.02220275],6.097612e-01,0.4936107836855726
2,14,3.082894e-01,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],1.903220e-01,3.327120e+00,-1.419497e-02,2.000000e-01,8.525808e-01,8.544158e-01,8.916036e-01,-4.315582e-01,[ 3.32712044 -0.01419497  0.2       ],4.987837e-01,0.5085823836821299
3,21,2.558173e-01,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],2.719608e-01,3.546023e+00,-1.292754e-01,-1.271205e-01,7.324801e-01,7.786970e-01,8.853283e-01,-6.832492e-01,[ 3.54602271 -0.12927543 -0.12712054],4.321479e-01,0.21290131351856698
4,28,7.330754e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],2.860927e-01,3.135158e+00,9.048674e-02,2.494307e-02,6.394021e-01,6.736323e-01,9.828389e-01,-8.596027e-01,[3.135158   0.09048674 0.02494307],3.982316e-01,0.0899975642565501
5,35,7.330754e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],1.243367e-01,3.084926e+00,-9.136798e-03,1.150504e-01,5.624411e-01,5.855240e-01,9.002038e-01,-1.215851e+00,[ 3.08492638 -0.0091368   0.11505036],3.477784e-01,0.1324793299682223
6,42,7.330754e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],5.946857e-02,2.648811e+00,3.873813e-02,4.476896e-02,4.806572e-01,5.421484e-01,1.270913e+00,-1.105081e+00,[2.64881062 0.03873813 0.04476896],3.856014e-01,0.17242100316998576
7,49,7.330754e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],5.127763e-02,2.684176e+00,2.668747e-03,-2.004272e-02,4.109751e-01,4.781071e-01,1.175655e+00,-1.465317e+00,[ 2.68417574e+00  2.66874686e-03 -2.00427163e-02],3.614783e-01,0.06646207048528598
8,56,7.330754e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],5.510175e-02,2.678202e+00,3.822049e-02,1.317598e-01,3.537603e-01,4.340317e-01,1.035879e+00,-1.838523e+00,[2.67820247 0.03822049 0.13175984],3.151782e-01,0.13009194284435546
9,63,7.330754e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],8.722581e-02,2.868219e+00,2.828226e-02,7.176503e-03,3.057488e-01,3.976398e-01,9.881246e-01,-2.119146e+00,[2.86821944 0.02828226 0.0071765 ],2.585055e-01,0.025211616252689202
10,70,2.329162e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],7.370463e-02,2.637320e+00,1.278881e-01,9.366759e-02,2.701226e-01,3.557569e-01,1.046513e+00,-2.296923e+00,[2.63731998 0.12788814 0.09366759],2.397527e-01,0.0
11,77,2.329162e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],7.340042e-02,2.645174e+00,1.137724e-01,9.366268e-02,2.308568e-01,3.048541e-01,9.392528e-01,-2.716550e+00,[2.6451735  0.11377244 0.09366268],1.996943e-01,0.028690804368810777
12,84,2.329162e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],1.178534e-01,2.647772e+00,1.369393e-01,1.194993e-01,2.010803e-01,2.689414e-01,8.361190e-01,-3.096297e+00,[2.6477716  0.13693928 0.11949932],1.672884e-01,0.016080252622958573
13,91,2.329162e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],3.818879e-02,2.550634e+00,1.596507e-01,1.037186e-01,1.745592e-01,2.323311e-01,8.545858e-01,-3.362221e+00,[2.55063394 0.15965072 0.1037186 ],1.515415e-01,0.0026355257735851518
14,98,2.329162e-02,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],7.651060e-02,2.511528e+00,6.048780e-02,5.428752e-02,1.633108e-01,3.271115e-01,8.294722e-01,-3.116520e+00,[2.51152826 0.0604878  0.05428752],1.658588e-01,0.0
15,105,5.128950e-03,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],3.709723e-02,2.535370e+00,6.386307e-02,3.126393e-02,1.413441e-01,3.098078e-01,7.183345e-01,-3.459181e+00,[2.53536953 0.06386307 0.03126393],1.554556e-01,0.0
16,112,5.128950e-03,[[-0.11686554 -0.14833346  0.08416558  0.09669004]],1.701951e-02,2.501913e+00,6.507224e-02,2.991744e-02,1.210822e-01,2.794187e-01,6.300563e-01,-3.848276e+00,[2.50191333 0.06507224 0.02991744],1.372178e-01,7.66895423290099e-05
