Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,1.907764e+00,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.788554e+00,0.000000e+00,-2.000000e-01,2.000000e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 0.  -0.2  0.2],2.000000e+00,3.6680144132945363
2,14,1.170667e+00,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,3.949922e-01,2.000000e-01,2.000000e-01,8.523473e-01,8.541248e-01,8.723839e-01,-4.539649e-01,[0.39499222 0.2        0.2       ],1.588454e+00,2.588788419678258
3,21,4.488502e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.949109e-01,-1.513871e-01,7.890497e-02,7.272983e-01,7.309834e-01,7.539291e-01,-9.142401e-01,[ 0.19491085 -0.15138706  0.07890497],1.224431e+00,1.3733856381936034
4,28,4.174199e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,6.057704e-01,-8.287098e-02,-1.130124e-01,6.210642e-01,6.328471e-01,6.653822e-01,-1.341241e+00,[ 0.60577036 -0.08287098 -0.11301236],1.008496e+00,1.6911126224304525
5,35,1.593034e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.096649e+00,-1.052086e-01,-1.513871e-01,5.318818e-01,5.420816e-01,6.592643e-01,-1.660303e+00,[ 1.09664937 -0.10520864 -0.15138706],9.077970e-01,0.43483773955618527
6,42,1.593034e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.261489e-01,7.905044e-01,7.616355e-02,9.759760e-02,4.547486e-01,4.793338e-01,5.750822e-01,-2.076611e+00,[0.79050444 0.07616355 0.0975976 ],7.351363e-01,0.46964144448897205
7,49,1.593034e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.260975e-01,6.598477e-01,-2.567422e-02,-1.542910e-01,3.922933e-01,4.311667e-01,5.246432e-01,-2.422043e+00,[ 0.65984769 -0.02567422 -0.154291  ],6.011580e-01,0.43163149105717963
8,56,1.593034e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,8.974677e-01,-4.638618e-02,-8.287098e-02,3.400769e-01,3.709002e-01,4.883976e-01,-2.787031e+00,[ 0.89746772 -0.04638618 -0.08287098],4.946120e-01,0.0927149478972588
9,63,1.361612e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],2.203285e-01,1.176833e+00,-2.050267e-02,6.775375e-02,2.941274e-01,3.279463e-01,5.386547e-01,-2.957328e+00,[ 1.17683251 -0.02050267  0.06775375],4.789528e-01,0.2216124621266711
10,70,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.259167e+00,-2.715038e-02,-3.927899e-02,2.522140e-01,2.942184e-01,5.122865e-01,-3.269781e+00,[ 1.25916673 -0.02715038 -0.03927899],4.354708e-01,0.12397020574473123
11,77,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.490258e+00,-8.870024e-02,-1.206188e-01,2.164043e-01,2.683887e-01,5.629421e-01,-3.420504e+00,[ 1.49025777 -0.08870024 -0.12061879],4.417388e-01,0.061912081636573586
12,84,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.488212e+00,-1.056731e-01,-6.203956e-02,1.897707e-01,2.299206e-01,5.039384e-01,-3.817261e+00,[ 1.48821166 -0.10567308 -0.06203956],3.925095e-01,0.02314047960088434
13,91,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.611974e+00,-8.623684e-02,-1.705111e-03,1.627669e-01,2.028565e-01,4.819276e-01,-4.140654e+00,[ 1.61197408 -0.08623684 -0.00170511],3.612221e-01,0.04533738351479771
14,98,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.783008e+00,2.026736e-03,-3.042587e-02,1.527268e-01,1.734653e-01,5.025322e-01,-4.318978e+00,[ 1.78300849  0.00202674 -0.03042587],3.657047e-01,0.0
15,105,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.289254e+00,-8.583140e-02,5.026641e-02,1.497768e-01,1.659143e-01,5.946653e-01,-4.214650e+00,[ 2.28925357 -0.0858314   0.05026641],5.043897e-01,0.12376613493318724
16,112,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.090747e+00,-3.047118e-02,1.644678e-02,1.366427e-01,1.423389e-01,5.277685e-01,-4.579028e+00,[ 2.09074672 -0.03047118  0.01644678],4.784656e-01,0.03252602779418363
17,119,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.273188e+00,-6.765750e-02,-4.541382e-02,1.177591e-01,1.286163e-01,4.986443e-01,-4.885898e+00,[ 2.27318784 -0.0676575  -0.04541382],4.671406e-01,0.045527495320255414
18,126,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.269930e+00,-1.181074e-01,6.660334e-03,1.043601e-01,1.105972e-01,4.318848e-01,-5.301365e+00,[ 2.26993035 -0.11810741  0.00666033],4.149964e-01,0.046231085820063446
19,133,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.183865e+00,-1.372051e-01,-3.794157e-02,9.187571e-02,9.635752e-02,3.814898e-01,-5.690680e+00,[ 2.18386464 -0.13720505 -0.03794157],3.426993e-01,0.011460574795641483
20,140,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.310369e+00,-1.010256e-01,-1.388443e-02,8.055912e-02,8.446447e-02,3.593481e-01,-6.013652e+00,[ 2.31036867 -0.10102561 -0.01388443],2.959536e-01,0.011523680231418008
21,147,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.268136e+00,-7.592258e-02,3.839649e-02,7.046285e-02,8.243457e-02,3.157793e-01,-6.301132e+00,[ 2.26813623 -0.07592258  0.03839649],2.620801e-01,0.0
22,154,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.234688e+00,-1.006997e-01,1.714060e-02,6.169348e-02,7.083771e-02,2.860056e-01,-6.684685e+00,[ 2.23468788 -0.10069965  0.0171406 ],2.059000e-01,0.0
23,161,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.126271e+00,-1.127885e-01,5.648465e-02,5.579830e-02,7.007946e-02,3.204333e-01,-6.682218e+00,[ 2.12627128 -0.11278852  0.05648465],2.121027e-01,0.0
24,168,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.053087e+00,-1.285437e-01,8.217000e-02,4.829821e-02,6.542204e-02,3.604473e-01,-6.777666e+00,[ 2.05308682 -0.12854366  0.08217   ],2.274284e-01,0.000705691678397533
25,175,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,1.969207e+00,-8.046485e-02,1.116574e-01,5.043011e-02,5.958411e-02,3.969155e-01,-6.731565e+00,[ 1.9692074  -0.08046485  0.11165739],2.567417e-01,0.0
26,182,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.196242e+00,-8.194225e-02,6.090291e-02,4.372975e-02,5.129631e-02,4.492865e-01,-6.899958e+00,[ 2.19624165 -0.08194225  0.06090291],2.271553e-01,0.0
27,189,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.090278e+00,-9.794825e-02,5.920651e-02,3.759614e-02,4.589688e-02,4.127274e-01,-7.247180e+00,[ 2.09027807 -0.09794825  0.05920651],1.866882e-01,0.0
28,196,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.114884e+00,-7.436655e-02,5.636503e-02,3.557209e-02,4.003739e-02,3.779394e-01,-7.527157e+00,[ 2.11488442 -0.07436655  0.05636503],1.600732e-01,0.0
29,203,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.067650e+00,-7.795577e-02,5.863970e-02,3.109764e-02,3.479172e-02,3.578608e-01,-7.856610e+00,[ 2.06764975 -0.07795577  0.0586397 ],1.364673e-01,0.0
30,210,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.113064e+00,-7.910343e-02,6.897383e-02,2.693641e-02,3.246145e-02,3.271468e-01,-8.159325e+00,[ 2.11306364 -0.07910343  0.06897383],1.164431e-01,0.0
31,217,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.123187e+00,-8.383322e-02,5.725516e-02,2.343864e-02,2.925485e-02,3.047044e-01,-8.473492e+00,[ 2.12318688 -0.08383322  0.05725516],9.541335e-02,0.0
32,224,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.095925e+00,-8.121328e-02,4.839571e-02,2.110662e-02,3.038787e-02,2.995239e-01,-8.557441e+00,[ 2.09592514 -0.08121328  0.04839571],8.785742e-02,0.0
33,231,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.078906e+00,-8.662058e-02,5.109099e-02,1.982880e-02,2.689101e-02,3.192339e-01,-8.678415e+00,[ 2.0789059  -0.08662058  0.05109099],7.834132e-02,0.0
34,238,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.093704e+00,-8.687218e-02,5.598138e-02,1.764878e-02,2.509303e-02,2.852343e-01,-8.976698e+00,[ 2.09370376 -0.08687218  0.05598138],6.307419e-02,0.0
35,245,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.081352e+00,-8.747470e-02,5.378794e-02,1.621682e-02,2.226776e-02,2.558194e-01,-9.289605e+00,[ 2.08135169 -0.0874747   0.05378794],5.209004e-02,0.0
36,252,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.065833e+00,-8.654904e-02,5.364080e-02,1.436413e-02,2.026701e-02,2.675663e-01,-9.460170e+00,[ 2.06583307 -0.08654904  0.0536408 ],4.706037e-02,0.0
37,259,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.069567e+00,-8.505803e-02,5.288015e-02,1.285389e-02,1.824470e-02,2.409793e-01,-9.781034e+00,[ 2.06956733 -0.08505803  0.05288015],3.923661e-02,0.0
38,266,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.055742e+00,-8.890686e-02,5.441688e-02,1.261957e-02,1.641047e-02,2.415176e-01,-9.903155e+00,[ 2.05574173 -0.08890686  0.05441688],3.755479e-02,0.0
39,273,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.044267e+00,-8.903809e-02,5.415229e-02,1.164875e-02,1.509178e-02,2.631009e-01,-9.981379e+00,[ 2.04426656 -0.08903809  0.05415229],3.673124e-02,0.0
40,280,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.055913e+00,-9.012505e-02,5.386165e-02,1.080807e-02,1.345704e-02,2.459438e-01,-1.023837e+01,[ 2.05591275 -0.09012505  0.05386165],3.127664e-02,0.0
41,287,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.065127e+00,-9.056852e-02,5.239922e-02,9.734913e-03,1.222927e-02,2.398846e-01,-1.046356e+01,[ 2.06512705 -0.09056852  0.05239922],2.837933e-02,0.0
42,294,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.077959e+00,-9.098356e-02,5.295929e-02,9.312258e-03,1.097688e-02,2.919274e-01,-1.041964e+01,[ 2.07795888 -0.09098356  0.05295929],2.926715e-02,0.0
43,301,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.084066e+00,-8.964160e-02,5.328632e-02,8.625282e-03,9.955585e-03,3.143403e-01,-1.051996e+01,[ 2.08406644 -0.0896416   0.05328632],2.847646e-02,0.0
44,308,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.083231e+00,-8.858532e-02,5.374350e-02,7.994873e-03,9.007858e-03,2.950226e-01,-1.075932e+01,[ 2.08323134 -0.08858532  0.0537435 ],2.560565e-02,0.0
45,315,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.085080e+00,-8.819862e-02,5.374387e-02,7.186252e-03,8.757763e-03,2.726599e-01,-1.097293e+01,[ 2.08508018 -0.08819862  0.05374387],2.222253e-02,0.0
46,322,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.083339e+00,-8.791287e-02,5.407974e-02,6.299058e-03,7.919506e-03,2.501634e-01,-1.129142e+01,[ 2.083339   -0.08791287  0.05407974],1.854376e-02,0.0
47,329,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.084603e+00,-8.817255e-02,5.355414e-02,5.705704e-03,7.416418e-03,2.237936e-01,-1.156738e+01,[ 2.08460255 -0.08817255  0.05355414],1.469773e-02,0.0
48,336,1.157495e-01,[-0.03177455  0.09615694 -0.13744954  0.14338772],1.157495e-01,2.086434e+00,-8.754666e-02,5.390225e-02,4.957211e-03,6.785979e-03,2.169038e-01,-1.182811e+01,[ 2.0864341  -0.08754666  0.05390225],1.274278e-02,0.0
