Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
51,357,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.190756e-03,2.374966e-01,-5.990287e-04,-2.529426e-02,5.186797e-03,1.965692e-02,1.148853e-01,-1.135479e+01,[ 0.23749664 -0.00059903 -0.02529426],2.276890e-02,0.0
52,364,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],9.725484e-03,2.344811e-01,-4.646683e-03,-2.389274e-02,4.762722e-03,2.097414e-02,1.046702e-01,-1.146834e+01,[ 0.23448112 -0.00464668 -0.02389274],2.142418e-02,0.0
53,371,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],4.620175e-03,2.322959e-01,-4.602942e-03,-2.537562e-02,4.499698e-03,1.845769e-02,9.929033e-02,-1.170573e+01,[ 0.23229594 -0.00460294 -0.02537562],1.963904e-02,0.0
54,378,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],9.222963e-03,2.362152e-01,-4.457193e-03,-2.471747e-02,4.090430e-03,1.676182e-02,8.935825e-02,-1.200286e+01,[ 0.23621518 -0.00445719 -0.02471747],1.779048e-02,0.0
55,385,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.390170e-02,2.326700e-01,-2.513796e-03,-2.662537e-02,3.523385e-03,2.049121e-02,8.205950e-02,-1.203640e+01,[ 0.23267004 -0.0025138  -0.02662537],1.750740e-02,0.0
56,392,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.537208e-03,2.285132e-01,-5.610676e-03,-2.561424e-02,3.012991e-03,2.112754e-02,9.307428e-02,-1.203636e+01,[ 0.22851324 -0.00561068 -0.02561424],1.725830e-02,0.0
57,399,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],7.629913e-03,2.287798e-01,-5.129439e-03,-2.583920e-02,2.715973e-03,1.816636e-02,8.200230e-02,-1.241780e+01,[ 0.22877976 -0.00512944 -0.0258392 ],1.485927e-02,0.0
58,406,6.333817e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.057851e-02,2.284738e-01,-5.178632e-03,-2.665862e-02,2.694584e-03,1.594805e-02,7.121755e-02,-1.269695e+01,[ 0.2284738  -0.00517863 -0.02665862],1.372868e-02,0.0
59,413,5.501797e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],3.178386e-03,2.252072e-01,-6.658243e-03,-2.733344e-02,3.014911e-03,1.382088e-02,8.485000e-02,-1.255263e+01,[ 0.22520719 -0.00665824 -0.02733344],1.541199e-02,0.0
60,420,5.501797e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],9.157395e-03,2.270456e-01,-5.513677e-03,-2.706573e-02,2.628278e-03,1.231533e-02,7.422626e-02,-1.293897e+01,[ 0.22704563 -0.00551368 -0.02706573],1.299561e-02,0.0
61,427,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.132247e-02,2.236535e-01,-6.673841e-03,-2.594589e-02,3.929660e-03,1.127902e-02,8.127638e-02,-1.253391e+01,[ 0.22365346 -0.00667384 -0.02594589],1.539083e-02,0.0
62,434,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],5.226444e-03,2.189322e-01,-9.563871e-03,-2.563439e-02,3.698727e-03,1.186705e-02,1.192398e-01,-1.216037e+01,[ 0.21893218 -0.00956387 -0.02563439],1.908774e-02,0.0
63,441,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],3.974919e-03,2.201556e-01,-1.026079e-02,-2.563980e-02,3.395537e-03,1.226077e-02,1.083208e-01,-1.230930e+01,[ 0.22015562 -0.01026079 -0.0256398 ],1.971024e-02,0.0
64,448,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],4.380793e-03,2.273619e-01,-7.385053e-03,-2.596399e-02,3.001247e-03,1.084178e-02,1.189687e-01,-1.246197e+01,[ 0.22736189 -0.00738505 -0.02596399],1.821096e-02,0.0
65,455,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.204978e-02,2.232190e-01,-8.325894e-03,-2.648909e-02,2.637473e-03,1.045452e-02,1.076357e-01,-1.272766e+01,[ 0.22321904 -0.00832589 -0.02648909],1.514466e-02,0.0
66,462,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],5.069920e-03,2.240477e-01,-7.466516e-03,-2.554675e-02,3.235577e-03,9.430085e-03,9.611909e-02,-1.273957e+01,[ 0.22404774 -0.00746652 -0.02554675],1.469079e-02,0.0
67,469,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],4.977950e-03,2.243630e-01,-7.914506e-03,-2.376632e-02,4.224996e-03,1.280650e-02,8.394861e-02,-1.230209e+01,[ 0.22436297 -0.00791451 -0.02376632],1.830829e-02,0.0
68,476,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],8.161451e-03,2.228032e-01,-8.995068e-03,-2.343440e-02,3.818887e-03,1.259716e-02,7.483243e-02,-1.253458e+01,[ 0.22280325 -0.00899507 -0.0234344 ],1.903246e-02,0.0
69,483,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.107838e-02,2.204290e-01,-1.003118e-02,-2.358893e-02,3.270823e-03,1.118985e-02,7.307700e-02,-1.283170e+01,[ 0.22042896 -0.01003118 -0.02358893],1.778271e-02,0.0
70,490,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],5.262946e-03,2.203371e-01,-8.721669e-03,-2.488819e-02,2.921532e-03,1.194083e-02,6.391861e-02,-1.301358e+01,[ 0.22033712 -0.00872167 -0.02488819],1.614255e-02,0.0
71,497,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.326915e-03,2.239112e-01,-8.308863e-03,-2.447754e-02,2.726892e-03,1.051145e-02,6.412704e-02,-1.320677e+01,[ 0.22391122 -0.00830886 -0.02447754],1.429116e-02,0.0
72,504,4.473122e-04,[-0.07144651  0.0989096   0.01208336 -0.10334318],1.195987e-03,2.231645e-01,-7.599044e-03,-2.432356e-02,2.948589e-03,9.245729e-03,5.700936e-02,-1.337456e+01,[ 0.2231645  -0.00759904 -0.02432356],1.336439e-02,0.0
