Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
17,119,6.961171e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],8.224179e-03,2.629550e+00,-2.134127e-02,3.502595e-02,1.197373e-01,3.762954e-01,9.391812e-01,-3.162582e+00,[ 2.62954959 -0.02134127  0.03502595],1.347594e-01,0.0
18,126,6.961171e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.370247e-03,2.603237e+00,5.099166e-02,8.771631e-02,1.030270e-01,4.811904e-01,8.189650e-01,-3.203970e+00,[2.60323655 0.05099166 0.08771631],1.375805e-01,0.003553218878984624
19,133,6.961171e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],7.402506e-02,2.575885e+00,3.262021e-02,6.813045e-02,9.134178e-02,4.332723e-01,7.144830e-01,-3.565732e+00,[2.5758852  0.03262021 0.06813045],1.167217e-01,0.0
20,140,6.961171e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.642051e-02,2.620971e+00,4.844411e-02,7.333787e-02,7.916078e-02,4.009422e-01,6.683985e-01,-3.853083e+00,[2.62097071 0.04844411 0.07333787],1.009828e-01,0.0
21,147,6.961171e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.977261e-02,2.529405e+00,9.123444e-03,4.058026e-02,6.815197e-02,3.755072e-01,7.512047e-01,-3.951570e+00,[2.52940504 0.00912344 0.04058026],9.395146e-02,0.0
22,154,6.961171e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.935002e-02,2.560378e+00,1.157652e-02,5.446219e-02,6.152595e-02,3.375090e-01,6.865675e-01,-4.250510e+00,[2.56037843 0.01157652 0.05446219],7.564726e-02,0.0
23,161,5.360281e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.131908e-02,2.567109e+00,-3.947166e-03,3.972105e-02,5.282622e-02,3.136359e-01,5.936053e-01,-4.621811e+00,[ 2.56710872 -0.00394717  0.03972105],6.408495e-02,0.0
24,168,5.360281e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],4.117534e-02,2.581611e+00,-1.053041e-02,3.935916e-02,4.792277e-02,2.807261e-01,5.234670e-01,-4.955822e+00,[ 2.58161119 -0.01053041  0.03935916],5.518300e-02,0.0
25,175,5.360281e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.376411e-02,2.616133e+00,-8.301758e-03,4.010511e-02,4.449393e-02,2.453967e-01,5.853337e-01,-5.052855e+00,[ 2.61613286 -0.00830176  0.04010511],5.270387e-02,0.0
26,182,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.217968e-02,2.642646e+00,3.696732e-03,4.721785e-02,3.837736e-02,2.212507e-01,6.667377e-01,-5.174105e+00,[2.64264558 0.00369673 0.04721785],5.299046e-02,0.0
27,189,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.890079e-02,2.676951e+00,-2.593278e-03,4.106350e-02,3.398984e-02,2.065197e-01,7.770126e-01,-5.211352e+00,[ 2.67695110e+00 -2.59327763e-03  4.10635022e-02],5.695781e-02,0.0
28,196,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.123562e-02,2.673533e+00,-2.319718e-02,3.188859e-02,2.966741e-02,2.198257e-01,6.982718e-01,-5.391774e+00,[ 2.67353307 -0.02319718  0.03188859],5.755791e-02,0.0
29,203,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],9.764986e-03,2.639828e+00,-1.199532e-02,4.231500e-02,2.620883e-02,1.955359e-01,6.545216e-01,-5.697521e+00,[ 2.63982756 -0.01199532  0.042315  ],4.730318e-02,0.0
30,210,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.683672e-02,2.687400e+00,-1.286337e-02,3.822235e-02,2.264045e-02,1.693360e-01,7.731428e-01,-5.821179e+00,[ 2.68739987 -0.01286337  0.03822235],4.566512e-02,0.0
31,217,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.274134e-03,2.683470e+00,-1.022648e-02,4.225873e-02,2.149377e-02,1.464144e-01,6.934178e-01,-6.127429e+00,[ 2.68347028 -0.01022648  0.04225873],3.913580e-02,0.0
32,224,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.418279e-02,2.701096e+00,-1.914488e-02,3.216604e-02,1.906887e-02,1.475221e-01,7.259647e-01,-6.193730e+00,[ 2.70109645 -0.01914488  0.03216604],3.845431e-02,0.0
33,231,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.261302e-02,2.743836e+00,-8.185947e-03,4.324853e-02,1.725947e-02,1.487407e-01,1.021386e+00,-5.943784e+00,[ 2.74383646 -0.00818595  0.04324853],4.549699e-02,0.0
34,238,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.523507e-02,2.734396e+00,-4.727684e-03,5.718604e-02,2.270408e-02,1.552552e-01,9.393698e-01,-5.710442e+00,[ 2.7343959  -0.00472768  0.05718604],5.584208e-02,0.0
35,245,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.853159e-02,2.733946e+00,-7.508380e-03,4.600146e-02,2.052367e-02,1.408806e-01,8.081733e-01,-6.058997e+00,[ 2.73394598 -0.00750838  0.04600146],4.817772e-02,0.0
36,252,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],8.672272e-03,2.786185e+00,2.889538e-03,4.918567e-02,1.963825e-02,1.238224e-01,1.000102e+00,-6.019081e+00,[2.78618518 0.00288954 0.04918567],5.240090e-02,0.0
37,259,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],5.421330e-03,2.766993e+00,1.146265e-02,5.832594e-02,1.712953e-02,1.271787e-01,8.714770e-01,-6.266679e+00,[2.76699255 0.01146265 0.05832594],5.114395e-02,0.0
38,266,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.580672e-02,2.718702e+00,-1.669386e-02,3.754470e-02,1.531207e-02,1.441834e-01,1.011304e+00,-6.104542e+00,[ 2.71870193 -0.01669386  0.0375447 ],5.001609e-02,0.0
39,273,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.109640e-02,2.733103e+00,-1.219922e-02,4.030036e-02,1.309785e-02,1.266350e-01,8.757315e-01,-6.534449e+00,[ 2.73310299 -0.01219922  0.04030036],4.142211e-02,0.0
40,280,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.352481e-03,2.761226e+00,-6.289759e-03,4.403386e-02,1.123546e-02,1.138678e-01,8.601825e-01,-6.812009e+00,[ 2.76122639 -0.00628976  0.04403386],3.612333e-02,0.0
41,287,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.092399e-02,2.751536e+00,-1.458035e-02,4.130161e-02,1.156653e-02,1.162564e-01,7.702556e-01,-6.872630e+00,[ 2.75153572 -0.01458035  0.04130161],3.383147e-02,0.0
42,294,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.854645e-02,2.775774e+00,-2.804447e-03,4.922382e-02,9.939318e-03,1.060442e-01,8.000152e-01,-7.078281e+00,[ 2.7757737  -0.00280445  0.04922382],3.161458e-02,0.0
43,301,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.351065e-02,2.754146e+00,-1.355631e-02,4.148674e-02,8.805810e-03,9.977771e-02,8.098818e-01,-7.248021e+00,[ 2.75414577 -0.01355631  0.04148674],2.719686e-02,0.0
44,308,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.366362e-02,2.738364e+00,-2.402334e-02,3.205124e-02,7.809921e-03,1.087049e-01,8.831200e-01,-7.195773e+00,[ 2.73836427 -0.02402334  0.03205124],2.904734e-02,0.0
45,315,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.695610e-02,2.743829e+00,-2.571114e-02,2.624142e-02,9.293580e-03,1.194713e-01,7.748065e-01,-7.058252e+00,[ 2.7438289  -0.02571114  0.02624142],3.393920e-02,0.0
46,322,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.002995e-02,2.749871e+00,-2.003641e-02,2.997631e-02,8.931113e-03,1.077955e-01,6.701753e-01,-7.345950e+00,[ 2.74987134 -0.02003641  0.02997631],3.302414e-02,0.0
47,329,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.545477e-02,2.752154e+00,-1.884632e-02,3.549761e-02,9.301177e-03,9.390531e-02,5.792832e-01,-7.589046e+00,[ 2.75215389 -0.01884632  0.03549761],2.701713e-02,0.0
48,336,3.317773e-03,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.195558e-02,2.750211e+00,-2.049501e-02,3.601576e-02,9.315690e-03,8.156733e-02,5.020471e-01,-7.871443e+00,[ 2.75021067 -0.02049501  0.03601576],2.396727e-02,0.0
49,343,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.908860e-02,2.747192e+00,-1.971416e-02,3.588062e-02,8.051590e-03,7.133916e-02,4.572964e-01,-8.244619e+00,[ 2.74719239 -0.01971416  0.03588062],1.915631e-02,0.0
50,350,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.640892e-02,2.752379e+00,-2.099214e-02,3.393483e-02,7.407809e-03,6.932679e-02,4.200724e-01,-8.441473e+00,[ 2.75237931 -0.02099214  0.03393483],1.675823e-02,0.0
51,357,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.190770e-02,2.748342e+00,-2.371414e-02,3.182518e-02,6.571172e-03,6.568164e-02,3.734349e-01,-8.733010e+00,[ 2.74834166 -0.02371414  0.03182518],1.510759e-02,0.0
52,364,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],7.320815e-03,2.748938e+00,-2.208464e-02,3.136937e-02,7.491099e-03,5.668586e-02,3.206434e-01,-8.901696e+00,[ 2.7489384  -0.02208464  0.03136937],1.447963e-02,0.0
53,371,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.563240e-02,2.748089e+00,-2.187243e-02,3.238337e-02,6.806410e-03,5.021109e-02,2.745045e-01,-9.274198e+00,[ 2.74808888 -0.02187243  0.03238337],1.159812e-02,0.0
54,378,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.153060e-02,2.747354e+00,-2.416689e-02,3.125617e-02,6.883242e-03,4.778291e-02,2.428641e-01,-9.435006e+00,[ 2.74735427 -0.02416689  0.03125617],1.095460e-02,0.0
55,385,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.270653e-02,2.742092e+00,-2.244291e-02,3.215661e-02,6.507075e-03,6.007010e-02,2.568417e-01,-9.206404e+00,[ 2.74209197 -0.02244291  0.03215661],1.195769e-02,0.0
56,392,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.262909e-02,2.747879e+00,-2.330945e-02,3.084133e-02,5.883726e-03,6.161307e-02,2.455020e-01,-9.326896e+00,[ 2.74787938 -0.02330945  0.03084133],1.049018e-02,0.0
57,399,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],9.476427e-03,2.750684e+00,-2.408719e-02,3.173188e-02,8.247536e-03,5.553952e-02,2.429000e-01,-9.103607e+00,[ 2.75068381 -0.02408719  0.03173188],1.095265e-02,0.0
58,406,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],9.282838e-04,2.755858e+00,-2.356899e-02,3.395259e-02,1.058781e-02,4.776112e-02,3.005686e-01,-8.791674e+00,[ 2.75585843 -0.02356899  0.03395259],1.420323e-02,0.0
59,413,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.446637e-03,2.754089e+00,-2.588808e-02,3.118649e-02,9.332318e-03,5.183158e-02,2.668010e-01,-8.955280e+00,[ 2.75408873 -0.02588808  0.03118649],1.470452e-02,0.0
60,420,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.170989e-02,2.750670e+00,-2.546612e-02,3.163961e-02,8.329190e-03,4.467363e-02,2.483601e-01,-9.289236e+00,[ 2.75066985 -0.02546612  0.03163961],1.306871e-02,0.0
61,427,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.131302e-02,2.749590e+00,-2.654312e-02,3.046272e-02,7.213183e-03,4.058063e-02,2.254984e-01,-9.625752e+00,[ 2.74958953 -0.02654312  0.03046272],1.153874e-02,0.0
62,434,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.899378e-02,2.748778e+00,-2.742326e-02,2.889911e-02,6.494830e-03,4.308311e-02,2.014209e-01,-9.783731e+00,[ 2.74877758 -0.02742326  0.02889911],1.096604e-02,0.0
63,441,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.389627e-02,2.746593e+00,-2.765687e-02,2.894691e-02,6.230742e-03,3.798942e-02,1.877965e-01,-1.002110e+01,[ 2.74659336 -0.02765687  0.02894691],9.805119e-03,0.0
64,448,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],5.200862e-03,2.749052e+00,-2.665736e-02,3.028461e-02,5.392580e-03,3.412658e-02,1.879099e-01,-1.027220e+01,[ 2.74905238 -0.02665736  0.03028461],8.144633e-03,0.0
65,455,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.502284e-03,2.750925e+00,-2.529685e-02,3.090946e-02,5.638296e-03,3.408006e-02,2.178913e-01,-1.008098e+01,[ 2.75092465 -0.02529685  0.03090946],8.197440e-03,0.0
66,462,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],5.692735e-03,2.752232e+00,-2.605661e-02,3.085216e-02,4.932008e-03,3.107775e-02,2.301729e-01,-1.025220e+01,[ 2.75223248 -0.02605661  0.03085216],7.308092e-03,0.0
67,469,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.742762e-02,2.751844e+00,-2.518443e-02,3.132501e-02,4.247660e-03,3.076147e-02,2.219051e-01,-1.044838e+01,[ 2.75184357 -0.02518443  0.03132501],6.553432e-03,0.0
68,476,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.683421e-03,2.750770e+00,-2.526970e-02,3.093633e-02,3.824133e-03,2.713441e-02,1.937373e-01,-1.081463e+01,[ 2.75077027 -0.0252697   0.03093633],5.696203e-03,0.0
69,483,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],8.704781e-03,2.750574e+00,-2.538374e-02,3.080307e-02,3.502730e-03,2.372082e-02,1.702603e-01,-1.116604e+01,[ 2.75057399 -0.02538374  0.03080307],4.657939e-03,0.0
70,490,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],8.955765e-03,2.748683e+00,-2.616058e-02,3.012052e-02,3.125047e-03,2.145101e-02,2.119767e-01,-1.116157e+01,[ 2.74868294 -0.02616058  0.03012052],4.619172e-03,0.0
71,497,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.217447e-03,2.748696e+00,-2.667988e-02,2.977107e-02,2.796137e-03,2.290542e-02,1.966100e-01,-1.128243e+01,[ 2.74869609 -0.02667988  0.02977107],4.662941e-03,0.0
72,504,3.083330e-04,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],3.975364e-03,2.750311e+00,-2.724974e-02,3.004037e-02,3.031109e-03,2.621790e-02,1.932690e-01,-1.108381e+01,[ 2.75031146 -0.02724974  0.03004037],6.187391e-03,0.0
