Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
18,126,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.651850e+00,4.570783e-02,-1.625142e-01,1.070261e-01,3.862931e-01,4.900088e-01,-3.899173e+00,[ 1.6518501   0.04570783 -0.16251421],3.440356e-02,0.0
19,133,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.650341e+00,4.619364e-02,-1.626523e-01,9.624260e-02,3.416490e-01,4.223217e-01,-4.276843e+00,[ 1.65034095  0.04619364 -0.16265229],2.810084e-02,0.0
20,140,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.667427e+00,3.812572e-02,-1.613231e-01,8.855561e-02,3.032099e-01,4.528658e-01,-4.409614e+00,[ 1.66742669  0.03812572 -0.16132308],2.650646e-02,0.0
21,147,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.669728e+00,3.842168e-02,-1.573899e-01,7.991589e-02,2.670515e-01,4.193971e-01,-4.716031e+00,[ 1.66972784  0.03842168 -0.15738989],2.309837e-02,0.0
22,154,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.669867e+00,3.932641e-02,-1.540364e-01,7.536669e-02,2.627899e-01,3.863890e-01,-4.872701e+00,[ 1.6698666   0.03932641 -0.15403641],2.007571e-02,0.0
23,161,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666988e+00,3.749726e-02,-1.502353e-01,7.097128e-02,2.512510e-01,3.506251e-01,-5.074821e+00,[ 1.66698815  0.03749726 -0.15023528],1.768081e-02,0.0
24,168,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666662e+00,3.558831e-02,-1.494019e-01,6.226435e-02,2.296265e-01,3.133390e-01,-5.408137e+00,[ 1.66666228  0.03558831 -0.1494019 ],1.499242e-02,0.0
25,175,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.668688e+00,3.754842e-02,-1.497526e-01,5.705936e-02,2.066018e-01,2.829418e-01,-5.703139e+00,[ 1.66868784  0.03754842 -0.14975258],1.245701e-02,0.0
26,182,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.664425e+00,3.841913e-02,-1.477095e-01,5.553846e-02,1.829383e-01,2.655116e-01,-5.915382e+00,[ 1.66442502  0.03841913 -0.14770949],1.157181e-02,0.0
27,189,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.662316e+00,3.892007e-02,-1.467603e-01,5.288813e-02,1.652406e-01,2.583470e-01,-6.093381e+00,[ 1.66231571  0.03892007 -0.14676034],1.082275e-02,0.0
28,196,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.662793e+00,3.909490e-02,-1.477992e-01,4.715519e-02,1.468807e-01,2.287040e-01,-6.447773e+00,[ 1.66279315  0.0390949  -0.1477992 ],8.836453e-03,0.0
29,203,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665193e+00,4.138111e-02,-1.477597e-01,5.789257e-02,1.365357e-01,2.135274e-01,-6.384325e+00,[ 1.66519252  0.04138111 -0.14775967],9.039055e-03,0.0
30,210,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665530e+00,4.078582e-02,-1.486240e-01,5.078457e-02,1.221786e-01,1.930193e-01,-6.727399e+00,[ 1.66552953  0.04078582 -0.14862398],7.679006e-03,0.0
31,217,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665050e+00,3.922737e-02,-1.482312e-01,4.772323e-02,1.132167e-01,1.716882e-01,-6.982864e+00,[ 1.66505014  0.03922737 -0.14823119],6.352659e-03,0.0
32,224,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665064e+00,3.875120e-02,-1.482786e-01,4.716525e-02,1.033129e-01,1.540293e-01,-7.194703e+00,[ 1.6650636   0.0387512  -0.14827864],5.372785e-03,0.0
33,231,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666403e+00,3.875027e-02,-1.484988e-01,4.179196e-02,9.021599e-02,1.504173e-01,-7.474941e+00,[ 1.6664028   0.03875027 -0.14849881],4.725947e-03,0.0
34,238,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665954e+00,3.876579e-02,-1.485037e-01,3.787265e-02,7.991123e-02,1.360895e-01,-7.794808e+00,[ 1.66595383  0.03876579 -0.14850365],3.740330e-03,0.0
35,245,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665368e+00,3.892203e-02,-1.484369e-01,3.479167e-02,7.133716e-02,1.251464e-01,-8.076986e+00,[ 1.66536837  0.03892203 -0.14843693],3.014579e-03,0.0
36,252,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665395e+00,3.876639e-02,-1.482940e-01,3.228995e-02,6.590423e-02,1.085947e-01,-8.372684e+00,[ 1.66539474  0.03876639 -0.14829402],2.405420e-03,0.0
37,259,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666134e+00,3.900645e-02,-1.485601e-01,2.893120e-02,6.409101e-02,1.152576e-01,-8.450871e+00,[ 1.66613371  0.03900645 -0.14856005],2.210091e-03,0.0
38,266,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666226e+00,3.912581e-02,-1.486358e-01,2.551922e-02,5.691230e-02,1.150582e-01,-8.696884e+00,[ 1.66622604  0.03912581 -0.14863577],1.963960e-03,0.0
39,273,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666319e+00,3.924583e-02,-1.488694e-01,2.347959e-02,5.631097e-02,1.060876e-01,-8.871980e+00,[ 1.66631898  0.03924583 -0.14886939],1.815250e-03,0.0
40,280,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666105e+00,3.958160e-02,-1.488240e-01,2.354234e-02,6.056099e-02,9.345491e-02,-8.923335e+00,[ 1.66610463  0.0395816  -0.14882401],1.784190e-03,0.0
41,287,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666102e+00,3.977142e-02,-1.489028e-01,2.145173e-02,6.250346e-02,8.235348e-02,-9.111218e+00,[ 1.66610223  0.03977142 -0.14890275],1.738172e-03,0.0
42,294,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665887e+00,3.986636e-02,-1.488625e-01,1.972272e-02,5.937111e-02,8.182901e-02,-9.253055e+00,[ 1.66588732  0.03986636 -0.14886249],1.644298e-03,0.0
43,301,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665951e+00,3.975975e-02,-1.488581e-01,1.703955e-02,5.496758e-02,7.168354e-02,-9.608724e+00,[ 1.66595107  0.03975975 -0.14885813],1.313236e-03,0.0
44,308,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665949e+00,3.973719e-02,-1.487570e-01,1.672778e-02,5.050653e-02,6.439409e-02,-9.819070e+00,[ 1.66594906  0.03973719 -0.14875696],1.103187e-03,0.0
45,315,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666021e+00,3.985621e-02,-1.488105e-01,1.554196e-02,5.527609e-02,5.808289e-02,-9.905511e+00,[ 1.66602131  0.03985621 -0.14881046],9.536919e-04,0.0
46,322,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.666015e+00,3.992484e-02,-1.488493e-01,1.352020e-02,5.051443e-02,5.415253e-02,-1.020502e+01,[ 1.66601487  0.03992484 -0.14884931],8.257157e-04,0.0
47,329,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665928e+00,3.999838e-02,-1.488287e-01,1.264828e-02,4.800048e-02,5.103584e-02,-1.038201e+01,[ 1.66592801  0.03999838 -0.14882866],7.601543e-04,0.0
48,336,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665825e+00,3.996992e-02,-1.487669e-01,1.189377e-02,4.478928e-02,5.027510e-02,-1.052777e+01,[ 1.66582547  0.03996992 -0.14876689],7.204584e-04,0.0
49,343,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665832e+00,3.998687e-02,-1.487479e-01,1.134978e-02,4.063230e-02,4.689356e-02,-1.074162e+01,[ 1.66583175  0.03998687 -0.14874794],6.454263e-04,0.0
50,350,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665817e+00,4.007719e-02,-1.487900e-01,1.016494e-02,4.011470e-02,4.496516e-02,-1.090669e+01,[ 1.6658169   0.04007719 -0.14878997],5.979398e-04,0.0
51,357,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665835e+00,4.004649e-02,-1.487881e-01,8.911734e-03,3.614177e-02,4.177975e-02,-1.121604e+01,[ 1.66583471  0.04004649 -0.14878815],4.750896e-04,0.0
52,364,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665904e+00,4.003623e-02,-1.487835e-01,8.220769e-03,3.316500e-02,4.143793e-02,-1.139091e+01,[ 1.66590441  0.04003623 -0.14878348],4.238195e-04,0.0
53,371,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665894e+00,4.006477e-02,-1.487988e-01,7.276508e-03,3.380050e-02,3.723573e-02,-1.160087e+01,[ 1.66589385  0.04006477 -0.14879885],3.566053e-04,0.0
54,378,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665932e+00,4.004895e-02,-1.487917e-01,6.594076e-03,3.044443e-02,3.538718e-02,-1.185484e+01,[ 1.66593249  0.04004895 -0.14879169],3.194761e-04,0.0
55,385,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665939e+00,4.004531e-02,-1.487905e-01,5.886874e-03,2.710230e-02,3.305368e-02,-1.215279e+01,[ 1.66593932  0.04004531 -0.14879055],2.725469e-04,0.0
56,392,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665908e+00,4.003818e-02,-1.487882e-01,5.349755e-03,2.521310e-02,3.086405e-02,-1.238926e+01,[ 1.66590768  0.04003818 -0.14878821],2.239802e-04,0.0
57,399,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665917e+00,4.004879e-02,-1.487919e-01,4.641240e-03,2.229378e-02,2.782599e-02,-1.275801e+01,[ 1.66591744  0.04004879 -0.14879194],1.746267e-04,0.0
58,406,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665913e+00,4.004222e-02,-1.487853e-01,4.181058e-03,2.025794e-02,2.774810e-02,-1.296099e+01,[ 1.66591254  0.04004222 -0.14878535],1.412617e-04,0.0
59,413,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665903e+00,4.003570e-02,-1.487854e-01,3.860412e-03,1.972457e-02,2.701434e-02,-1.309426e+01,[ 1.66590258  0.0400357  -0.14878537],1.246161e-04,0.0
60,420,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665899e+00,4.003428e-02,-1.487769e-01,3.901513e-03,1.890984e-02,2.488526e-02,-1.320794e+01,[ 1.66589891  0.04003428 -0.14877688],1.160123e-04,0.0
61,427,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665896e+00,4.002700e-02,-1.487687e-01,3.957666e-03,1.857685e-02,2.496289e-02,-1.320831e+01,[ 1.66589645  0.040027   -0.14876872],1.181805e-04,0.0
62,434,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665897e+00,4.002410e-02,-1.487687e-01,3.692744e-03,1.750529e-02,2.276223e-02,-1.342929e+01,[ 1.66589703  0.0400241  -0.14876871],1.065903e-04,0.0
63,441,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665897e+00,4.001943e-02,-1.487678e-01,3.251825e-03,1.748916e-02,2.073730e-02,-1.365053e+01,[ 1.66589692  0.04001943 -0.14876782],9.412281e-05,0.0
64,448,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665902e+00,4.001977e-02,-1.487678e-01,2.917043e-03,1.607121e-02,1.959602e-02,-1.390034e+01,[ 1.66590157  0.04001977 -0.1487678 ],7.957111e-05,0.0
65,455,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665901e+00,4.001813e-02,-1.487685e-01,2.681496e-03,1.485474e-02,1.761500e-02,-1.416982e+01,[ 1.66590104  0.04001813 -0.1487685 ],6.550457e-05,0.0
66,462,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665894e+00,4.002245e-02,-1.487671e-01,2.461663e-03,1.497848e-02,1.840864e-02,-1.420299e+01,[ 1.66589359  0.04002245 -0.14876707],6.029057e-05,0.0
67,469,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665892e+00,4.002240e-02,-1.487688e-01,2.403986e-03,1.330499e-02,1.730825e-02,-1.440682e+01,[ 1.66589227  0.0400224  -0.14876881],5.378172e-05,0.0
68,476,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665890e+00,4.002386e-02,-1.487674e-01,2.219237e-03,1.161894e-02,1.656713e-02,-1.466605e+01,[ 1.66588988  0.04002386 -0.14876741],4.825808e-05,0.0
69,483,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665897e+00,4.002317e-02,-1.487679e-01,2.157397e-03,1.028484e-02,1.800275e-02,-1.473317e+01,[ 1.66589732  0.04002317 -0.14876793],4.499190e-05,0.0
70,490,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665899e+00,4.002137e-02,-1.487680e-01,1.916698e-03,9.031483e-03,1.801558e-02,-1.498071e+01,[ 1.66589924  0.04002137 -0.148768  ],4.049744e-05,0.0
71,497,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665901e+00,4.002138e-02,-1.487681e-01,1.764352e-03,8.012199e-03,1.692089e-02,-1.524597e+01,[ 1.66590056  0.04002138 -0.14876811],3.565292e-05,0.0
72,504,1.616049e-01,[[ 0.12084098 -0.14569825 -0.02770936 -0.08206694]],1.616049e-01,1.665900e+00,4.002334e-02,-1.487692e-01,1.585597e-03,7.928776e-03,1.503836e-02,-1.548120e+01,[ 1.66589958  0.04002334 -0.14876918],3.077447e-05,0.0
