Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,9.074295e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.190685e+00,5.677798e-01,-2.000000e-01,2.000000e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 0.5677798 -0.2        0.2      ],2.000000e+00,2.8676752275954813
2,14,6.291195e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.823240e-01,1.691674e+00,8.287098e-02,4.425984e-02,8.524164e-01,8.540007e-01,9.332232e-01,-3.866143e-01,[1.69167408 0.08287098 0.04425984],1.700042e+00,1.7624203937191325
3,21,3.581881e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],2.444702e-01,1.900364e+00,8.287098e-02,1.513871e-01,7.272299e-01,7.286052e-01,8.366804e-01,-8.134490e-01,[1.90036379 0.08287098 0.15138706],1.406716e+00,1.3141791077776535
4,28,3.185491e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.689301e-01,2.440621e+00,1.513871e-01,-3.425804e-02,6.212028e-01,6.220644e-01,7.887102e-01,-1.188166e+00,[ 2.44062082  0.15138706 -0.03425804],1.229092e+00,1.0111395578102793
5,35,3.185491e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.674438e-01,2.532632e+00,1.904698e-01,1.698404e-01,5.300249e-01,5.357537e-01,7.013492e-01,-1.613661e+00,[2.53263154 0.19046976 0.16984041],1.028713e+00,1.0209371569718697
6,42,3.185491e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.702579e-01,2.374327e+00,6.620702e-02,-2.000000e-01,4.551505e-01,4.821232e-01,6.382231e-01,-1.965750e+00,[ 2.37432698  0.06620702 -0.2       ],8.468553e-01,0.5619360235580781
7,49,1.651731e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.930575e-01,2.143855e+00,-1.773572e-01,-2.000000e-01,3.972050e-01,4.224361e-01,5.846264e-01,-2.321802e+00,[ 2.14385536 -0.17735721 -0.2       ],7.231861e-01,0.3522942484317539
8,56,1.651731e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.674500e-01,2.531894e+00,-7.760128e-02,-5.002610e-02,3.430581e-01,3.660804e-01,5.551398e-01,-2.663293e+00,[ 2.53189415 -0.07760128 -0.0500261 ],6.134791e-01,0.3566961986357449
9,63,1.589321e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.641501e-01,2.758775e+00,-3.035785e-02,3.881309e-02,2.952475e-01,3.263353e-01,5.798643e-01,-2.884733e+00,[ 2.75877453 -0.03035785  0.03881309],5.564353e-01,0.09762461090176446
10,70,1.533889e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.603660e-01,3.044025e+00,5.232249e-02,-2.087047e-02,2.550402e-01,2.793855e-01,6.126482e-01,-3.131461e+00,[ 3.04402514  0.05232249 -0.02087047],5.405382e-01,0.045945003170361834
11,77,1.533889e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.545943e-01,3.437392e+00,-3.414858e-02,-6.801446e-02,2.194009e-01,2.495558e-01,7.420279e-01,-3.203296e+00,[ 3.43739188 -0.03414858 -0.06801446],5.841263e-01,0.18238599236171948
12,84,1.495132e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],1.574901e-01,3.203607e+00,6.765764e-03,-7.291400e-02,1.915239e-01,2.132436e-01,6.623387e-01,-3.610041e+00,[ 3.20360719  0.00676576 -0.072914  ],4.881187e-01,0.11915625320766397
13,91,1.495132e-01,[-0.03323481  0.00361295  0.01135048 -0.11392871],2.553271e-01,3.709306e+00,-8.386053e-02,2.159329e-02,1.738833e-01,1.842679e-01,8.321913e-01,-3.624429e+00,[ 3.70930558 -0.08386053  0.02159329],5.280743e-01,0.03846914128353345
