Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.519250e-01,1.583458e+00,7.820468e-02,3.115922e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[1.58345838 0.07820468 0.03115922],4.499849e-01,0.4577779507537286
2,14,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,1.432803e+00,-6.068996e-02,1.399386e-01,8.534749e-01,8.871864e-01,9.828628e-01,-2.954251e-01,[ 1.43280339 -0.06068996  0.13993864],3.766300e-01,0.21156552448939175
3,21,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,1.050761e+00,1.000430e-01,1.281180e-01,7.297000e-01,7.682939e-01,1.163416e+00,-4.273446e-01,[1.05076126 0.10004299 0.12811796],3.722152e-01,0.24097193483152596
4,28,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.597606e-01,5.681519e-01,-1.524556e-03,5.508470e-02,6.375858e-01,6.720202e-01,1.684280e+00,-3.261950e-01,[ 0.56815185 -0.00152456  0.0550847 ],4.308991e-01,0.2738520773639825
5,35,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.602224e-01,6.550653e-01,-2.422705e-02,7.188183e-02,5.458322e-01,5.854556e-01,1.509264e+00,-7.291865e-01,[ 0.65506532 -0.02422705  0.07188183],4.022184e-01,0.15363167266048558
6,42,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.050298e-01,8.760880e-01,-3.898812e-02,-3.958086e-02,4.847899e-01,5.046979e-01,1.370452e+00,-1.092694e+00,[ 0.87608799 -0.03898812 -0.03958086],3.330256e-01,0.1594710541505752
7,49,8.999270e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.333935e-01,7.514012e-01,2.902624e-02,-3.302367e-02,4.225775e-01,4.445797e-01,1.206989e+00,-1.483880e+00,[ 0.75140117  0.02902624 -0.03302367],2.769078e-01,0.01978924952337349
8,56,6.432944e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],9.618643e-02,1.047400e+00,4.340113e-02,-8.867683e-02,3.739107e-01,3.816273e-01,1.274663e+00,-1.704367e+00,[ 1.04740015  0.04340113 -0.08867683],2.523552e-01,0.09191753981974203
9,63,6.432944e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],5.795836e-02,1.807317e+00,-1.018913e-02,4.994659e-02,3.552574e-01,3.702214e-01,1.707815e+00,-1.493352e+00,[ 1.80731722 -0.01018913  0.04994659],3.880624e-01,0.05606439373123217
10,70,6.432944e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],6.965251e-02,2.090513e+00,1.375270e-02,4.256202e-02,3.059424e-01,3.213851e-01,1.655062e+00,-1.815635e+00,[2.09051296 0.0137527  0.04256202],4.982794e-01,0.11357057895006399
11,77,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,2.304310e+00,-1.049277e-01,1.404584e-01,2.630133e-01,2.890087e-01,1.557350e+00,-2.133864e+00,[ 2.30430967 -0.10492775  0.14045842],5.649129e-01,0.2129974461980171
12,84,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],9.900035e-02,2.710610e+00,8.286772e-02,7.537598e-02,2.287515e-01,2.635532e-01,1.561459e+00,-2.362999e+00,[2.71061048 0.08286772 0.07537598],6.105934e-01,0.22989453574703697
13,91,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,3.829834e+00,1.078840e-01,1.394189e-01,1.963449e-01,2.257220e-01,2.535164e+00,-2.186075e+00,[3.82983367 0.10788402 0.13941894],7.846124e-01,0.2308860339782399
14,98,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.114718e-01,2.621161e+00,9.115686e-02,6.514072e-02,1.725613e-01,1.936998e-01,2.431445e+00,-2.509962e+00,[2.62116077 0.09115686 0.06514072],6.519395e-01,0.20204445192883788
15,105,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,2.706522e+00,-2.620196e-02,-1.270571e-01,1.675511e-01,1.752676e-01,2.197816e+00,-2.740444e+00,[ 2.70652179 -0.02620196 -0.12705708],5.896865e-01,0.07822294043155772
16,112,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,2.595346e+00,-1.511379e-01,8.092497e-02,1.542233e-01,1.753472e-01,1.967174e+00,-2.933743e+00,[ 2.59534629 -0.1511379   0.08092497],5.296799e-01,0.05985485705823853
17,119,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],7.924071e-02,1.542908e+00,-1.311742e-02,1.344403e-01,1.456559e-01,1.505751e-01,2.676294e+00,-2.835368e+00,[ 1.54290839 -0.01311742  0.13444033],5.603067e-01,0.0941349501725915
18,126,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,1.580094e+00,-8.466894e-02,4.002202e-02,1.279690e-01,1.314180e-01,2.620619e+00,-3.121929e+00,[ 1.58009377 -0.08466894  0.04002202],4.995135e-01,0.05556263000305433
19,133,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.125681e-01,1.448518e+00,-9.555186e-02,1.448078e-01,1.094285e-01,1.197159e-01,2.321128e+00,-3.493065e+00,[ 1.44851849 -0.09555186  0.14480782],4.469748e-01,0.012521085477246757
20,140,4.974072e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],1.015869e-01,1.336746e+00,5.651930e-02,9.215546e-02,1.014361e-01,1.207262e-01,2.032972e+00,-3.693058e+00,[1.33674619 0.0565193  0.09215546],4.251393e-01,0.03522832587240125
21,147,3.969002e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],9.721807e-02,1.515615e+00,1.686308e-02,4.343248e-02,9.025830e-02,1.048757e-01,1.822190e+00,-4.060020e+00,[1.51561538 0.01686308 0.04343248],3.516127e-01,0.004739098373681361
22,154,2.217528e-02,[[-0.05158514  0.0962113   0.05174551  0.14086947]],5.605266e-02,1.778956e+00,3.054964e-02,6.346383e-02,7.789238e-02,9.032617e-02,1.733334e+00,-4.406708e+00,[1.77895614 0.03054964 0.06346383],3.022571e-01,0.0003087336468366294
