Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,3.778844e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.600705e-01,7.485500e-01,-1.340060e-01,-7.820975e-02,5.824573e-01,8.267894e-01,2.076544e+00,-5.551115e-16,[ 0.74854995 -0.13400601 -0.07820975],4.681256e-01,0.40536372880884664
2,14,2.587587e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.430025e-01,1.131869e+00,-8.462376e-02,-4.213312e-02,5.088420e-01,7.091616e-01,1.923438e+00,-3.651752e-01,[ 1.13186949 -0.08462376 -0.04213312],3.996334e-01,0.15984768608047986
3,21,2.067194e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.998775e-01,1.476069e+00,-5.662830e-02,-4.427061e-02,4.433439e-01,6.100838e-01,2.016072e+00,-6.064173e-01,[ 1.47606875 -0.0566283  -0.04427061],3.710452e-01,0.1911986639128353
4,28,2.067194e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.226390e-01,1.419574e+00,3.428373e-02,-2.873549e-02,3.965032e-01,5.291032e-01,1.757139e+00,-9.979558e-01,[ 1.41957432  0.03428373 -0.02873549],3.212303e-01,0.07809637902379306
5,35,1.959979e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.324368e-01,1.283805e+00,6.612775e-03,-1.963362e-02,3.389155e-01,4.515106e-01,1.518196e+00,-1.459638e+00,[ 1.28380504  0.00661278 -0.01963362],2.498711e-01,0.07057281646215213
6,42,1.768259e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.975199e-01,1.549526e+00,4.816426e-02,-8.548912e-03,2.999301e-01,3.871600e-01,1.526963e+00,-1.729842e+00,[ 1.54952629  0.04816426 -0.00854891],2.289234e-01,0.011893489137890956
7,49,1.157919e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.758529e-01,1.739961e+00,6.712501e-02,2.460774e-02,2.637058e-01,3.331401e-01,1.646149e+00,-1.933675e+00,[1.73996082 0.06712501 0.02460774],2.259942e-01,0.0
8,56,1.157919e-01,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.662791e-01,1.996843e+00,1.048598e-01,-3.309560e-03,2.303838e-01,2.887140e-01,2.009744e+00,-2.012320e+00,[ 1.99684326  0.10485978 -0.00330956],2.422073e-01,0.06331014557459609
9,63,7.046059e-02,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.569180e-01,2.388236e+00,1.536138e-01,4.641799e-02,2.058351e-01,2.479326e-01,2.955862e+00,-1.891488e+00,[2.38823619 0.15361378 0.04641799],2.906937e-01,0.07144127231368394
10,70,7.046059e-02,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],2.799742e-02,2.514589e+00,-1.304305e-02,2.648262e-02,2.018369e-01,2.562880e-01,2.898213e+00,-1.897655e+00,[ 2.51458949 -0.01304305  0.02648262],3.283062e-01,0.03479032172922868
11,77,7.046059e-02,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],4.182883e-02,2.646358e+00,2.408808e-02,6.422853e-02,1.735814e-01,2.236109e-01,2.809952e+00,-2.215789e+00,[2.6463577  0.02408808 0.06422853],3.215931e-01,0.021933638571162622
12,84,7.046059e-02,[[-0.13189519 -0.07254565  0.01527949  0.1402821 ]],1.090654e-01,2.427923e+00,4.520599e-02,2.181505e-02,1.491366e-01,1.928256e-01,2.433000e+00,-2.659737e+00,[2.42792317 0.04520599 0.02181505],2.562213e-01,0.002658967968788617
