Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,4.715987e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,2.534228e+00,-4.042704e-02,-1.711601e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 2.5342283  -0.04042704 -0.01711601],6.537338e-01,0.6890892775647691
2,14,3.731609e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,2.658682e+00,-1.513871e-01,-7.044093e-02,8.525120e-01,8.536511e-01,8.830518e-01,-4.421721e-01,[ 2.65868195 -0.15138706 -0.07044093],5.176711e-01,0.4493702371104694
3,21,3.731609e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,3.369193e+00,6.026946e-02,1.342754e-02,7.300441e-01,7.438179e-01,1.246568e+00,-3.902149e-01,[3.36919307 0.06026946 0.01342754],5.556068e-01,0.49159144649848374
4,28,3.731609e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],4.146753e-01,3.179600e+00,1.286143e-02,2.000000e-01,6.337241e-01,6.564310e-01,1.137746e+00,-7.480303e-01,[3.17960036 0.01286143 0.2       ],4.941968e-01,0.48151162245927814
5,35,3.731609e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,3.100657e+00,-1.170809e-02,1.095676e-01,5.460296e-01,5.644608e-01,9.838343e-01,-1.193264e+00,[ 3.10065718 -0.01170809  0.10956764],3.875561e-01,0.11481023797996491
6,42,3.731609e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,3.218182e+00,3.016570e-02,-4.846736e-03,4.668462e-01,5.049024e-01,9.057904e-01,-1.544093e+00,[ 3.21818193  0.0301657  -0.00484674],3.296759e-01,0.04944405907769441
7,49,3.537591e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,3.662730e+00,2.844349e-02,-1.305351e-02,4.058658e-01,4.342641e-01,1.268293e+00,-1.498163e+00,[ 3.66272965  0.02844349 -0.01305351],3.610998e-01,0.03782643964507553
8,56,3.537591e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.850489e-01,4.147294e+00,8.081550e-02,-8.932766e-02,3.499681e-01,3.739944e-01,1.898014e+00,-1.392619e+00,[ 4.14729355  0.0808155  -0.08932766],4.428890e-01,0.016015119402788415
9,63,3.537591e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,3.311561e+00,-3.562011e-03,3.940240e-02,2.996260e-01,3.209393e-01,1.998897e+00,-1.649128e+00,[ 3.31156054 -0.00356201  0.0394024 ],3.402199e-01,0.0328466036878355
10,70,3.537591e-01,[[ 0.13661299  0.12900216 -0.12246879 -0.13956014]],3.731609e-01,3.421549e+00,-2.619040e-02,-3.388879e-02,2.599127e-01,2.826007e-01,1.718402e+00,-2.069735e+00,[ 3.42154922 -0.0261904  -0.03388879],2.780383e-01,0.014268448878499457
