Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,1.806425e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,7.585387e-01,-7.200475e-02,9.102676e-02,5.671363e-01,8.600513e-01,2.050162e+00,-2.442491e-15,[ 0.75853872 -0.07200475  0.09102676],4.806831e-01,0.534245417109129
2,14,1.806425e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.846744e-01,1.007893e+00,8.750133e-02,-7.327175e-02,5.179572e-01,7.391345e-01,1.841991e+00,-3.492907e-01,[ 1.00789308  0.08750133 -0.07327175],4.162706e-01,0.2510400238380191
3,21,1.806425e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,4.456240e-01,-5.207474e-02,6.043424e-03,4.440329e-01,6.421763e-01,1.973431e+00,-5.749754e-01,[ 0.44562404 -0.05207474  0.00604342],3.726672e-01,0.28379674070967026
4,28,1.806425e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,6.884940e-01,-1.035723e-01,3.425804e-02,4.093168e-01,5.539086e-01,1.706584e+00,-9.495274e-01,[ 0.68849396 -0.10357232  0.03425804],2.996497e-01,0.15858131038354692
5,35,1.806425e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,9.249226e-01,-1.484569e-02,7.448899e-02,3.578047e-01,4.892638e-01,1.661723e+00,-1.234767e+00,[ 0.92492256 -0.01484569  0.07448899],2.645452e-01,0.019306477768741524
6,42,1.806425e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,1.028945e+00,-5.598821e-02,4.716043e-02,3.106721e-01,4.210760e-01,1.532413e+00,-1.607115e+00,[ 1.0289447  -0.05598821  0.04716043],2.314210e-01,0.06461321082106872
7,49,1.763131e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,9.786841e-01,-6.863867e-02,1.050245e-01,2.822950e-01,3.799643e-01,1.328080e+00,-1.948746e+00,[ 0.97868407 -0.06863867  0.10502448],1.958737e-01,0.01722481164844922
8,56,1.763131e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,1.101086e+00,6.428629e-03,-6.970709e-03,2.979541e-01,3.385033e-01,1.281358e+00,-2.046117e+00,[ 1.10108607  0.00642863 -0.00697071],1.870921e-01,0.034564226131601934
9,63,1.737904e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,1.089199e+00,-2.045433e-02,9.343133e-02,2.811558e-01,3.165370e-01,1.113270e+00,-2.311859e+00,[ 1.0891994  -0.02045433  0.09343133],1.612621e-01,0.0
10,70,1.113580e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.859975e-01,1.366142e+00,-3.660296e-02,-1.497439e-02,2.540974e-01,2.900885e-01,1.738137e+00,-2.054793e+00,[ 1.36614221 -0.03660296 -0.01497439],1.880350e-01,0.0
11,77,1.113580e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.319593e-01,1.829002e+00,-1.089348e-02,-3.519403e-02,2.432930e-01,2.801003e-01,2.200990e+00,-1.897189e+00,[ 1.82900154 -0.01089348 -0.03519403],2.794338e-01,0.057468987165047926
12,84,1.113580e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],2.383852e-01,1.828663e+00,1.003019e-01,9.458405e-03,2.175325e-01,2.705275e-01,1.908054e+00,-2.186704e+00,[1.82866303 0.10030191 0.0094584 ],3.253782e-01,0.06362025424485572
13,91,1.082428e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.304340e-01,1.803756e+00,4.834071e-02,7.448040e-03,1.906013e-01,2.618698e-01,1.888642e+00,-2.361621e+00,[1.80375642 0.04834071 0.00744804],3.060644e-01,0.03396066416909068
14,98,1.082428e-01,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.440104e-01,2.175502e+00,3.938680e-02,2.513282e-02,1.750271e-01,2.261234e-01,1.963670e+00,-2.554674e+00,[2.17550198 0.0393868  0.02513282],3.288061e-01,0.02832508628835315
15,105,7.037531e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.819308e-01,2.213196e+00,5.065903e-02,-2.900014e-02,1.522180e-01,2.002010e-01,1.778110e+00,-2.915324e+00,[ 2.21319559  0.05065903 -0.02900014],3.039350e-01,0.011498581809540628
16,112,7.037531e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.244994e-01,2.528922e+00,8.266385e-03,-8.908476e-02,1.326374e-01,1.800293e-01,1.902640e+00,-3.091530e+00,[ 2.52892192  0.00826638 -0.08908476],3.127833e-01,0.04185102252133952
17,119,3.232901e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.117434e-01,2.324809e+00,7.698357e-03,7.946707e-02,1.333379e-01,1.795248e-01,1.676426e+00,-3.215647e+00,[2.3248088  0.00769836 0.07946707],3.027894e-01,0.0007329688850438958
18,126,1.923554e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.119365e-01,2.584576e+00,-2.328195e-02,1.210551e-02,1.190203e-01,1.570683e-01,1.655703e+00,-3.475310e+00,[ 2.58457603 -0.02328195  0.01210551],2.868040e-01,0.0
19,133,1.923554e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.035399e-02,2.998402e+00,-6.669579e-02,-3.906424e-02,1.116962e-01,1.365102e-01,2.108929e+00,-3.437148e+00,[ 2.99840213 -0.06669579 -0.03906424],3.217049e-01,0.024019016530105495
20,140,1.782752e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],5.013956e-02,3.210735e+00,-1.210712e-01,1.490130e-03,1.077899e-01,1.220732e-01,2.206303e+00,-3.539388e+00,[ 3.21073457e+00 -1.21071152e-01  1.49013049e-03],3.621277e-01,0.0019967739602023454
21,147,1.782752e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],1.214147e-01,3.227118e+00,-9.409428e-02,6.493203e-02,9.224037e-02,1.196565e-01,1.968214e+00,-3.829361e+00,[ 3.2271185  -0.09409428  0.06493203],3.629953e-01,0.03129873979151159
22,154,1.782752e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],8.203839e-02,2.744882e+00,-2.693978e-02,-1.574711e-02,8.372597e-02,1.175195e-01,1.983863e+00,-3.936311e+00,[ 2.74488162 -0.02693978 -0.01574711],3.114246e-01,0.010208949498347374
23,161,1.782752e-02,[[-0.13701632 -0.14100489 -0.05770388  0.02723476]],7.038121e-02,2.828761e+00,2.100894e-02,-2.458813e-02,8.130109e-02,1.036390e-01,1.750160e+00,-4.216731e+00,[ 2.82876091  0.02100894 -0.02458813],2.757735e-01,0.0
