Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,2.868098e+00,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],1.268770e+00,0.000000e+00,-2.000000e-01,1.859287e-01,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 0.         -0.2         0.18592873],2.000000e+00,5.137959587947227
2,14,2.587587e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.587587e-01,8.231442e-02,3.425804e-02,3.425804e-02,8.527097e-01,8.535521e-01,8.571919e-01,-4.717782e-01,[0.08231442 0.03425804 0.03425804],1.541011e+00,1.7106463896981405
3,21,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.557085e-01,1.534398e+00,-6.288885e-02,2.320322e-02,7.281028e-01,7.304758e-01,9.386504e-01,-6.946843e-01,[ 1.53439831 -0.06288885  0.02320322],1.452053e+00,1.3440588538033513
4,28,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.587587e-01,2.720272e+00,-1.297955e-01,-1.127298e-01,6.216859e-01,6.226593e-01,1.150268e+00,-8.090816e-01,[ 2.72027225 -0.12979546 -0.11272977],1.501395e+00,1.2465801838174235
5,35,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],9.024309e-02,3.073025e+00,-1.513871e-01,1.513871e-01,5.307431e-01,5.366577e-01,1.099177e+00,-1.161310e+00,[ 3.07302508 -0.15138706  0.15138706],1.427170e+00,1.6083507076006291
6,42,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],1.357243e-01,2.419837e+00,3.425804e-02,1.513871e-01,4.560351e-01,4.581982e-01,9.564542e-01,-1.610161e+00,[2.41983722 0.03425804 0.15138706],1.127084e+00,0.8457289142721416
7,49,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],1.818701e-01,1.722644e+00,5.018542e-03,-8.287098e-02,3.893676e-01,3.995272e-01,9.179682e-01,-1.946297e+00,[ 1.7226435   0.00501854 -0.08287098],9.582002e-01,0.7688810978197179
8,56,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.482472e-01,1.469772e+00,-3.425804e-02,3.425804e-02,3.347286e-01,3.443582e-01,8.460271e-01,-2.327712e+00,[ 1.46977161 -0.03425804  0.03425804],8.153286e-01,0.26990487169349114
9,63,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.587587e-01,1.136425e+00,-1.082253e-01,1.077022e-01,2.873600e-01,2.974625e-01,8.318800e-01,-2.643554e+00,[ 1.13642465 -0.10822531  0.10770215],7.326704e-01,0.356658584418932
10,70,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.587587e-01,8.897746e-01,-8.287098e-02,1.606048e-01,2.478189e-01,2.556016e-01,8.616481e-01,-2.908101e+00,[ 0.88977459 -0.08287098  0.16060477],6.630439e-01,0.29112270049493366
11,77,2.461637e-01,[-0.13189519 -0.07254565  0.01527949  0.1402821 ],2.587587e-01,6.486133e-01,-1.911911e-01,2.160829e-02,2.157323e-01,2.261646e-01,8.398993e-01,-3.194683e+00,[ 0.64861333 -0.19119113  0.02160829],6.174156e-01,0.33885991560851564
