Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,2.442494e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.292267e-01,8.622736e-01,-8.950999e-02,-5.242791e-02,6.195596e-01,7.978251e-01,2.023062e+00,-9.992007e-16,[ 0.86227356 -0.08950999 -0.05242791],5.180189e-01,0.23184946923555724
2,14,2.154436e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.675951e-01,5.847430e-01,1.594668e-01,9.975173e-02,5.371123e-01,7.361032e-01,1.812538e+00,-3.332051e-01,[0.58474301 0.15946685 0.09975173],4.547014e-01,0.36775152027913444
3,21,1.691140e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.692781e-01,7.039138e-01,-6.708660e-04,7.266571e-02,4.681302e-01,6.316132e-01,1.723917e+00,-6.738882e-01,[ 7.03913764e-01 -6.70866049e-04  7.26657068e-02],3.536195e-01,0.0640409982932811
4,28,1.641253e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.688979e-01,6.557552e-01,1.317452e-01,-8.641804e-02,4.512420e-01,5.494411e-01,1.498276e+00,-9.902902e-01,[ 0.65575517  0.1317452  -0.08641804],3.097733e-01,0.09448035402682607
5,35,1.604987e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.525108e-01,4.950758e-01,-6.582354e-02,6.396654e-03,4.662843e-01,4.961294e-01,1.370170e+00,-1.148943e+00,[ 0.49507578 -0.06582354  0.00639665],2.842386e-01,0.048990782103897894
6,42,1.604987e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.627943e-01,2.753106e-01,-2.493076e-02,-1.917821e-02,4.040950e-01,4.305112e-01,1.408053e+00,-1.406679e+00,[ 0.27531058 -0.02493076 -0.01917821],2.662539e-01,0.032000063817948975
7,49,1.604987e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.637103e-01,2.536098e-01,-8.381170e-02,-1.464804e-02,3.474871e-01,3.854202e-01,1.248960e+00,-1.788138e+00,[ 0.25360978 -0.0838117  -0.01464804],2.384079e-01,0.06733461862189645
8,56,1.604987e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.663116e-01,4.653023e-01,-1.612676e-02,3.232379e-02,3.026706e-01,3.535569e-01,1.211419e+00,-2.043029e+00,[ 0.46530228 -0.01612676  0.03232379],2.009482e-01,0.013486813663555206
9,63,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.624591e-01,2.445125e-01,2.971148e-02,-1.514395e-01,2.953756e-01,3.927173e-01,1.285034e+00,-1.903387e+00,[ 0.24451247  0.02971148 -0.15143951],2.159980e-01,0.07455944584198566
10,70,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.644127e-01,3.711213e-01,3.362235e-03,-1.397894e-01,2.632327e-01,3.563802e-01,1.135616e+00,-2.239299e+00,[ 0.37112135  0.00336223 -0.13978942],1.958780e-01,0.013223199279817318
11,77,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.643375e-01,3.630667e-01,6.335031e-02,3.951856e-03,2.637461e-01,3.713673e-01,1.003299e+00,-2.320039e+00,[0.3630667  0.06335031 0.00395186],1.851693e-01,0.025795548427959232
12,84,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.616489e-01,3.464850e-01,-4.619230e-02,-1.124748e-01,2.548674e-01,3.802885e-01,8.676866e-01,-2.475762e+00,[ 0.34648503 -0.0461923  -0.11247485],1.683214e-01,0.0177239515943168
13,91,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.625356e-01,2.526372e-01,3.207801e-02,-1.350841e-01,2.382055e-01,3.302896e-01,8.400015e-01,-2.716759e+00,[ 0.25263723  0.03207801 -0.13508407],1.537505e-01,0.0033867712340971967
14,98,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.608917e-01,1.541795e-01,2.264691e-02,-1.505514e-01,2.093806e-01,3.011850e-01,8.940512e-01,-2.875624e+00,[ 0.15417949  0.02264691 -0.15055136],1.482470e-01,0.0031325038748259227
15,105,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.607244e-01,1.356827e-01,7.709182e-02,-1.398441e-01,1.848696e-01,2.845161e-01,8.243926e-01,-3.138178e+00,[ 0.13568271  0.07709182 -0.1398441 ],1.413882e-01,0.01574892886823578
16,112,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.607212e-01,1.353545e-01,1.114394e-01,-1.069918e-01,1.604721e-01,2.884658e-01,7.189996e-01,-3.402709e+00,[ 0.13535448  0.11143937 -0.10699178],1.350886e-01,0.008069474399484522
17,119,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.595576e-01,8.253820e-02,1.056787e-01,-1.427729e-01,1.386564e-01,2.618592e-01,6.880581e-01,-3.689586e+00,[ 0.0825382   0.10567873 -0.14277294],1.221891e-01,0.05601748763090132
18,126,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.605630e-01,9.939330e-02,1.171733e-01,-9.282221e-02,1.251957e-01,2.541135e-01,6.080448e-01,-3.945358e+00,[ 0.0993933   0.11717332 -0.09282221],1.112849e-01,0.0027672774183608207
19,133,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.594212e-01,6.869085e-02,1.125086e-01,-1.047239e-01,1.092346e-01,2.303253e-01,5.405393e-01,-4.297708e+00,[ 0.06869085  0.11250856 -0.10472386],9.616847e-02,0.01748467357764687
20,140,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.595291e-01,7.963678e-02,7.578792e-02,-8.134302e-02,1.329873e-01,2.262608e-01,4.661973e-01,-4.266715e+00,[ 0.07963678  0.07578792 -0.08134302],9.732028e-02,0.0015796317075840688
21,147,1.482816e-01,[[-0.03323481  0.00361295  0.01135048 -0.11392871]],1.589900e-01,2.575636e-02,1.095641e-01,-1.239023e-01,1.242510e-01,1.978611e-01,5.082543e-01,-4.382415e+00,[ 0.02575636  0.10956409 -0.12390227],9.088074e-02,0.0009819264434415885
