Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
32,224,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.616073e-03,6.967737e-01,1.262971e-01,2.066184e-02,4.299255e-02,1.091344e-01,1.184350e+00,-5.192710e+00,[0.69677371 0.12629705 0.02066184],4.070948e-02,0.0
33,231,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],8.957479e-03,7.050760e-01,1.231418e-01,2.106429e-02,3.733275e-02,9.891377e-02,1.038487e+00,-5.563627e+00,[0.70507597 0.12314179 0.02106429],3.097037e-02,0.0
34,238,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.819288e-02,7.070438e-01,1.277287e-01,1.524807e-02,3.607005e-02,9.371914e-02,8.930737e-01,-5.802831e+00,[0.70704381 0.1277287  0.01524807],2.864109e-02,0.0
35,245,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],2.463966e-02,6.830007e-01,1.309094e-01,7.928859e-03,3.143764e-02,8.755090e-02,9.598235e-01,-5.936290e+00,[0.68300075 0.13090936 0.00792886],2.850454e-02,0.0
36,252,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.780463e-02,6.992292e-01,1.315893e-01,1.542756e-02,2.949150e-02,7.722986e-02,8.534847e-01,-6.243050e+00,[0.69922923 0.13158931 0.01542756],2.449979e-02,0.0
37,259,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],6.747048e-03,6.934049e-01,1.304382e-01,9.459028e-03,3.162549e-02,7.066276e-02,7.561024e-01,-6.383207e+00,[0.69340489 0.13043815 0.00945903],2.242503e-02,0.0
38,266,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.187138e-02,7.187340e-01,1.301899e-01,1.963982e-02,3.174261e-02,6.485786e-02,9.555376e-01,-6.231134e+00,[0.71873401 0.13018989 0.01963982],2.231377e-02,0.0
39,273,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.009813e-03,6.976699e-01,1.242513e-01,1.489604e-02,3.031076e-02,7.342004e-02,9.064690e-01,-6.206009e+00,[0.69766986 0.12425129 0.01489604],2.173716e-02,0.0
40,280,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.443391e-03,6.896836e-01,1.298178e-01,1.464147e-02,3.248010e-02,6.640505e-02,8.398023e-01,-6.313699e+00,[0.68968362 0.12981782 0.01464147],2.056051e-02,0.0
41,287,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.008771e-02,6.948178e-01,1.301412e-01,1.487506e-02,2.796920e-02,5.968845e-02,7.531753e-01,-6.678726e+00,[0.69481776 0.13014116 0.01487506],1.668072e-02,0.0
42,294,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.524253e-02,7.037908e-01,1.294641e-01,1.888072e-02,2.563733e-02,5.427822e-02,7.243471e-01,-6.899823e+00,[0.70379079 0.12946406 0.01888072],1.526297e-02,0.0
43,301,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],5.943772e-03,6.944342e-01,1.299482e-01,1.757766e-02,2.465459e-02,4.650480e-02,6.617126e-01,-7.183916e+00,[0.69443416 0.12994824 0.01757766],1.415861e-02,0.0
44,308,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],5.296058e-03,7.054157e-01,1.278082e-01,1.967818e-02,2.188625e-02,4.269056e-02,6.755044e-01,-7.367970e+00,[0.70541567 0.12780819 0.01967818],1.308712e-02,0.0
45,315,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],3.778226e-03,7.067180e-01,1.262245e-01,1.848528e-02,2.357926e-02,4.028992e-02,6.149119e-01,-7.445318e+00,[0.70671798 0.12622454 0.01848528],1.317200e-02,0.0
46,322,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],2.159695e-02,7.017716e-01,1.261217e-01,1.953490e-02,2.318263e-02,4.070472e-02,5.379549e-01,-7.585744e+00,[0.70177162 0.12612166 0.0195349 ],1.216378e-02,0.0
47,329,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],6.811089e-03,7.031150e-01,1.261102e-01,2.147643e-02,2.583167e-02,3.767257e-02,4.625169e-01,-7.706049e+00,[0.70311505 0.12611021 0.02147643],1.207538e-02,0.0
48,336,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.270093e-02,7.047792e-01,1.282416e-01,2.256954e-02,2.798245e-02,3.643488e-02,4.070523e-01,-7.787220e+00,[0.7047792  0.12824161 0.02256954],1.244278e-02,0.0
49,343,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.284119e-02,7.005232e-01,1.271800e-01,1.908234e-02,2.776159e-02,3.595692e-02,3.778929e-01,-7.882680e+00,[0.70052321 0.12718001 0.01908234],1.068962e-02,0.0
50,350,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],7.272218e-03,7.039613e-01,1.274288e-01,1.934723e-02,2.597025e-02,3.168202e-02,3.341735e-01,-8.198905e+00,[0.70396132 0.12742885 0.01934723],9.367750e-03,0.0
51,357,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],8.634657e-03,7.024229e-01,1.262988e-01,1.885512e-02,2.331816e-02,3.086288e-02,2.902640e-01,-8.473688e+00,[0.70242294 0.1262988  0.01885512],8.251900e-03,0.0
52,364,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],8.307686e-03,7.028051e-01,1.251249e-01,2.027421e-02,2.533577e-02,3.388939e-02,2.746759e-01,-8.352355e+00,[0.70280514 0.12512485 0.02027421],8.579996e-03,0.0
53,371,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.475406e-03,7.000742e-01,1.238641e-01,1.950391e-02,2.201614e-02,4.028439e-02,2.598260e-01,-8.375513e+00,[0.70007416 0.12386411 0.01950391],9.457633e-03,0.0
54,378,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],5.750052e-03,6.977863e-01,1.237554e-01,1.727858e-02,2.506247e-02,3.593005e-02,2.775110e-01,-8.294460e+00,[0.69778627 0.12375538 0.01727858],1.003177e-02,0.0
55,385,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.166378e-02,6.952602e-01,1.239611e-01,1.479188e-02,2.741140e-02,3.238782e-02,2.975695e-01,-8.238876e+00,[0.69526018 0.12396106 0.01479188],1.137252e-02,0.0
56,392,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],6.941490e-03,6.992579e-01,1.240526e-01,1.705624e-02,2.481536e-02,2.890211e-02,2.768938e-01,-8.524254e+00,[0.69925787 0.12405259 0.01705624],9.655781e-03,0.0
57,399,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],8.726089e-03,6.999964e-01,1.249294e-01,1.806537e-02,2.296993e-02,2.702271e-02,2.442120e-01,-8.794366e+00,[0.69999644 0.12492938 0.01806537],7.920719e-03,0.0
58,406,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.235627e-02,6.976188e-01,1.249396e-01,1.883336e-02,2.347880e-02,3.306206e-02,2.182912e-01,-8.682952e+00,[0.69761876 0.12493962 0.01883336],8.326427e-03,0.0
59,413,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],7.561513e-03,6.991087e-01,1.243157e-01,1.992723e-02,2.274437e-02,3.205708e-02,2.006765e-01,-8.829736e+00,[0.69910872 0.1243157  0.01992723],8.247593e-03,0.0
60,420,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.305581e-02,6.979438e-01,1.246726e-01,2.112547e-02,1.981942e-02,4.279262e-02,1.746129e-01,-8.817666e+00,[0.69794381 0.12467259 0.02112547],9.085637e-03,0.0
61,427,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.136090e-02,6.953228e-01,1.232153e-01,2.015789e-02,2.311601e-02,3.973297e-02,1.744479e-01,-8.738933e+00,[0.6953228  0.12321534 0.02015789],9.917207e-03,0.0
62,434,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.413801e-03,6.923135e-01,1.242906e-01,1.932047e-02,2.352834e-02,3.490021e-02,1.915172e-01,-8.757590e+00,[0.6923135  0.12429063 0.01932047],1.033331e-02,0.0
63,441,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],7.974601e-03,6.951768e-01,1.238213e-01,1.728629e-02,2.019904e-02,4.444184e-02,1.658899e-01,-8.812125e+00,[0.6951768  0.12382134 0.01728629],9.850770e-03,0.0
64,448,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.030460e-02,6.921354e-01,1.246932e-01,1.520424e-02,1.954141e-02,4.577157e-02,1.736360e-01,-8.770106e+00,[0.69213541 0.12469322 0.01520424],1.078238e-02,0.0
65,455,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],7.900768e-03,6.990328e-01,1.253851e-01,1.749924e-02,1.773373e-02,4.188575e-02,2.339164e-01,-8.657888e+00,[0.69903281 0.12538511 0.01749924],1.127712e-02,0.0
66,462,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],5.941442e-03,6.988107e-01,1.268695e-01,1.847728e-02,2.106621e-02,3.652366e-02,2.176417e-01,-8.694785e+00,[0.69881071 0.12686952 0.01847728],1.200521e-02,0.0
67,469,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],4.434683e-03,6.917885e-01,1.273628e-01,1.701065e-02,2.145996e-02,3.317223e-02,2.588615e-01,-8.599071e+00,[0.69178851 0.12736281 0.01701065],1.323023e-02,0.0
68,476,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.432474e-03,6.944176e-01,1.285883e-01,1.665745e-02,2.274940e-02,2.907534e-02,2.359848e-01,-8.765069e+00,[0.69441759 0.12858832 0.01665745],1.374882e-02,0.0
69,483,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],9.693718e-03,7.006424e-01,1.280627e-01,1.823789e-02,1.960975e-02,2.539837e-02,2.531595e-01,-8.978534e+00,[0.70064237 0.12806273 0.01823789],1.291539e-02,0.0
70,490,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],5.699600e-03,7.050837e-01,1.282139e-01,1.924485e-02,1.681400e-02,2.203076e-02,2.819866e-01,-9.166755e+00,[0.70508374 0.12821394 0.01924485],1.279788e-02,0.0
71,497,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],4.592299e-03,7.006295e-01,1.281983e-01,1.905053e-02,1.442827e-02,1.982407e-02,2.527979e-01,-9.534589e+00,[0.7006295  0.12819826 0.01905053],1.057256e-02,0.0
72,504,1.141432e-03,[[-0.06881116  0.12870149  0.00946875  0.02602746]],1.275728e-02,7.046927e-01,1.302244e-01,1.851928e-02,1.473245e-02,2.457873e-02,2.557104e-01,-9.287286e+00,[0.70469274 0.13022435 0.01851928],1.231379e-02,0.0
