Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,3.379580e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,7.292649e-01,-1.554130e-01,-4.469742e-02,6.151617e-01,9.375107e-01,1.733942e+00,5.551115e-16,[ 0.7292649  -0.155413   -0.04469742],5.102859e-01,0.4599208651933852
2,14,2.842263e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,4.308582e-01,-1.861505e-01,3.036662e-03,5.268870e-01,8.025173e-01,1.571514e+00,-4.087312e-01,[ 0.43085824 -0.18615054  0.00303666],4.223087e-01,0.39235363822162467
3,21,2.634566e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,5.402087e-01,9.284275e-02,9.269611e-02,5.262852e-01,7.199465e-01,1.474804e+00,-5.819651e-01,[0.54020871 0.09284275 0.09269611],3.848703e-01,0.20746642718825165
4,28,2.228959e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,7.036225e-01,1.236485e-01,-1.822659e-02,4.807447e-01,6.173304e-01,1.335538e+00,-9.254356e-01,[ 0.70362246  0.12364852 -0.01822659],3.384722e-01,0.020923846298026967
5,35,2.228959e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.972034e-01,9.563043e-01,6.394929e-02,-1.301052e-01,4.141222e-01,5.463753e-01,1.348111e+00,-1.187339e+00,[ 0.95630434  0.06394929 -0.13010516],3.143397e-01,0.06721130513857923
6,42,2.191195e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,8.103222e-01,-7.081282e-02,1.470726e-03,4.079931e-01,4.734204e-01,1.222870e+00,-1.443076e+00,[ 0.81032219 -0.07081282  0.00147073],2.723132e-01,0.047839225523072675
7,49,2.191195e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.323036e-01,8.751335e-01,8.856504e-02,-1.325658e-01,3.754147e-01,4.528737e-01,1.064295e+00,-1.709553e+00,[ 0.87513349  0.08856504 -0.13256584],2.438213e-01,0.006255832484721462
8,56,2.191195e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.455319e-01,8.538250e-01,1.077285e-01,-1.343612e-01,3.335711e-01,4.033353e-01,9.816664e-01,-2.024390e+00,[ 0.853825    0.10772851 -0.13436118],2.063830e-01,0.0993577221303245
9,63,2.191195e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,8.406710e-01,8.533097e-02,-3.018563e-02,2.958312e-01,3.964973e-01,8.557130e-01,-2.298872e+00,[ 0.84067098  0.08533097 -0.03018563],1.768337e-01,0.018433315784681697
10,70,2.191195e-01,[[-0.08351525 -0.14873195  0.14566612  0.01213141]],2.800020e-01,9.015064e-01,-1.473172e-02,-7.398369e-02,3.081761e-01,3.587780e-01,7.587268e-01,-2.478249e+00,[ 0.90150642 -0.01473172 -0.07398369],1.668971e-01,0.0
