Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
1,7,3.297827e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.367163e-01,2.663755e+00,2.431974e-02,-3.246308e-02,1.000000e+00,1.000000e+00,1.000000e+00,0.000000e+00,[ 2.66375534  0.02431974 -0.03246308],3.382903e-01,0.4374546785216667
2,14,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.767103e-01,2.772571e+00,-5.274019e-02,3.425804e-02,8.526994e-01,8.688703e-01,9.000941e-01,-4.051654e-01,[ 2.77257108 -0.05274019  0.03425804],2.784458e-01,0.13883481728838948
3,21,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.236852e-01,2.919682e+00,-2.333550e-02,1.222998e-01,7.409620e-01,7.559245e-01,9.204364e-01,-6.625271e-01,[ 2.91968152 -0.0233355   0.12229982],2.526113e-01,0.09719194025940074
4,28,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.687911e-01,2.844663e+00,2.561383e-02,1.621547e-01,6.447232e-01,6.705703e-01,7.994643e-01,-1.062374e+00,[2.84466315 0.02561383 0.16215465],2.116049e-01,0.06626890103124687
5,35,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.153798e-01,2.811573e+00,-1.135761e-01,1.677770e-01,5.755277e-01,6.387896e-01,7.144093e-01,-1.336947e+00,[ 2.81157263 -0.11357612  0.16777703],1.872245e-01,0.034160426951077516
6,42,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.711911e-01,2.772318e+00,-6.905528e-02,2.667851e-02,5.356912e-01,5.645027e-01,7.190922e-01,-1.525773e+00,[ 2.77231772 -0.06905528  0.02667851],1.686697e-01,0.029059403958901813
7,49,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.045232e-01,2.811253e+00,9.959938e-02,9.640238e-02,4.761670e-01,6.178436e-01,7.325545e-01,-1.534724e+00,[2.81125339 0.09959938 0.09640238],1.682029e-01,0.030686292642696154
8,56,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.750951e-01,2.945707e+00,-5.925918e-02,3.877218e-02,4.554290e-01,5.988672e-01,7.808731e-01,-1.546573e+00,[ 2.94570661 -0.05925918  0.03877218],1.682062e-01,0.013154940050705428
9,63,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.816001e-01,2.784109e+00,-8.993714e-02,3.186080e-02,3.922650e-01,6.445134e-01,7.040273e-01,-1.726015e+00,[ 2.7841085  -0.08993714  0.0318608 ],1.501055e-01,0.0
10,70,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.192548e-01,2.850360e+00,-1.220030e-02,9.949943e-02,3.443140e-01,6.081622e-01,6.417255e-01,-2.007110e+00,[ 2.85035959 -0.0122003   0.09949943],1.281340e-01,0.004750532867472512
11,77,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.736538e-01,2.804411e+00,-5.662900e-02,6.352056e-02,3.004553e-01,5.289257e-01,5.992102e-01,-2.351506e+00,[ 2.80441132 -0.056629    0.06352056],1.047159e-01,0.0
12,84,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.669932e-01,2.805041e+00,-6.712104e-02,3.467883e-02,2.656172e-01,4.554437e-01,5.327914e-01,-2.741808e+00,[ 2.80504139 -0.06712104  0.03467883],8.916958e-02,0.0
13,91,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.927123e-01,2.780226e+00,-7.547121e-02,7.739643e-02,2.709419e-01,4.020159e-01,4.831189e-01,-2.944607e+00,[ 2.78022591 -0.07547121  0.07739643],8.117380e-02,0.0
14,98,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.030662e-01,2.821161e+00,-7.726252e-02,1.068384e-01,2.776095e-01,3.518010e-01,4.582731e-01,-3.106520e+00,[ 2.82116095 -0.07726252  0.10683835],7.844566e-02,0.0
15,105,1.695784e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.839688e-01,2.823867e+00,-1.053471e-01,8.175446e-02,2.414904e-01,3.439051e-01,4.005480e-01,-3.403237e+00,[ 2.82386749 -0.10534714  0.08175446],7.085181e-02,0.0
16,112,1.675602e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.851655e-01,2.787224e+00,-7.207498e-02,6.795837e-02,2.238031e-01,3.346720e-01,3.853914e-01,-3.545089e+00,[ 2.78722388 -0.07207498  0.06795837],6.356278e-02,0.0
17,119,1.675602e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.814428e-01,2.760648e+00,-5.730364e-02,6.652215e-02,1.947820e-01,2.964869e-01,4.401459e-01,-3.672275e+00,[ 2.76064761 -0.05730364  0.06652215],6.253809e-02,0.0
18,126,1.675602e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.719996e-01,2.765227e+00,-4.752648e-02,5.834655e-02,1.766358e-01,2.642502e-01,4.076649e-01,-3.961834e+00,[ 2.76522657 -0.04752648  0.05834655],5.711291e-02,0.0
19,133,1.675602e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.705944e-01,2.747381e+00,-6.213567e-02,5.545514e-02,1.524911e-01,2.502118e-01,3.726344e-01,-4.253254e+00,[ 2.74738069 -0.06213567  0.05545514],5.211032e-02,0.0
20,140,1.675602e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.772015e-01,2.709997e+00,-7.207038e-02,4.065240e-02,1.326823e-01,2.403762e-01,5.069710e-01,-4.124649e+00,[ 2.70999719 -0.07207038  0.0406524 ],5.985246e-02,0.0
21,147,1.672960e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.608054e-01,2.640172e+00,-6.711261e-02,2.624667e-02,1.244080e-01,2.305193e-01,5.940016e-01,-4.072483e+00,[ 2.64017173 -0.06711261  0.02624667],8.302026e-02,0.0
22,154,1.279128e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.616774e-01,2.632489e+00,-4.449996e-02,3.722229e-02,1.083557e-01,2.245119e-01,5.232138e-01,-4.363928e+00,[ 2.63248873 -0.04449996  0.03722229],9.350644e-02,0.0
23,161,1.279128e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.516550e-01,2.582068e+00,-5.573193e-02,5.704834e-02,1.241946e-01,1.964507e-01,5.295828e-01,-4.348915e+00,[ 2.58206815 -0.05573193  0.05704834],1.132146e-01,0.0
24,168,1.279128e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.232091e-01,2.500020e+00,-3.348652e-02,7.774738e-02,1.214490e-01,2.006117e-01,5.496902e-01,-4.313046e+00,[ 2.50002021 -0.03348652  0.07774738],1.489976e-01,0.0
25,175,1.279128e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.375997e-01,2.472703e+00,2.313105e-02,9.407652e-02,1.053844e-01,2.133625e-01,5.051811e-01,-4.477742e+00,[2.47270292 0.02313105 0.09407652],1.778926e-01,0.0
26,182,1.111801e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.309291e-01,2.397637e+00,9.268434e-02,7.970515e-02,9.263808e-02,2.101557e-01,5.291251e-01,-4.575492e+00,[2.39763708 0.09268434 0.07970515],2.105395e-01,0.04071635991970072
27,189,1.111801e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.706086e-01,2.457801e+00,5.261170e-02,1.303358e-01,9.234567e-02,1.954099e-01,4.614301e-01,-4.788297e+00,[2.45780147 0.0526117  0.13033575],2.032813e-01,0.0
28,196,1.111801e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.262398e-01,2.434591e+00,4.576814e-02,1.586020e-01,9.321087e-02,1.715632e-01,4.013434e-01,-5.048632e+00,[2.43459117 0.04576814 0.15860203],1.958187e-01,0.0
29,203,1.043974e-01,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.641185e-01,2.301442e+00,6.505931e-02,1.350268e-01,8.156459e-02,1.528601e-01,4.585120e-01,-5.164361e+00,[2.30144215 0.06505931 0.13502684],2.020725e-01,0.0028672591909004413
30,210,8.722235e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.075860e-01,2.198527e+00,4.166102e-02,6.189076e-02,7.575690e-02,1.562594e-01,5.377483e-01,-5.056828e+00,[2.1985272  0.04166102 0.06189076],2.298750e-01,0.0
31,217,7.289755e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],8.762162e-02,2.147420e+00,1.509223e-03,7.447385e-02,6.968346e-02,1.468673e-01,5.192244e-01,-5.237437e+00,[2.14741963e+00 1.50922258e-03 7.44738532e-02],2.424263e-01,0.009570992664883347
32,224,5.073468e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],5.721302e-02,2.014942e+00,-1.701466e-03,3.317496e-02,5.958023e-02,1.299196e-01,5.801460e-01,-5.405746e+00,[ 2.01494230e+00 -1.70146559e-03  3.31749552e-02],2.626648e-01,0.0
33,231,5.073468e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],4.260146e-02,1.903019e+00,6.461431e-03,2.264727e-02,5.286609e-02,1.121402e-01,6.364801e-01,-5.579800e+00,[1.90301878 0.00646143 0.02264727],2.745820e-01,0.0
34,238,5.073468e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],5.024834e-02,1.826302e+00,-1.593318e-02,3.273458e-02,5.094311e-02,9.598141e-02,7.131666e-01,-5.658687e+00,[ 1.82630234 -0.01593318  0.03273458],2.778816e-01,0.0
35,245,5.073468e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],6.764266e-02,1.756657e+00,-3.231114e-02,4.095378e-02,4.615288e-02,8.342896e-02,7.328333e-01,-5.870393e+00,[ 1.75665732 -0.03231114  0.04095378],2.730897e-01,0.0
36,252,5.073468e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],5.287529e-02,1.564193e+00,-1.670014e-02,1.215480e-02,4.012326e-02,7.317119e-02,8.409912e-01,-6.003927e+00,[ 1.56419294 -0.01670014  0.0121548 ],2.821696e-01,0.0009047172058789085
37,259,4.127516e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],3.249064e-03,1.575086e+00,2.568078e-02,2.312270e-02,3.509886e-02,6.999442e-02,8.047030e-01,-6.226208e+00,[1.57508571 0.02568078 0.0231227 ],2.643917e-01,0.0
38,266,4.127516e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],7.123663e-02,1.660099e+00,9.725701e-02,-3.624317e-03,3.706054e-02,8.132718e-02,7.112884e-01,-6.145155e+00,[ 1.66009888  0.09725701 -0.00362432],2.842441e-01,0.008425864235149683
39,273,3.098602e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],5.930629e-02,1.691080e+00,7.687089e-02,5.788788e-03,3.273701e-02,7.556687e-02,6.212244e-01,-6.478049e+00,[1.69108007 0.07687089 0.00578879],2.467717e-01,0.0
40,280,3.098602e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],5.191551e-02,1.653643e+00,6.360114e-02,-2.086627e-02,3.028836e-02,6.456249e-02,5.510313e-01,-6.833077e+00,[ 1.65364276  0.06360114 -0.02086627],2.161517e-01,0.0
41,287,1.779145e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.001799e-02,1.636966e+00,3.599652e-02,-1.527707e-02,2.596890e-02,5.969485e-02,4.760369e-01,-7.211625e+00,[ 1.6369662   0.03599652 -0.01527707],1.796766e-01,0.0
42,294,1.779145e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],5.216560e-02,1.599995e+00,5.974492e-02,-2.562426e-02,2.310097e-02,5.473002e-02,4.195179e-01,-7.541873e+00,[ 1.59999547  0.05974492 -0.02562426],1.538034e-01,0.0
43,301,1.779145e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],7.434126e-02,1.577829e+00,3.961039e-02,-3.079442e-02,2.014817e-02,5.091015e-02,3.757477e-01,-7.861172e+00,[ 1.57782914  0.03961039 -0.03079442],1.325889e-01,0.0
44,308,1.779145e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.214856e-02,1.630617e+00,2.926913e-02,-1.239959e-02,1.803635e-02,4.796857e-02,3.500389e-01,-8.102287e+00,[ 1.63061729  0.02926913 -0.01239959],1.191321e-01,0.0
45,315,1.730715e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.065431e-02,1.655552e+00,2.429055e-02,7.930487e-03,1.938526e-02,4.644000e-02,3.309692e-01,-8.118566e+00,[1.65555189 0.02429055 0.00793049],1.231211e-01,0.0
46,322,1.619699e-02,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],8.566165e-03,1.701883e+00,3.043444e-02,1.608509e-02,1.709065e-02,4.025650e-02,3.495194e-01,-8.332904e+00,[1.70188332 0.03043444 0.01608509],1.212879e-01,0.0
47,329,8.290777e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.120558e-02,1.718883e+00,3.294990e-02,1.375506e-04,1.908547e-02,3.554991e-02,3.209657e-01,-8.432066e+00,[1.71888332e+00 3.29498956e-02 1.37550630e-04],1.171390e-01,0.0
48,336,5.778952e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],4.452416e-03,1.756500e+00,3.165246e-02,6.780338e-03,1.690545e-02,3.163699e-02,3.243403e-01,-8.659509e+00,[1.7564997  0.03165246 0.00678034],1.139186e-01,0.0
49,343,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.967971e-02,1.734385e+00,2.634582e-02,-1.205948e-02,1.989994e-02,2.751217e-02,2.896494e-01,-8.749249e+00,[ 1.7343854   0.02634582 -0.01205948],1.153752e-01,0.0
50,350,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.105053e-02,1.758024e+00,2.469615e-02,3.062933e-03,1.733420e-02,2.391454e-02,2.586323e-01,-9.140690e+00,[1.75802375 0.02469615 0.00306293],9.940887e-02,0.0
51,357,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.189505e-02,1.757823e+00,1.818875e-02,1.104465e-02,1.558829e-02,2.357441e-02,2.310907e-01,-9.373774e+00,[1.75782261 0.01818875 0.01104465],8.930947e-02,0.0
52,364,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],1.629153e-02,1.745665e+00,2.123477e-02,4.374817e-03,1.348835e-02,2.034962e-02,2.005600e-01,-9.807263e+00,[1.7456654  0.02123477 0.00437482],6.916918e-02,0.0
53,371,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],3.716059e-03,1.736822e+00,2.637374e-02,3.435628e-03,1.203681e-02,1.816258e-02,1.784983e-01,-1.015135e+01,[1.73682203 0.02637374 0.00343563],5.923679e-02,0.0
54,378,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],3.975380e-03,1.771207e+00,2.927898e-02,5.196587e-03,1.135347e-02,1.740554e-02,2.191818e-01,-1.004705e+01,[1.77120708 0.02927898 0.00519659],6.147733e-02,0.0
55,385,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],6.921123e-03,1.743308e+00,2.801834e-02,5.186956e-03,1.102782e-02,1.517022e-02,2.073678e-01,-1.026902e+01,[1.74330849 0.02801834 0.00518696],5.129382e-02,0.0
56,392,3.078233e-03,[[-0.14499743 -0.00219565  0.09044208  0.02235751]],2.382607e-02,1.733380e+00,2.542387e-02,8.288070e-03,1.015391e-02,1.461922e-02,1.946895e-01,-1.045166e+01,[1.73337979 0.02542387 0.00828807],4.859814e-02,0.0
