Ite,EvalCount,BestEval,Param,MeanEval,m0,m1,m2,eigval0,eigval1,eigval2,logDetC,m,sigma,penalty
12,84,2.459010e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.443801e-01,7.777532e-01,-1.580431e-02,-1.433899e-01,2.037881e-01,2.324795e-01,4.925753e-01,-3.757736e+00,[ 0.77775315 -0.01580431 -0.14338986],3.145470e-01,0.04836295345151242
13,91,2.459010e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.800020e-01,7.314185e-01,4.803223e-02,1.669197e-02,1.804398e-01,2.442523e-01,4.270098e-01,-3.972860e+00,[0.73141852 0.04803223 0.01669197],2.986626e-01,0.0002849204596759184
14,98,2.459010e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.553586e-01,6.604832e-01,-3.535350e-02,-1.461067e-01,1.574015e-01,2.657581e-01,3.725406e-01,-4.161533e+00,[ 0.66048322 -0.0353535  -0.14610671],2.638489e-01,0.014814665057336696
15,105,2.114127e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.484220e-01,7.157457e-01,-3.710036e-02,-1.151319e-01,1.377223e-01,2.397783e-01,3.308087e-01,-4.516771e+00,[ 0.71574573 -0.03710036 -0.11513192],2.156770e-01,0.00884864931040158
16,112,2.114127e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.353974e-01,9.249114e-01,7.820075e-02,-1.065652e-01,1.296405e-01,2.205353e-01,6.019700e-01,-4.062235e+00,[ 0.92491137  0.07820075 -0.10656516],2.636336e-01,0.019019889933219753
17,119,2.114127e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.428535e-01,1.121730e+00,6.845023e-02,-7.398136e-02,1.270358e-01,1.924252e-01,8.661778e-01,-3.854999e+00,[ 1.12173004  0.06845023 -0.07398136],3.265947e-01,0.019957994414623818
18,126,1.414323e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.045175e-01,1.208886e+00,-2.779390e-02,-1.282788e-01,1.261060e-01,1.897157e-01,8.356456e-01,-3.912412e+00,[ 1.20888602 -0.0277939  -0.12827884],3.722869e-01,0.04007755838047912
19,133,1.414323e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],2.282861e-01,1.200064e+00,-2.632008e-02,-1.087171e-01,1.115747e-01,1.649183e-01,7.401564e-01,-4.296260e+00,[ 1.20006418 -0.02632008 -0.10871709],3.540164e-01,0.006795350924201403
20,140,1.386717e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.996503e-01,1.263273e+00,4.325629e-02,-1.636264e-01,1.029790e-01,1.419346e-01,7.203073e-01,-4.553697e+00,[ 1.26327279  0.04325629 -0.16362635],3.219113e-01,0.034336544645336906
21,147,1.386717e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.551438e-01,1.411108e+00,7.071858e-02,-1.629868e-01,8.850232e-02,1.213527e-01,7.318947e-01,-4.845899e+00,[ 1.41110828  0.07071858 -0.1629868 ],3.020003e-01,0.05593213343285391
22,154,1.386717e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.856010e-01,1.326386e+00,1.049179e-01,-1.567728e-01,7.975314e-02,1.100246e-01,6.291678e-01,-5.199228e+00,[ 1.32638598  0.10491793 -0.15677278],2.592307e-01,0.022237682562531284
23,161,1.386717e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.520081e-01,1.384493e+00,1.465510e-01,-1.708875e-01,7.204100e-02,9.738570e-02,5.578610e-01,-5.543241e+00,[ 1.38449349  0.14655102 -0.17088745],2.358453e-01,0.05683070377258358
24,168,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.536733e-01,1.374526e+00,9.748591e-02,-1.285222e-01,7.171607e-02,8.685758e-02,4.773744e-01,-5.817980e+00,[ 1.37452592  0.09748591 -0.12852222],2.024959e-01,0.0028119241916456255
25,175,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.341796e-01,1.372566e+00,9.025059e-02,-1.140299e-01,6.852811e-02,7.412074e-02,4.099305e-01,-6.174339e+00,[ 1.37256607  0.09025059 -0.11402986],1.746328e-01,0.00010950100503505565
26,182,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.697176e-01,1.292212e+00,4.859009e-02,-1.349920e-01,6.097126e-02,7.306893e-02,4.079119e-01,-6.310409e+00,[ 1.29221193  0.04859009 -0.13499203],1.633026e-01,0.002085225723955594
27,189,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.514000e-01,1.269424e+00,8.259842e-02,-1.095735e-01,5.582408e-02,7.802668e-02,3.653384e-01,-6.443186e+00,[ 1.26942415  0.08259842 -0.1095735 ],1.493432e-01,0.0
28,196,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.358257e-01,1.301995e+00,7.241806e-02,-1.161870e-01,4.918901e-02,7.042581e-02,3.147338e-01,-6.821308e+00,[ 1.30199467  0.07241806 -0.11618698],1.172121e-01,0.00012402685730954804
29,203,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.459073e-01,1.317336e+00,8.752207e-02,-1.182002e-01,4.279255e-02,6.237696e-02,2.862705e-01,-7.176769e+00,[ 1.3173357   0.08752207 -0.11820021],9.561654e-02,0.0
30,210,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.331135e-01,1.330611e+00,9.485383e-02,-1.020954e-01,3.926965e-02,5.967476e-02,2.561547e-01,-7.418123e+00,[ 1.33061132  0.09485383 -0.10209539],8.847650e-02,0.0
31,217,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.468873e-01,1.326151e+00,1.045120e-01,-1.013928e-01,3.541751e-02,5.776764e-02,2.282987e-01,-7.668976e+00,[ 1.32615086  0.10451198 -0.10139278],7.980240e-02,0.0
32,224,1.213014e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.341963e-01,1.336843e+00,1.073627e-01,-1.054160e-01,3.104065e-02,5.172982e-02,2.019155e-01,-8.034085e+00,[ 1.33684255  0.10736272 -0.10541604],6.814600e-02,0.0
33,231,1.058006e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.242468e-01,1.371113e+00,1.116444e-01,-1.009634e-01,2.777662e-02,4.477965e-02,2.489136e-01,-8.080211e+00,[ 1.37111251  0.11164438 -0.10096341],6.985395e-02,0.0
34,238,1.058006e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.436913e-01,1.390110e+00,1.061862e-01,-9.051000e-02,3.082930e-02,3.916674e-02,2.659639e-01,-8.043612e+00,[ 1.3901095   0.10618621 -0.09051   ],7.924629e-02,0.0
35,245,1.058006e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.228805e-01,1.405385e+00,1.055828e-01,-9.614919e-02,2.703343e-02,3.538400e-02,2.613109e-01,-8.294221e+00,[ 1.40538513  0.10558283 -0.09614919],7.981814e-02,0.0
36,252,1.045279e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.144176e-01,1.415594e+00,1.084838e-01,-9.536640e-02,2.408905e-02,3.105751e-02,2.414167e-01,-8.619143e+00,[ 1.4155944   0.10848377 -0.0953664 ],7.435741e-02,0.0
37,259,1.045279e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.095207e-01,1.432122e+00,1.116736e-01,-8.858192e-02,2.135198e-02,2.662169e-02,2.379546e-01,-8.908315e+00,[ 1.43212201  0.11167363 -0.08858192],7.160765e-02,0.0
38,266,1.045279e-01,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.078314e-01,1.423125e+00,1.174141e-01,-8.795758e-02,1.854133e-02,2.551304e-02,2.086293e-01,-9.223515e+00,[ 1.42312467  0.11741414 -0.08795758],6.341244e-02,0.0
39,273,9.740647e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.214504e-01,1.424122e+00,1.145535e-01,-8.428625e-02,1.717010e-02,2.189657e-02,1.800185e-01,-9.600707e+00,[ 1.42412176  0.11455346 -0.08428625],5.529297e-02,0.0
40,280,9.232220e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],9.300456e-02,1.449281e+00,1.124620e-01,-7.812582e-02,1.652948e-02,2.211650e-02,2.168847e-01,-9.442431e+00,[ 1.44928147  0.112462   -0.07812582],5.988544e-02,0.0
41,287,8.842090e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.150936e-01,1.442278e+00,1.049546e-01,-7.772248e-02,1.460801e-02,2.425254e-02,1.869571e-01,-9.622296e+00,[ 1.44227812  0.1049546  -0.07772248],6.125752e-02,0.0
42,294,8.842090e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],9.189116e-02,1.444041e+00,1.108304e-01,-7.340897e-02,1.446027e-02,2.113540e-02,1.632172e-01,-9.905830e+00,[ 1.44404076  0.1108304  -0.07340897],5.745846e-02,0.0
43,301,8.842090e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.139790e-01,1.457721e+00,1.112562e-01,-7.804822e-02,1.419442e-02,1.857068e-02,1.538784e-01,-1.011267e+01,[ 1.45772084  0.11125621 -0.07804822],5.259996e-02,0.0
44,308,8.842090e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.505500e-01,1.454509e+00,1.216662e-01,-7.695951e-02,1.223336e-02,2.497386e-02,1.362512e-01,-1.008677e+01,[ 1.45450861  0.12166619 -0.07695951],5.421011e-02,0.0
45,315,8.842090e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.006794e-01,1.454013e+00,1.198537e-01,-7.847985e-02,1.064328e-02,2.393970e-02,1.192223e-01,-1.040181e+01,[ 1.4540127   0.11985369 -0.07847985],4.705885e-02,0.0
46,322,8.842090e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.208993e-01,1.475656e+00,1.247106e-01,-7.580513e-02,9.245055e-03,2.132534e-02,1.547342e-01,-1.039757e+01,[ 1.47565593  0.12471059 -0.07580513],5.020773e-02,0.0
47,329,8.575280e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.541674e-01,1.490278e+00,1.214970e-01,-7.458205e-02,7.970894e-03,2.109195e-02,1.831911e-01,-1.038805e+01,[ 1.49027753  0.12149697 -0.07458205],5.454567e-02,0.0
48,336,7.782932e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.060789e-01,1.498041e+00,1.149065e-01,-7.517122e-02,6.963258e-03,2.436400e-02,1.825233e-01,-1.038263e+01,[ 1.49804102  0.11490653 -0.07517122],6.046156e-02,0.0
49,343,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.660024e-02,1.529845e+00,1.172615e-01,-7.078349e-02,6.033761e-03,2.124156e-02,2.726739e-01,-1.026166e+01,[ 1.5298448   0.11726149 -0.07078349],7.236891e-02,0.0
50,350,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.010564e-02,1.556871e+00,1.073621e-01,-7.251950e-02,5.693432e-03,2.290482e-02,3.370580e-01,-1.003235e+01,[ 1.55687134  0.10736214 -0.0725195 ],9.326010e-02,0.0
51,357,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],7.764960e-02,1.543160e+00,9.494192e-02,-6.732954e-02,5.726743e-03,2.715844e-02,2.929652e-01,-9.996377e+00,[ 1.54316034  0.09494192 -0.06732954],1.090747e-01,0.0
52,364,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],7.511234e-02,1.540901e+00,9.399876e-02,-7.084188e-02,4.981122e-03,2.519332e-02,2.515343e-01,-1.036345e+01,[ 1.54090059  0.09399876 -0.07084188],1.056767e-01,0.0
53,371,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.137450e-02,1.501009e+00,9.254310e-02,-6.916783e-02,4.759049e-03,2.289843e-02,2.451495e-01,-1.053028e+01,[ 1.50100856  0.0925431  -0.06916783],1.004678e-01,0.0
54,378,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.390277e-01,1.491272e+00,1.012307e-01,-6.978328e-02,4.201468e-03,2.069569e-02,2.323247e-01,-1.080977e+01,[ 1.49127238  0.10123072 -0.06978328],8.557178e-02,0.0
55,385,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.155718e-01,1.520499e+00,1.080403e-01,-6.999871e-02,3.616234e-03,2.025036e-02,2.181522e-01,-1.104447e+01,[ 1.52049922  0.10804032 -0.06999871],7.631764e-02,0.0
56,392,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.273603e-02,1.531882e+00,1.100592e-01,-7.176791e-02,3.295906e-03,1.834590e-02,2.016415e-01,-1.131469e+01,[ 1.53188219  0.11005915 -0.07176791],7.067475e-02,0.0
57,399,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.492493e-02,1.538429e+00,1.214222e-01,-7.029432e-02,2.944245e-03,2.300850e-02,1.811570e-01,-1.130819e+01,[ 1.53842862  0.12142218 -0.07029432],7.581620e-02,0.0
58,406,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.051712e-02,1.545911e+00,1.173092e-01,-6.879290e-02,2.626401e-03,2.030574e-02,1.709174e-01,-1.160557e+01,[ 1.5459106   0.11730917 -0.0687929 ],6.814522e-02,0.0
59,413,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.492073e-01,1.515849e+00,1.094820e-01,-7.525236e-02,3.236139e-03,1.859591e-02,1.841730e-01,-1.141007e+01,[ 1.51584898  0.10948197 -0.07525236],7.241502e-02,0.0
60,420,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.837158e-02,1.533070e+00,1.093852e-01,-7.648224e-02,3.421211e-03,1.733672e-02,1.655542e-01,-1.153115e+01,[ 1.53307013  0.1093852  -0.07648224],7.425206e-02,0.0
61,427,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],7.776292e-02,1.538541e+00,1.071431e-01,-7.525056e-02,2.988001e-03,1.558132e-02,1.438628e-01,-1.191373e+01,[ 1.53854129  0.10714312 -0.07525056],6.633269e-02,0.0
62,434,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],9.162534e-02,1.569417e+00,1.110055e-01,-7.149037e-02,2.670088e-03,1.384563e-02,1.817129e-01,-1.191076e+01,[ 1.56941735  0.11100548 -0.07149037],6.770216e-02,0.0
63,441,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.887374e-02,1.530823e+00,1.084114e-01,-6.965520e-02,3.464316e-03,1.188151e-02,1.987076e-01,-1.171393e+01,[ 1.53082282  0.10841142 -0.0696552 ],7.095488e-02,0.0
64,448,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.013777e-02,1.558444e+00,1.176431e-01,-6.833057e-02,3.124483e-03,1.259075e-02,1.898515e-01,-1.180479e+01,[ 1.55844409  0.11764311 -0.06833057],7.030559e-02,0.0
65,455,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],7.707489e-02,1.553455e+00,1.129434e-01,-6.802101e-02,2.869727e-03,1.114684e-02,1.679021e-01,-1.213451e+01,[ 1.55345534  0.11294345 -0.06802101],6.140584e-02,0.0
66,462,7.688670e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.351526e-01,1.536856e+00,1.121632e-01,-6.876604e-02,2.498036e-03,9.594784e-03,1.592648e-01,-1.247597e+01,[ 1.53685616  0.11216319 -0.06876604],5.344563e-02,0.0
67,469,7.650676e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],1.306442e-01,1.554812e+00,1.148627e-01,-6.911725e-02,2.337546e-03,8.241387e-03,1.639392e-01,-1.266550e+01,[ 1.55481182  0.11486271 -0.06911725],4.573995e-02,0.0
68,476,7.650676e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.374483e-02,1.549935e+00,1.125310e-01,-7.080074e-02,2.266432e-03,7.943830e-03,1.406198e-01,-1.288660e+01,[ 1.54993536  0.11253101 -0.07080074],4.058088e-02,0.0
69,483,7.650676e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.068135e-02,1.547541e+00,1.109163e-01,-7.041260e-02,2.010832e-03,7.745480e-03,1.223265e-01,-1.317091e+01,[ 1.547541    0.11091633 -0.0704126 ],3.434184e-02,0.0
70,490,7.650676e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.261361e-02,1.535066e+00,1.087596e-01,-7.088611e-02,1.725253e-03,6.747380e-03,1.410116e-01,-1.331990e+01,[ 1.53506552  0.10875965 -0.07088611],3.373806e-02,0.0
71,497,7.650676e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],7.871742e-02,1.534837e+00,1.070285e-01,-6.999781e-02,1.815489e-03,6.346971e-03,1.280076e-01,-1.342684e+01,[ 1.5348372   0.1070285  -0.06999781],3.437225e-02,0.0
72,504,7.545832e-02,[-0.08351525 -0.14873195  0.14566612  0.01213141],8.389197e-02,1.557188e+00,1.107748e-01,-7.055326e-02,1.757435e-03,5.586406e-03,1.894852e-01,-1.319476e+01,[ 1.55718757  0.11077482 -0.07055326],3.660434e-02,0.0
