,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
0,12.0,0.0011523420000000002,0.001383201,0.000995708225,12.0,71.3717,93.5033375,62.43566,12,30.26854,43.1098,20.711714999999998,12,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
1,24.0,0.0010617324999999999,0.001172467,0.000973269725,24.0,57.680835,69.1517625,51.103962499999994,24,23.159635,32.4844775,18.2181825,24,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
2,36.0,0.0009780536,0.00107275,0.00083093395,36.0,51.190595,62.8995625,47.4722,36,21.873910000000002,29.05181,16.36611,36,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
3,48.0,0.00089909205,0.001008739,0.00078611335,48.0,48.525895,55.666145,41.193107499999996,48,19.635675,28.0378625,15.7464775,48,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
4,60.0,0.00085374965,0.000937268775,0.00064163855,60.0,45.578815000000006,50.358865,38.8359275,60,18.329135,26.69542,11.276503,60,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
5,72.0,0.00069110615,0.0008865821250000001,0.00061903025,72.0,38.340625,43.5225925,30.2611125,72,16.79858,24.6159875,9.404334500000001,72,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
6,84.0,0.00065620375,0.000745882675,0.0005780951000000001,84.0,34.76617,40.9898425,27.29975,84,13.5077,22.707617499999998,9.02130575,84,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
7,96.0,0.00062588915,0.000688495575,0.00047443505,96.0,32.173425,39.216027499999996,23.67435,96,12.998014999999999,19.64824,8.868841,96,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
8,108.0,0.00056416235,0.000664247,0.00047270975,108.0,26.710205000000002,32.768705,21.8943525,108,12.998014999999999,18.704034999999998,8.868841,108,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
9,120.0,0.0004860378,0.0006219522499999999,0.00046473175,120.0,23.5243,28.6335575,17.14256,120,9.6054505,15.616824999999999,7.54143475,120,2.8801e-16,2.4915e-16,4.7827e-16,2.227321e-09,8.52621525e-10,3.2060095e-09
