,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
0,6.0,0.07310803499999999,0.170297975,0.0201933625,6.0,0.99996915,1.0,0.862144575,6,0.99408495,1.0,0.757528425,6,1,0.94529,1,0.294771,0.12167015,0.489646075
1,12.0,0.028652235,0.1004597225,0.007551886,12.0,0.8942508,0.9999997500000001,0.575624025,12,0.8642628,1.0,0.45706055,12,1,0.94529,1,0.294771,0.12167015,0.489646075
2,18.0,0.009521748,0.0367331875,0.0030466675,18.0,0.8024392,0.999989275,0.413468375,18,0.7791901999999999,0.999999925,0.265253825,18,1,0.94529,1,0.294771,0.12167015,0.489646075
3,24.0,0.0033863879999999997,0.017757685000000002,0.0015199815,24.0,0.67357585,0.9999792750000001,0.273315225,24,0.52224035,0.9999992,0.1276411,24,1,0.94529,1,0.294771,0.12167015,0.489646075
4,30.0,0.0030834185,0.0137404825,0.00115527175,30.0,0.55503315,0.99992345,0.156369875,30,0.2602957,0.9999979,0.053518635,30,1,0.94529,1,0.294771,0.12167015,0.489646075
5,36.0,0.0017163775,0.0075489325,0.000769956075,36.0,0.459572,0.974609025,0.105682425,36,0.1536806,0.9999715499999999,0.053518635,36,1,0.94529,1,0.294771,0.12167015,0.489646075
6,42.0,0.001200818,0.005238091,0.00041330604999999997,42.0,0.28056565,0.92784645,0.08387533999999999,42,0.104995985,0.9999422499999999,0.02797614,42,1,0.94529,1,0.294771,0.12167015,0.489646075
7,48.0,0.00100921385,0.0029379495,0.0003773947,48.0,0.2512341,0.8318305749999999,0.06906979499999999,48,0.09308044500000001,0.999936175,0.0226459825,48,1,0.94529,1,0.294771,0.12167015,0.489646075
8,54.0,0.00080465185,0.0029379495,0.0002355,54.0,0.15842155,0.7133764499999999,0.0536871775,54,0.083681095,0.999936175,0.019409634999999998,54,1,0.94529,1,0.294771,0.12167015,0.489646075
9,60.0,0.00041822905,0.0020594307499999997,0.00017579070000000002,60.0,0.089110895,0.697096575,0.040559865,60,0.083681095,0.999936175,0.0127255075,60,1,0.94529,1,0.294771,0.12167015,0.489646075
10,66.0,0.0003258985,0.00110008375,0.0001280375,66.0,0.06677211,0.503828975,0.015760805,66,0.083681095,0.999936175,0.010607769,66,1,0.94529,1,0.294771,0.12167015,0.489646075
11,72.0,0.00017715770000000002,0.0007048529,4.75477675e-05,72.0,0.05574308,0.416300625,0.00825278875,72,0.056214665,0.999936075,0.0024263045000000004,72,1,0.94529,1,0.294771,0.12167015,0.489646075
12,78.0,0.00012338875,0.00038490805,3.6099360000000006e-05,78.0,0.040385645,0.383976875,0.00809169625,78,0.04063775,0.999928675,0.0023082510000000003,78,1,0.94529,1,0.294771,0.12167015,0.489646075
13,84.0,5.1841245000000004e-05,0.00028899100000000005,2.8410402500000002e-05,84.0,0.029147765,0.256424775,0.0068526147499999995,84,0.019058205,0.999923525,0.0016294600000000001,84,1,0.94529,1,0.294771,0.12167015,0.489646075
14,90.0,4.5117905e-05,0.000226276825,1.54163725e-05,90.0,0.016727065,0.181669925,0.0045383870000000005,90,0.0092452635,0.999919625,0.000714204975,90,1,0.94529,1,0.294771,0.12167015,0.489646075
15,96.0,3.0934375e-05,0.000160305825,8.6306945e-06,96.0,0.009455529,0.11003402500000001,0.003740267,96,0.009146709,0.999919525,0.000448314725,96,1,0.94529,1,0.294771,0.12167015,0.489646075
16,102.0,2.136432e-05,7.697185750000001e-05,3.49891625e-06,102.0,0.0077783795,0.0498086175,0.0029596505,102,0.005080483,0.999919325,0.00019291657500000001,102,1,0.94529,1,0.294771,0.12167015,0.489646075
17,108.0,1.1733375e-05,5.3495545e-05,1.1267566e-06,108.0,0.0044568344999999995,0.0356685375,0.0011544052500000001,108,0.002865875,0.999919125,0.00010573092,108,1,0.94529,1,0.294771,0.12167015,0.489646075
