,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
0,12.0,872.3984,1149.01975,585.0194250000001,12,72696.2,92377.31,54432.17,12.0,16356.475,27631.1925,5461.122,12,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
1,24.0,707.2281,1025.9672500000001,476.509275,24,53540.395000000004,72732.9675,33440.082500000004,24.0,11119.744999999999,18008.982500000002,4650.50725,24,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
2,36.0,605.8511000000001,928.5840499999999,429.304275,36,35311.05,62394.057499999995,20668.267499999998,36.0,7670.6785,15457.76,4167.6185,36,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
3,48.0,551.6853,772.4775,384.1147,48,28887.86,39751.712499999994,18098.3825,48.0,6182.912,10675.288499999999,3754.996,48,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
4,60.0,490.59985000000006,660.16065,275.39142499999997,60,22028.91,31646.655,14859.6075,60.0,5635.696,8559.062750000001,2239.3807500000003,60,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
5,72.0,429.14355,536.2211500000001,238.00855,72,19749.275,25925.892499999998,13470.1675,72.0,4962.7515,8083.32,2018.32625,72,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
6,84.0,357.22345,468.79535,235.5667,84,14781.855,20882.635,12754.1875,84.0,4400.7095,7489.4905,1551.08625,84,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
7,96.0,323.15305,452.1765,196.847875,96,12862.635,15803.9975,8862.69275,96.0,3768.8525,6874.43725,1445.5932500000001,96,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
8,108.0,241.04410000000001,385.482175,174.20845,108,11867.695,14040.465,8149.2255000000005,108.0,3227.0145,5079.4400000000005,1250.3029999999999,108,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
9,120.0,233.27765,327.47945,147.31465,120,11867.695,14040.465,8089.20575,120.0,2783.157,4577.96425,1079.80625,120,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
10,132.0,176.93325,295.72835,137.589325,132,10514.605,13381.86,7225.536749999999,132.0,2542.9575000000004,4206.3535,999.734475,132,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
11,144.0,157.93644999999998,231.2246,124.4308,144,9609.9525,12490.61,5213.74475,144.0,2542.9575000000004,3675.82075,791.076525,144,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
12,156.0,139.9246,194.31959999999998,107.5619,156,6681.096,10054.365,4762.32475,156.0,2195.1695,3675.82075,651.48605,156,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
13,168.0,122.45259999999999,184.9186,92.44348,168,5476.969,8881.92225,4020.45975,168.0,1870.497,3467.5735,633.911075,168,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
14,180.0,107.0409,181.372675,80.6196975,180,4617.369000000001,5525.3997500000005,3670.5855,180.0,1821.8739999999998,3288.3685,436.3175,180,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
15,192.0,100.7684,169.72362500000003,66.98048,192,4101.442,5172.4572499999995,2710.6957500000003,192.0,1600.8325,2942.4765,433.841275,192,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
16,204.0,100.7684,159.095675,60.16772,204,3149.642,4298.4615,2274.7112500000003,204.0,929.1458,2077.4145,433.841275,204,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
17,216.0,96.89588499999999,154.8364,59.58973,216,3002.017,3831.36175,2146.91775,216.0,921.8348,1674.58825,421.10365,216,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
18,228.0,96.89588499999999,153.32465000000002,58.9502575,228,2853.6220000000003,3380.4089999999997,1821.306,228.0,749.54825,1674.58825,361.99372500000004,228,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
19,240.0,96.658435,129.13085,58.9502575,240,2808.092,3290.91025,1609.241,240.0,723.7316000000001,1674.58825,306.71015,240,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
20,252.0,87.01227,122.425175,56.03007,252,2331.7005,3039.90125,1522.866,252.0,723.7316000000001,1674.58825,286.9342,252,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
21,264.0,83.09699,118.493725,52.909255,264,2074.749,2608.806,1298.40925,264.0,723.7316000000001,1392.6129999999998,245.395975,264,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
22,276.0,72.256175,113.50405,51.030817500000005,276,1999.5905,2403.843,1209.82375,276.0,723.7316000000001,1392.6129999999998,245.395975,276,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
23,288.0,72.256175,112.68270000000001,49.886295000000004,288,1603.2215,2205.4535,1017.8338000000001,288.0,636.38765,1336.224,205.37312500000002,288,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
24,300.0,65.87461499999999,110.04367500000001,48.878245,300,1379.755,2049.18725,1010.5523250000001,300.0,636.38765,1151.0007500000002,205.37312500000002,300,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
25,312.0,54.566100000000006,106.827075,45.5718375,312,1165.599,1914.996,625.753875,312.0,629.4069,882.8177000000001,205.37312500000002,312,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
26,324.0,52.57114,96.28524,45.5718375,324,904.8098,1392.4270000000001,572.605875,324.0,629.4069,882.8177000000001,180.35275000000001,324,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
27,336.0,50.93794,92.9446975,37.5086,336,827.3746000000001,1098.821,572.605875,336.0,589.40135,756.981125,161.99885,336,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
28,348.0,50.867025,88.16659,36.823605,348,736.8411000000001,1098.821,503.59457499999996,348.0,432.26895,724.684925,161.99885,348,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
29,360.0,49.74623,82.18352999999999,35.5735575,360,736.8411000000001,1098.821,443.236125,360.0,279.3538,657.7625,138.500475,360,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
30,372.0,45.648155,81.232715,32.09172,372,696.7915,1054.4535,443.236125,372.0,279.3538,637.379325,122.122,372,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
31,384.0,41.694069999999996,81.232715,29.9421975,384,550.1248499999999,923.33005,357.302725,384.0,279.3538,637.379325,118.365925,384,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
32,396.0,39.200265,71.928215,27.22202,396,550.1248499999999,845.3134249999999,338.37390000000005,396.0,279.3538,637.379325,109.019925,396,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
33,408.0,35.767250000000004,71.928215,25.9105925,408,480.1447,756.594875,289.01007500000003,408.0,279.3538,626.6972499999999,102.417225,408,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
34,420.0,33.725015,69.9976625,24.570985,420,423.77805,713.0590500000001,275.7924,420.0,239.1081,626.6972499999999,90.7834575,420,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
35,432.0,33.08039,64.674065,18.9580775,432,385.6572,583.1334999999999,265.94585,432.0,211.82229999999998,581.313275,82.16636,432,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
36,444.0,30.50926,57.732455,16.62074,444,278.9875,504.59235,239.433625,444.0,209.8549,545.834175,82.16636,444,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
37,456.0,29.245025,57.732455,16.62074,456,266.9972,462.64875,226.41395,456.0,186.68735,388.955075,80.4303175,456,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
38,468.0,26.83006,55.95738,15.7901375,468,258.18245,398.696575,202.448575,468.0,113.54169999999999,388.955075,61.75511,468,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
39,480.0,26.83006,55.114345,15.7901375,480,251.03845,355.91137499999996,158.0576,480.0,113.54169999999999,388.955075,61.620085,480,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
40,492.0,24.157,49.5883975,11.661455,492,251.03845,355.91137499999996,158.0576,492.0,110.55875,388.955075,59.9668975,492,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
41,504.0,19.23454,49.56088,10.3753425,504,251.03845,299.2096,147.841325,504.0,110.55875,386.814725,54.4346625,504,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
42,516.0,15.33192,46.4389625,10.27396775,516,251.03845,295.150075,132.1478,516.0,109.63725,322.4611,54.4346625,516,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
43,528.0,15.33192,41.8012925,9.911800249999999,528,223.43385,295.150075,125.57525,528.0,97.15787,322.4611,50.7022125,528,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
44,540.0,15.33192,39.6941,9.25452475,540,200.53385,285.451675,105.92285,540.0,81.08467999999999,295.8009,47.5687775,540,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
45,552.0,12.71857,39.483064999999996,9.25452475,552,169.54405,240.428575,103.02684249999999,552.0,81.06137000000001,290.22652500000004,47.48983,552,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
46,564.0,11.80106,39.483064999999996,7.508109500000001,564,138.5917,234.97367500000001,99.8391175,564.0,71.44502,290.22652500000004,45.1876075,564,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
47,576.0,11.80106,39.483064999999996,5.63408075,576,134.5716,225.387,85.4159975,576.0,68.374335,290.22652500000004,44.3939725,576,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
48,588.0,11.80106,39.0011475,5.59399525,588,114.57515,171.14997499999998,85.393805,588.0,65.22720000000001,268.3923,42.235682499999996,588,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
49,600.0,11.80106,36.31125,5.2669014999999995,600,114.57515,171.14997499999998,74.5614725,600.0,57.124705,237.56572500000001,37.93605,600,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
50,612.0,10.807459999999999,34.9252125,5.2669014999999995,612,114.57515,161.62745,73.29106,612.0,57.124705,213.9207,34.812825000000004,612,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
51,624.0,10.807459999999999,29.825677499999998,5.00128425,624,98.56635,158.391875,71.90061750000001,624.0,57.124705,179.765475,33.3822375,624,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
52,636.0,9.687442,26.4362275,4.99739175,636,98.56635,139.97975,71.25441000000001,636.0,56.36669,179.22932500000002,32.719719999999995,636,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
53,648.0,9.188087,26.4362275,4.07600775,648,97.02105,139.97975,63.558857499999995,648.0,50.560215,177.645875,30.998189999999997,648,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
54,660.0,8.018443,25.8254575,4.07600775,660,87.218425,139.97975,58.9270525,660.0,48.674875,145.379975,30.15326,660,85921.4696,48004.7496,157621.3328,931.4313,572.819625,1374.019
