,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
0,12.0,4.7865205,10.9139625,1.268896775,12.0,94.39547999999999,180.3555,58.244185,12,36.606205,141.76665,15.3867,12,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
1,24.0,3.743078,8.98273975,1.083536225,24.0,79.59891999999999,146.17085,45.1723425,24,30.886645,117.232125,14.3480275,24,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
2,36.0,3.2314945,8.245103499999999,0.9291256250000001,36.0,63.235155000000006,114.71860000000001,42.322265,36,28.535384999999998,111.641705,13.44628,36,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
3,48.0,3.147251,8.088776,0.872069525,48.0,60.053155000000004,109.17955,39.5261625,48,27.308785,105.49837000000001,10.765335,48,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
4,60.0,2.743621,6.239359,0.830650325,60.0,60.053155000000004,79.0939925,35.163645,60,26.626179999999998,96.355645,10.55858075,60,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
5,72.0,2.059857,5.73690475,0.793039925,72.0,51.566415,70.2360975,35.163645,72,23.4995,95.24079499999999,10.37060075,72,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
6,84.0,2.059857,5.34702325,0.589290625,84.0,39.752545,61.604255,30.7316375,84,23.4995,94.230705,9.218013749999999,84,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
7,96.0,1.8776725,4.973319500000001,0.589290625,96.0,36.799315,54.5900075,30.7316375,96,18.52632,87.99686,8.609554750000001,96,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
8,108.0,1.7676915,4.48019825,0.43050587500000004,108.0,34.53314,51.444125,27.672379999999997,108,15.794364999999999,80.35347,8.141638,108,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
9,120.0,1.431934,3.6349852499999997,0.399939775,120.0,30.334645000000002,48.177747499999995,24.175345,120,15.794364999999999,73.32262,6.55988525,120,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
10,132.0,1.431934,3.6349852499999997,0.358997675,132.0,27.079705,36.5331075,22.5365475,132,14.708815000000001,66.913705,6.356992,132,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
11,144.0,1.431934,3.424206,0.33089915,144.0,23.95251,35.73046,17.3983525,144,14.52468,60.2541625,5.637941,144,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
12,156.0,1.16774715,3.38146775,0.31685762500000003,156.0,23.463695,31.846809999999998,14.890649999999999,156,14.52468,56.675515000000004,5.24047475,156,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
13,168.0,0.9535035000000001,3.34749375,0.29221215,168.0,23.463695,31.846809999999998,14.3224925,168,13.545684999999999,51.483842499999994,4.724587,168,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
14,180.0,0.8364906,2.6470125,0.29221215,180.0,21.183215,30.408189999999998,11.9540805,180,13.25701,51.40114,4.2891905,180,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
15,192.0,0.6988284,2.523808,0.22504012499999998,192.0,16.652695,27.8790875,11.7296805,192,13.25701,42.4555525,3.8262852499999997,192,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
16,204.0,0.6928584,1.7714565000000002,0.1945085,204.0,14.626215,27.768964999999998,9.81936,204,11.926960000000001,33.3111625,3.00637175,204,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
17,216.0,0.64765445,1.50715675,0.1945085,216.0,13.82031,26.45569,8.952023,216,11.31325,33.3111625,2.9496975,216,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
18,228.0,0.61910915,1.3551625,0.1945085,228.0,13.290415,21.74577,8.952023,228,9.6132485,33.3111625,2.5240982499999998,228,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
19,240.0,0.46649405,1.3551625,0.171106725,240.0,13.290415,21.029765,6.93434225,240,9.2306685,33.3111625,2.3841579999999998,240,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
20,252.0,0.38087424999999997,1.3551625,0.156836425,252.0,11.410631500000001,19.376260000000002,6.2047989999999995,252,8.9506085,33.3111625,2.03849675,252,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
21,264.0,0.3358973,1.1325875,0.11708925,264.0,9.742981,15.576165,6.040855,264,8.3036125,33.3111625,2.03506325,264,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
22,276.0,0.29485934999999996,1.1325875,0.1039077775,276.0,8.274958,13.1006675,4.7462235,276,6.710815,33.3111625,1.978655,276,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
23,288.0,0.27887125,1.0520307500000001,0.097582785,288.0,7.4486799999999995,13.06928,4.187344,288,6.605292500000001,31.826305,1.65276575,288,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
24,300.0,0.22279290000000002,1.0520307500000001,0.06810037249999999,300.0,6.6336005,11.43457,3.37340725,300,6.3641795000000005,29.542569999999998,1.272893,300,85.778,52.0599,137.7584,0.95876535,0.424163425,3.15877175
