,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
0,6.0,3.950254e-05,6.05818625e-05,2.7849499999999998e-05,6.0,1.0,1.0,0.9999970499999999,6,0.99997655,0.999995175,0.99640455,6,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
1,12.0,1.5289870000000002e-05,2.279236e-05,8.1283025e-06,12.0,0.9999996,1.0,0.999674925,12,0.9999435,0.9999818500000001,0.994205875,12,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
2,18.0,1.1412045e-05,2.0156095e-05,4.737875e-06,18.0,0.9999990000000001,1.0,0.94734715,18,0.9999414,0.9999702500000001,0.96774355,18,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
3,24.0,4.4092410000000006e-06,1.93432875e-05,2.92716025e-06,24.0,0.9999772,1.0,0.825617225,24,0.9999283999999999,0.999960925,0.954666275,24,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
4,30.0,3.201225e-06,4.0833265e-06,1.38210475e-06,30.0,0.9999395,0.999996675,0.768597775,30,0.999925,0.99994915,0.764486325,30,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
5,36.0,8.3669905e-07,3.2974305e-06,4.43229825e-07,36.0,0.93843305,0.999993125,0.6688698,36,0.999925,0.9999393999999999,0.6867201,36,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
6,42.0,7.112981499999999e-07,2.2308342500000002e-06,2.7102902499999997e-07,42.0,0.8591574500000001,0.999964375,0.435141975,42,0.99992145,0.9999393999999999,0.34465355,42,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
7,48.0,5.420420499999999e-07,1.559829e-06,1.52687625e-07,48.0,0.7867224500000001,0.999955575,0.189413025,48,0.99991995,0.999930325,0.24425367499999998,48,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
8,54.0,2.826915e-07,7.373337499999999e-07,1.2810627500000001e-07,54.0,0.6518507499999999,0.9990760249999999,0.15008722500000002,54,0.99770695,0.99992795,0.239515625,54,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
9,60.0,1.863835e-07,5.6137155e-07,8.72673975e-08,60.0,0.5588792,0.97940075,0.15008722500000002,60,0.9718859,0.999924625,0.18382665,60,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
10,66.0,1.4866295e-07,2.50563125e-07,1.90179125e-08,66.0,0.47985065,0.953971025,0.09444042750000001,66,0.9123169,0.999921,0.17995508999999998,66,0,0,4.996e-16,1.713659e-09,7.685643999999999e-10,3.896221749999999e-09
