,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0
183,2208.0,1.1788095e-08,2.289907e-08,9.08639925e-09,2208,4.658733e-07,7.45891475e-07,3.079449e-07,2208,10.0037
184,2220.0,1.142862e-08,1.91195525e-08,8.94575825e-09,2220,4.508086e-07,7.287048e-07,2.7327547499999997e-07,2220,10.0037
185,2232.0,9.8828165e-09,1.8503707500000003e-08,8.8925105e-09,2232,4.110321e-07,6.97464075e-07,2.368071e-07,2232,10.0037
186,,,,,2244,3.2700835e-07,6.2422175e-07,1.98366625e-07,2244,10.0037
187,,,,,2256,3.1600515e-07,6.034081250000001e-07,1.948073e-07,2256,10.0037
188,,,,,2268,2.768892e-07,5.30040925e-07,1.82606625e-07,2268,10.0037
189,,,,,2280,2.678656e-07,4.82874425e-07,1.64840725e-07,2280,10.0037
190,,,,,2292,2.6486665e-07,4.5305422499999997e-07,1.4016345e-07,2292,10.0037
191,,,,,2304,2.3515975e-07,4.230904e-07,1.22762075e-07,2304,10.0037
192,,,,,2316,2.0224045e-07,3.80898025e-07,9.999925250000001e-08,2316,10.0037
193,,,,,2328,1.9480125e-07,3.10926075e-07,9.76375275e-08,2328,10.0037
194,,,,,2340,1.6978830000000001e-07,3.02318525e-07,8.725607e-08,2340,10.0037
195,,,,,2352,1.521431e-07,2.46257775e-07,7.47499475e-08,2352,10.0037
196,,,,,2364,1.3303855e-07,2.152547e-07,6.941564750000001e-08,2364,10.0037
197,,,,,2376,1.2149175e-07,1.9379995e-07,6.809253500000001e-08,2376,10.0037
198,,,,,2388,1.1690015e-07,1.911869e-07,6.54151325e-08,2388,10.0037
199,,,,,2400,9.007258e-08,1.77744375e-07,5.7992247500000005e-08,2400,10.0037
200,,,,,2412,8.4127825e-08,1.459353e-07,4.77716775e-08,2412,10.0037
201,,,,,2424,7.9359785e-08,1.40800775e-07,4.45146825e-08,2424,10.0037
202,,,,,2436,6.598013999999999e-08,1.26309825e-07,4.05589e-08,2436,10.0037
203,,,,,2448,5.9038329999999995e-08,1.14033175e-07,3.63457525e-08,2448,10.0037
204,,,,,2460,5.6908395e-08,1.05205375e-07,3.14861e-08,2460,10.0037
205,,,,,2472,5.5166475e-08,1.017306625e-07,2.75031675e-08,2472,10.0037
206,,,,,2484,4.5724339999999996e-08,9.117602749999999e-08,2.47581675e-08,2484,10.0037
207,,,,,2496,3.6467535e-08,8.171177e-08,2.44658575e-08,2496,10.0037
208,,,,,2508,3.5369845e-08,6.86896275e-08,1.94868675e-08,2508,10.0037
209,,,,,2520,3.4740040000000005e-08,6.84325575e-08,1.9327695e-08,2520,10.0037
210,,,,,2532,3.229737e-08,5.67690975e-08,1.6829975e-08,2532,10.0037
211,,,,,2544,2.9096674999999998e-08,4.844767e-08,1.538902e-08,2544,10.0037
212,,,,,2556,2.4026814999999998e-08,4.204976e-08,1.418136e-08,2556,10.0037
213,,,,,2568,2.181906e-08,4.08354575e-08,1.1861215e-08,2568,10.0037
214,,,,,2580,1.896851e-08,3.70397625e-08,1.147878e-08,2580,10.0037
215,,,,,2592,1.779897e-08,3.54480775e-08,9.636159e-09,2592,10.0037
216,,,,,2604,1.6662980000000002e-08,3.3425315e-08,9.505123500000001e-09,2604,10.0037
217,,,,,2616,1.3356284999999999e-08,3.12923075e-08,9.505123500000001e-09,2616,10.0037
218,,,,,2628,1.2637680000000001e-08,2.6038465e-08,8.80995675e-09,2628,10.0037
219,,,,,2640,1.0897229999999999e-08,2.21569875e-08,8.528051999999999e-09,2640,10.0037
220,,,,,2652,1.050506e-08,2.19881225e-08,8.32073625e-09,2652,10.0037
221,,,,,2664,1.050506e-08,2.1558807499999998e-08,8.32073625e-09,2664,10.0037
222,,,,,2676,9.9502495e-09,1.909383e-08,8.2307845e-09,2676,10.0037
