,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0
0,12.0,3.757319,9.7356975,2.1822482500000002,12,76.103055,96.44810749999999,58.3709325,12,10.0037
1,24.0,3.5731064999999997,8.9768405,1.81816825,24,63.120734999999996,79.45353499999999,47.068642499999996,24,10.0037
2,36.0,2.9539264999999997,8.423522499999999,1.6161759999999998,36,53.064105,67.9509425,42.0242225,36,10.0037
3,48.0,2.7477774999999998,7.7092885,1.4594765,48,49.499435,56.2609925,37.977235,48,10.0037
4,60.0,2.347388,7.1480120000000005,1.28018625,60,44.742329999999995,52.586205,36.207229999999996,60,10.0037
5,72.0,2.1936720000000003,5.48949675,1.0482845,72,39.947959999999995,48.7301625,33.0129125,72,10.0037
6,84.0,1.9341409999999999,4.888037,0.91680535,84,35.619405,44.655677499999996,28.956252499999998,84,10.0037
7,96.0,1.768877,4.692768,0.825370525,96,31.91482,37.88346,25.5447275,96,10.0037
8,108.0,1.5243855,3.91355425,0.7835877,108,28.340055,34.8534,23.386219999999998,108,10.0037
9,120.0,1.2865134999999999,3.1617915,0.6898017750000001,120,25.407115,31.76888,21.9233125,120,10.0037
10,132.0,1.0958915,2.66467625,0.645779275,132,22.676605,29.2001125,18.323172500000002,132,10.0037
11,144.0,1.02496615,2.59108325,0.587587675,144,20.588525,26.9283225,16.231915,144,10.0037
12,156.0,0.9213705,2.39241525,0.5163174,156,18.996695000000003,24.793205,15.849364999999999,156,10.0037
13,168.0,0.8585452499999999,2.16475975,0.46930039999999995,168,17.988284999999998,21.5535275,14.288815,168,10.0037
14,180.0,0.73402115,1.95009575,0.461009275,180,16.20304,19.5434625,12.5114825,180,10.0037
15,192.0,0.67759685,1.5534215,0.433903025,192,14.54562,18.6028525,11.4601675,192,10.0037
16,204.0,0.5779368,1.4250175,0.337529375,204,13.47739,17.241887499999997,9.92828825,204,10.0037
17,216.0,0.5636839499999999,1.4203112500000001,0.297097575,216,11.90983,14.688400000000001,9.17625275,216,10.0037
18,228.0,0.52715315,1.377105,0.274141925,228,10.918225,13.0134175,8.504373750000001,228,10.0037
19,240.0,0.4447976,1.377105,0.25630342500000003,240,9.8119495,12.592305,7.670375249999999,240,10.0037
20,252.0,0.4124351,1.09366925,0.243190175,252,8.6632115,11.7863875,6.93056425,252,10.0037
21,264.0,0.3959988,0.9711062500000001,0.220505475,264,8.0712345,10.72965,6.1864025,264,10.0037
22,276.0,0.38136855000000003,0.8737352,0.218236825,276,7.487415,9.402830999999999,5.5575054999999995,276,10.0037
23,288.0,0.34590525,0.83134565,0.194361175,288,7.0073810000000005,8.3415675,4.90124825,288,10.0037
24,300.0,0.3287218,0.7204274749999999,0.1771874,300,6.063661,7.600414499999999,4.552843,300,10.0037
25,312.0,0.3148205,0.68384155,0.168871875,312,5.179118,6.9384965,3.9736515,312,10.0037
26,324.0,0.27079785,0.6612235,0.1481856,324,4.876659,6.4806475,3.4069882500000004,324,10.0037
27,336.0,0.26315915,0.5869624,0.134065925,336,4.311993,5.878033,2.87387,336,10.0037
28,348.0,0.251363,0.50975435,0.118982575,348,3.966671,5.33596775,2.74371325,348,10.0037
29,360.0,0.21179209999999998,0.495800175,0.09981981,360,3.5290505000000003,4.4425665,2.5325007499999996,360,10.0037
30,372.0,0.20055984999999998,0.473346275,0.0926449475,372,3.1266154999999998,4.13392375,2.34706425,372,10.0037
31,384.0,0.19417594999999999,0.42516945,0.0806483825,384,2.718395,3.6896940000000003,1.90018325,384,10.0037
32,396.0,0.14729735,0.357928075,0.0721747025,396,2.4559495,3.4766205,1.7521135,396,10.0037
33,408.0,0.13840819999999998,0.33105215,0.0640695775,408,2.2042045,2.76058175,1.644371,408,10.0037
34,420.0,0.12231345,0.30592177499999995,0.060851499999999996,420,1.9949124999999999,2.64728725,1.4862945,420,10.0037
35,432.0,0.1112977,0.29381095,0.0565250125,432,1.8443640000000001,2.5151832499999998,1.3056555,432,10.0037
36,444.0,0.102115065,0.2183319,0.0507277825,444,1.639633,2.33375525,1.1912205,444,10.0037
37,456.0,0.09012379,0.2033742,0.040624532500000005,456,1.462891,1.94939675,1.10064475,456,10.0037
38,468.0,0.07816941,0.1889113,0.0363871225,468,1.338235,1.693864,0.94053045,468,10.0037
39,480.0,0.068893705,0.15695765,0.033227784999999996,480,1.1841024999999998,1.5627545,0.851031725,480,10.0037
40,492.0,0.06423903,0.155009975,0.0310021325,492,1.086674,1.3683235,0.785131325,492,10.0037
41,504.0,0.05663706,0.15013695,0.0279948775,504,0.9027734000000001,1.28236075,0.694808925,504,10.0037
42,516.0,0.0507563,0.12545277500000002,0.0259565475,516,0.85019935,1.16465275,0.620013225,516,10.0037
43,528.0,0.04484703499999999,0.11633145,0.0232109775,528,0.77747565,1.10299075,0.5909538750000001,528,10.0037
44,540.0,0.042287080000000005,0.098723145,0.0213955075,540,0.6967984,1.001695775,0.53729475,540,10.0037
45,552.0,0.04036862,0.0900023375,0.0201867,552,0.6037226499999999,0.882525225,0.47275115,552,10.0037
46,564.0,0.035114195,0.087771195,0.016293875,564,0.56447865,0.852187225,0.396993275,564,10.0037
47,576.0,0.031095615,0.0776608225,0.01467477,576,0.5047538,0.784978325,0.3653215,576,10.0037
48,588.0,0.030842735,0.07013522,0.0129663125,588,0.44852305,0.676219875,0.344265375,588,10.0037
