,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
0,12.0,214.29084999999998,614.603325,26.86659,12,130935.525,580767.125,45307.12,12.0,18186.449999999997,495884.775,4317.61575,12,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
1,24.0,210.5702,502.73064999999997,25.9256175,24,87286.03,397879.0,38225.09,24.0,14608.805,373671.475,2947.66525,24,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
2,36.0,197.81835,436.666875,15.928222499999999,36,46081.630000000005,235570.375,30162.97,36.0,12236.476,265656.15,2883.9612500000003,36,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
3,48.0,135.54455000000002,392.072175,15.51424,48,37205.155,153099.575,21255.067499999997,48.0,7484.844499999999,262428.05,2883.9612500000003,48,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
4,60.0,134.46634999999998,293.5467,15.1477925,60,36708.744999999995,95002.7,16003.2195,60.0,6714.0779999999995,229256.95,2355.2305,60,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
5,72.0,126.57334999999999,287.63669999999996,12.93227525,72,32888.96,77668.8375,8930.2025,72.0,6042.776,197262.575,1708.58075,72,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
6,84.0,111.1964,266.881625,12.93227525,84,27444.655,69165.565,7942.24675,84.0,5477.2225,160599.35,1708.58075,84,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
7,96.0,96.370565,266.881625,12.54110225,96,20194.33,62628.662500000006,7942.24675,96.0,5477.2225,150922.05,1648.6615,96,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
8,108.0,96.370565,246.7151,9.47499275,108,14648.1,38299.3975,7151.8335,108.0,4387.089,150922.05,1648.6615,108,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
9,120.0,96.370565,246.7151,9.47499275,120,10539.413,34075.292499999996,6520.892,120.0,4325.0824999999995,144995.8825,1306.6595,120,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
10,132.0,92.13148000000001,194.47745,9.179916500000001,132,10539.413,30766.9675,4192.522,132.0,4256.3769999999995,129005.6675,940.8609,132,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
11,144.0,68.72602,181.5215,9.13197,144,7938.3675,27169.96,4192.522,144.0,3885.1335,104187.235,891.5409,144,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
12,156.0,57.260045000000005,172.954925,7.865038500000001,156,6716.2645,25601.7325,3951.7622499999998,156.0,3661.031,96689.44,853.1504,156,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
13,168.0,56.913745000000006,162.6399,6.283754,168,6429.6255,25601.7325,2764.01175,168.0,3094.2195,82117.455,649.20775,168,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
14,180.0,56.913745000000006,162.6399,6.283754,180,6130.1375,22379.2975,2489.26575,180.0,2812.4825,76609.04999999999,554.9937,180,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
15,192.0,52.720150000000004,162.6399,6.283754,192,5026.9805,19078.15,2489.26575,192.0,2294.148,64800.590000000004,440.18534999999997,192,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
16,204.0,52.720150000000004,128.936025,6.2830895,204,3711.648,13708.455,2173.15475,204.0,2294.148,57981.740000000005,433.99255,204,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
17,216.0,52.71463,128.936025,5.5291085,216,3711.648,10758.271499999999,2163.89575,216.0,2294.148,48408.08,331.64092500000004,216,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
18,228.0,35.524460000000005,128.936025,5.482493750000001,228,3229.6935000000003,10411.356,2163.89575,228.0,2257.6285,45432.765,327.736,228,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
19,240.0,30.983015,128.936025,4.478864,240,3167.197,9853.944,1661.2825,240.0,2257.6285,32349.372499999998,296.064575,240,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
20,252.0,30.983015,128.936025,3.5445085,252,2945.51,9218.2035,1661.2825,252.0,2035.7865,27192.9575,278.912225,252,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
21,264.0,30.983015,110.5057575,3.5445085,264,2816.9425,7608.112499999999,1661.2825,264.0,1735.5575,22882.40925,274.3525,264,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
22,276.0,30.077795000000002,108.6086575,2.9392292500000003,276,2816.9425,6034.3,1328.41275,276.0,1522.5055,16849.025,270.102,276,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
23,288.0,29.33846,106.8779425,1.91337775,288,2484.3345,5452.18675,1276.2575,288.0,1522.5055,16849.025,218.617025,288,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
24,300.0,24.767855,106.8779425,1.8574235,300,1721.601,4666.7875,1064.865,300.0,1024.3791,16849.025,202.98487500000002,300,148961.28665236075,96499.99088712432,234252.48122523597,129.68655,29.202292500000002,496.76245
