,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0
0,12.0,0.00110553,0.00126597925,0.000982818775,12,75.94083499999999,97.29217249999999,62.835772500000004,12,2.3291e-06
1,24.0,0.001006796,0.0011489035,0.00086374975,24,67.63656499999999,79.8708475,52.421385,24,2.3291e-06
2,36.0,0.0009378711999999999,0.001064166,0.00079112825,36,56.854704999999996,70.8692825,43.901905,36,2.3291e-06
3,48.0,0.00086324275,0.000970990525,0.000742969,48,49.038669999999996,64.696195,39.668645,48,2.3291e-06
4,60.0,0.0007822852,0.00090974725,0.000677595575,60,44.68961,57.214125,32.7579525,60,2.3291e-06
5,72.0,0.00072954415,0.000850986,0.00059846595,72,40.670514999999995,48.7918675,30.886717500000003,72,2.3291e-06
6,84.0,0.00061747635,0.0007394351999999999,0.00053247455,84,37.157,45.152792500000004,29.1852425,84,2.3291e-06
7,96.0,0.0005594355,0.000663322525,0.0004918167,96,32.937375,40.041885,25.16364,96,2.3291e-06
8,108.0,0.00049161065,0.000580983975,0.00042622705,108,29.728160000000003,37.5264525,23.238622499999998,108,2.3291e-06
9,120.0,0.0004520348,0.000531476175,0.0003446607,120,25.346,32.7991925,20.824597500000003,120,2.3291e-06
10,132.0,0.0004026219,0.000466035225,0.00030177835,132,23.1423,30.138247500000002,17.358897499999998,132,2.3291e-06
11,144.0,0.00033975795,0.0004227382,0.0002708233,144,21.143995,27.3826075,16.372565,144,2.3291e-06
12,156.0,0.0002896172,0.000382519325,0.000235172725,156,18.224685,24.6752025,14.5841125,156,2.3291e-06
13,168.0,0.0002666312,0.00033555787499999997,0.000206896225,168,16.12799,21.9525225,12.9889925,168,2.3291e-06
14,180.0,0.0002345683,0.0002960847,0.000189015275,180,15.020785,20.106945,11.77219,180,2.3291e-06
15,192.0,0.000216553,0.00026197477500000004,0.000177357,192,13.221695,18.889435,10.3153075,192,2.3291e-06
16,204.0,0.000188323,0.00023058852499999998,0.00015141737499999998,204,11.818315,16.447589999999998,10.0804275,204,2.3291e-06
17,216.0,0.00017856255,0.00021339205,0.00013617532500000002,216,11.593354999999999,15.3393425,8.63819925,216,2.3291e-06
18,228.0,0.00016211345000000002,0.00019295085000000002,0.0001267805,228,10.88948,14.052732500000001,7.8826272500000005,228,2.3291e-06
19,240.0,0.0001429513,0.000180643775,0.000117373175,240,10.099155,13.075115,7.359939750000001,240,2.3291e-06
20,252.0,0.0001283789,0.000160859,0.00010434140000000001,252,8.925079,11.8457725,6.51195125,252,2.3291e-06
21,264.0,0.00010868204999999999,0.00013741144999999998,9.400914e-05,264,7.796273,10.64831,5.72102475,264,2.3291e-06
22,276.0,0.00010267039999999999,0.00013008607499999999,8.2592765e-05,276,7.018628,9.618355750000001,5.3242797500000005,276,2.3291e-06
23,288.0,9.5993345e-05,0.000118312625,7.79148225e-05,288,6.4570685,8.68457325,4.812478,288,2.3291e-06
24,300.0,8.6393735e-05,0.000111154475,7.10396925e-05,300,5.8114035,7.479342,4.12016325,300,2.3291e-06
25,312.0,7.903259499999999e-05,0.00010227785,6.10149075e-05,312,5.1440455,6.869692499999999,3.672834,312,2.3291e-06
