,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0
0,12.0,1.337332,2.058441,1.051097,12,71.54253,105.2144275,54.9480875,12,10.0037
1,24.0,1.164243,1.73969825,0.948993525,24,55.6837,83.54604,46.8352925,24,10.0037
2,36.0,1.0078715,1.4501155,0.768598475,36,51.314165,68.716745,40.04817,36,10.0037
3,48.0,0.89928065,1.21504675,0.642319075,48,48.18352,62.766405,37.78224,48,10.0037
4,60.0,0.7860476999999999,1.115473,0.5715452,60,41.57995,55.4271375,34.6969275,60,10.0037
5,72.0,0.661907,1.0881205,0.48417247500000005,72,37.88578,47.442825,29.53962,72,10.0037
6,84.0,0.54124075,0.796143375,0.394924675,84,32.105445,39.595515,26.39512,84,10.0037
7,96.0,0.4948859,0.7452326250000001,0.362455225,96,29.94323,39.2942975,24.931305,96,10.0037
8,108.0,0.44033915,0.658928775,0.292713175,108,26.889225,34.091280000000005,21.947465,108,10.0037
9,120.0,0.41709745,0.610601175,0.2733849,120,23.756165000000003,32.504115,20.04736,120,10.0037
10,132.0,0.3489115,0.5289872,0.255565675,132,22.725365,28.49261,16.560592500000002,132,10.0037
11,144.0,0.28978245,0.479971225,0.2383432,144,21.486060000000002,25.019095,15.83399,144,10.0037
12,156.0,0.28258935,0.412789375,0.2256358,156,17.65473,23.8032,15.0223925,156,10.0037
13,168.0,0.2563069,0.37022305,0.204724575,168,16.13744,20.9734075,13.5737025,168,10.0037
14,180.0,0.2540492,0.356318425,0.16525552500000001,180,15.77734,20.008207499999997,11.254845,180,10.0037
15,192.0,0.2432831,0.356318425,0.16525552500000001,192,13.596039999999999,17.347695,10.353225,192,10.0037
16,204.0,0.21440925,0.344374975,0.1302803,204,12.256835,14.8279275,8.926782000000001,204,10.0037
17,216.0,0.17643520000000001,0.3057241,0.12718622499999999,216,11.10633,14.228545,8.926782000000001,216,10.0037
18,228.0,0.1634103,0.289155725,0.121949625,228,10.467985,13.110685,8.0279875,228,10.0037
19,240.0,0.15703689999999998,0.27842075,0.113263525,240,9.39716,12.621005,7.035928,240,10.0037
20,252.0,0.15168575,0.261724175,0.1075048,252,8.750446,11.8508325,6.1226985,252,10.0037
21,264.0,0.14637435,0.2085417,0.10099875,264,7.562908,10.6687125,5.39627475,264,10.0037
22,276.0,0.1282468,0.1984544,0.09551563,276,7.1110445,8.68993025,5.15831675,276,10.0037
23,288.0,0.12548315,0.179416175,0.0833413875,288,5.6735585,7.86573525,4.3646175,288,10.0037
24,300.0,0.12079635,0.171012425,0.0816511125,300,5.2575970000000005,7.493956,4.1177615,300,10.0037
25,312.0,0.1068746,0.1531351,0.070265175,312,5.0534165,6.464934250000001,3.919196,312,10.0037
26,324.0,0.09262039,0.1478123,0.06171485,324,4.6951795,5.9086989999999995,3.70484975,324,10.0037
27,336.0,0.084300875,0.1433759,0.060540245,336,4.299426499999999,5.4113465,2.92570425,336,10.0037
28,348.0,0.07914658499999999,0.13101425,0.052319215,348,4.0487660000000005,5.1032174999999995,2.6102755,348,10.0037
29,360.0,0.06437565,0.113676575,0.0423868125,360,3.4565795,4.4970475,2.2412055,360,10.0037
30,372.0,0.063282965,0.1084331,0.038762185000000005,372,2.8415575,3.9603812499999997,2.02010275,372,10.0037
31,384.0,0.057352810000000004,0.08965655750000001,0.037802419999999996,384,2.5583285,3.64028675,1.9286622500000001,384,10.0037
32,396.0,0.049354055,0.08639578,0.0329374875,396,2.4530585,3.192237,1.869434,396,10.0037
33,408.0,0.04262437,0.07792341500000001,0.031688665,408,2.1318815,2.9115657500000003,1.642063,408,10.0037
34,420.0,0.03876085,0.0677898275,0.0298296675,420,1.956756,2.57250625,1.39307925,420,10.0037
35,432.0,0.038320565,0.0553393,0.024854395,432,1.7447819999999998,2.3860795,1.32602225,432,10.0037
36,444.0,0.031460635,0.0553393,0.022501562500000002,444,1.518056,2.2563315,1.12079025,444,10.0037
37,456.0,0.028994875,0.050872975,0.022028655,456,1.5071045,2.0060635,1.0972460000000002,456,10.0037
38,468.0,0.025658485,0.04685857,0.0189042125,468,1.3426075000000002,1.7995185,1.04727525,468,10.0037
