,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,0
0,12.0,0.0011098850000000001,0.00128612825,0.0009512161,12,84.709655,101.135425,62.051265,12,2.3291e-06
1,24.0,0.0009719252,0.001128104,0.0008502212750000001,24,64.4264,80.40866249999999,53.2831425,24,2.3291e-06
2,36.0,0.0008869686,0.00103866625,0.00076688135,36,57.107065,68.0836125,47.13394,36,2.3291e-06
3,48.0,0.0008307901999999999,0.000960726825,0.00073745765,48,49.61328,59.4180175,39.477645,48,2.3291e-06
4,60.0,0.0007638228,0.0008792981250000001,0.000665693075,60,41.624595,52.653482499999996,35.6290975,60,2.3291e-06
5,72.0,0.0007165723000000001,0.000799033675,0.000568535175,72,38.545505000000006,48.3129375,31.557737499999998,72,2.3291e-06
6,84.0,0.0006066533500000001,0.0007387338750000001,0.0005418332,84,34.613029999999995,41.903585,30.4238675,84,2.3291e-06
7,96.0,0.00056734785,0.0006694016,0.00047346177500000005,96,32.473884999999996,39.799927499999995,26.8054175,96,2.3291e-06
8,108.0,0.00047733495000000005,0.0005926540250000001,0.00039742689999999997,108,28.678275,34.53334,24.621345,108,2.3291e-06
9,120.0,0.00041737,0.00052623135,0.000348105525,120,26.68768,32.505452500000004,21.9463525,120,2.3291e-06
10,132.0,0.0003846568,0.0004597393,0.00030356655,132,24.13728,28.9322625,19.583712499999997,132,2.3291e-06
11,144.0,0.00034536289999999997,0.000420411675,0.00027222675,144,21.725459999999998,27.60318,17.220534999999998,144,2.3291e-06
12,156.0,0.0003048177,0.000382684075,0.00024618685,156,19.536085,24.850182500000003,15.429725000000001,156,2.3291e-06
13,168.0,0.00026472555,0.00033489049999999997,0.000220383975,168,18.246830000000003,22.687980000000003,14.418095000000001,168,2.3291e-06
14,180.0,0.00024903355000000004,0.00030813594999999996,0.00020450625,180,16.59092,20.872995,12.7936075,180,2.3291e-06
15,192.0,0.0002188372,0.000270663225,0.000182286925,192,14.536065,19.1125575,11.913395000000001,192,2.3291e-06
16,204.0,0.0001939354,0.00023419975,0.000156314775,204,13.57175,18.042379999999998,10.417192499999999,204,2.3291e-06
17,216.0,0.00018011925,0.00021597405,0.000147235625,216,12.141355,17.060555,8.82957725,216,2.3291e-06
18,228.0,0.00016099970000000002,0.000197181725,0.00012955589999999998,228,10.46132,15.457350000000002,7.73180975,228,2.3291e-06
19,240.0,0.00014632129999999998,0.00018898862499999998,0.00011785125,240,9.57252,13.4357075,6.85932325,240,2.3291e-06
20,252.0,0.00013010045,0.00017001877500000002,0.00010791342499999999,252,8.8193315,12.778855,6.28173875,252,2.3291e-06
21,264.0,0.00011719015,0.000146509725,9.369358750000001e-05,264,8.137814500000001,11.2256725,5.8508405,264,2.3291e-06
22,276.0,0.00010794305,0.00012930504999999999,8.205123e-05,276,7.256884,10.23768,5.45655475,276,2.3291e-06
23,288.0,9.328746000000001e-05,0.000117077475,7.4260925e-05,288,6.397088999999999,8.827053,4.92251675,288,2.3291e-06
24,300.0,8.632423e-05,0.00011050590000000001,6.793011999999999e-05,300,5.673908000000001,7.84094075,4.36155925,300,2.3291e-06
25,312.0,7.665545000000001e-05,9.718758249999999e-05,6.1460555e-05,312,5.1816515,6.534074,3.9572130000000003,312,2.3291e-06
26,324.0,6.993769499999999e-05,8.70986825e-05,5.430541e-05,324,4.715395,6.135789,3.6756125,324,2.3291e-06
27,336.0,6.347873e-05,7.693198e-05,4.96857675e-05,336,4.164178,5.58766125,3.298972,336,2.3291e-06
28,348.0,5.7517739999999996e-05,6.98349575e-05,4.523937e-05,348,3.8803385,4.965942999999999,2.7798487499999998,348,2.3291e-06
29,360.0,5.273927e-05,6.180426499999999e-05,3.934332e-05,360,3.5993895,4.613098,2.41379375,360,2.3291e-06
30,372.0,5.0502845e-05,5.94568525e-05,3.54715825e-05,372,3.2139035,4.230969,2.07013325,372,2.3291e-06
31,384.0,4.308343e-05,5.3972570000000004e-05,3.354165e-05,384,2.750686,3.86255,1.89368875,384,2.3291e-06
32,396.0,3.7438065e-05,4.8657355e-05,2.8877955e-05,396,2.272765,3.472534,1.809081,396,2.3291e-06
33,408.0,3.4095415e-05,4.2254285e-05,2.56227525e-05,408,2.120939,3.0128987499999997,1.62240425,408,2.3291e-06
34,420.0,3.1644565e-05,3.9648975e-05,2.26707e-05,420,1.986951,2.7986917499999997,1.4861245,420,2.3291e-06
35,432.0,2.622401e-05,3.4609912500000006e-05,1.9249982500000003e-05,432,1.8473895,2.5424995,1.3488965,432,2.3291e-06
36,444.0,2.3542615e-05,2.9566705e-05,1.8097117499999998e-05,444,1.751771,2.3671569999999997,1.2096470000000001,444,2.3291e-06
37,456.0,2.1245450000000002e-05,2.7916565e-05,1.7187950000000002e-05,456,1.519306,2.1906030000000003,1.10721475,456,2.3291e-06
38,468.0,1.9489845e-05,2.6317955e-05,1.51856275e-05,468,1.3912749999999998,2.0747135,0.9776282,468,2.3291e-06
