,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0,EvalCount,3,0.75,0.25,EvalCount,4,0.75,0.25,EvalCount,5,0.75,0.25
24,200,0.057052955,0.20998055,0.002844738,200,0.04647776,0.18741965,0.016016777500000003,200,0.04914422,0.177214175,0.022619747500000002,200,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,200,0.0,0.0,0.0,200,0.0,0.004781801489334599,0.0,200,0.0,0.002296226758486325,0.0
25,208,0.057052955,0.20998055,0.002844738,208,0.033657275,0.18741965,0.0132122325,208,0.049133485000000005,0.177214175,0.020954785,208,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,208,0.0,0.0,0.0,208,0.0,0.005569820914539725,0.0,208,0.0,0.003605694545112725,0.0
26,216,0.05334173,0.20998055,0.0018854392500000001,216,0.032672795,0.18741965,0.0132122325,216,0.049133485000000005,0.177214175,0.02055855,216,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,216,0.0,0.0,0.0,216,0.0,0.00282406245535015,0.0,216,0.0,0.0,0.0
27,224,0.05334173,0.20998055,0.0018854392500000001,224,0.032672795,0.18741965,0.0132122325,224,0.049133485000000005,0.177214175,0.0118893175,224,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,224,0.0,0.0,0.0,224,0.0,0.0044952016966084,0.0,224,0.0,0.0,0.0
28,232,0.05334173,0.20998055,0.0018854392500000001,232,0.032672795,0.18741965,0.0113986425,232,0.048997990000000005,0.177214175,0.0118893175,232,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,232,0.0,0.0,0.0,232,0.0,0.0,0.0,232,0.0,6.52243236346e-05,0.0
29,240,0.05334173,0.20998055,0.0016153325,240,0.02949397,0.18741965,0.010611484,240,0.048997990000000005,0.177214175,0.0118893175,240,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,240,0.0,0.0,0.0,240,0.0,0.000803845424084125,0.0,240,0.0,0.000147887882753525,0.0
30,248,0.05334173,0.20998055,0.0016153325,248,0.02949397,0.18741965,0.008138145250000001,248,0.048997990000000005,0.177214175,0.01141676,248,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,248,0.0,0.0,0.0,248,0.0,0.0,0.0,248,0.0,0.0,0.0
31,256,0.05334173,0.20998055,0.0016153325,256,0.02522411,0.18741965,0.00813075375,256,0.048997990000000005,0.177214175,0.01141676,256,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,256,0.0,0.0,0.0,256,0.0,0.000142633947828125,0.0,256,0.0,0.0,0.0
32,264,0.05334173,0.20998055,0.0016153325,264,0.02522411,0.18741965,0.007720531500000001,264,0.048997990000000005,0.177214175,0.01141676,264,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,264,0.0,0.0,0.0,264,0.0,6.591328870175e-05,0.0,264,0.0,0.0,0.0
33,272,0.05334173,0.20998055,0.0013089530250000002,272,0.02522411,0.18741965,0.004708543,272,0.048997990000000005,0.177214175,0.0101042195,272,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,272,0.0,0.0,0.0,272,0.0,0.0,0.0,272,0.0,6.353673095015e-05,0.0
34,280,0.05334173,0.20998055,0.0007752638,280,0.02522411,0.18741965,0.004708543,280,0.048997990000000005,0.177214175,0.007981183250000001,280,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,280,0.0,0.0,0.0,280,0.0,0.0,0.0,280,0.0,0.000221322729996575,0.0
35,288,0.05334173,0.20998055,0.000768909325,288,0.02522411,0.187418,0.004595572,288,0.048997990000000005,0.177214175,0.00716672125,288,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,288,0.0,0.0,0.0,288,0.0,0.0,0.0,288,0.0,0.0,0.0
36,296,0.05334173,0.20998055,0.000768909325,296,0.02522411,0.187418,0.004595572,296,0.047626755,0.177214175,0.00716672125,296,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,296,0.0,0.0,0.0,296,0.0,0.0,0.0,296,0.0,0.0,0.0
37,304,0.05334173,0.20998055,0.000768909325,304,0.022187265999999997,0.187418,0.00380347325,304,0.047626755,0.177214175,0.00578150075,304,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,304,0.0,0.0,0.0,304,0.0,0.0,0.0,304,0.0,0.0,0.0
38,312,0.051517745,0.20998055,0.000768909325,312,0.0220095085,0.187418,0.00380347325,312,0.047626755,0.177214175,0.00578150075,312,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,312,0.0,0.0,0.0,312,0.0,0.0,0.0,312,0.0,0.0,0.0
39,320,0.051517745,0.20998055,0.000768909325,320,0.020995238,0.187418,0.00320677025,320,0.047547980000000004,0.177214175,0.0036910992499999996,320,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,320,0.0,0.0,0.0,320,0.0,0.0,0.0,320,0.0,2.450677522410072e-05,0.0
40,328,0.051517745,0.20998055,0.00072900805,328,0.020995238,0.187418,0.00320677025,328,0.047547980000000004,0.177214175,0.003609897,328,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,328,0.0,0.0,0.0,328,0.0,0.0,0.0,328,0.0,8.91629625744e-05,0.0
41,336,0.051517745,0.20998055,0.00072900805,336,0.020995238,0.187418,0.00320677025,336,0.047547980000000004,0.177214175,0.00312191125,336,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,336,0.0,0.0,0.0,336,0.0,0.0,0.0,336,0.0,0.0,0.0
42,344,0.051517745,0.20998055,0.00072900805,344,0.0205536815,0.187418,0.003019074,344,0.047547980000000004,0.177214175,0.00192834725,344,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,344,0.0,0.0,0.0,344,0.0,0.0,0.0,344,0.0,0.0,0.0
43,352,0.051517745,0.20998055,0.00072900805,352,0.0205536815,0.187418,0.002966679,352,0.047547980000000004,0.177214175,0.00192834725,352,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,352,0.0,0.0,0.0,352,0.0,0.0,0.0,352,0.0,0.0,0.0
44,360,0.051517745,0.20998055,0.00072900805,360,0.0205536815,0.187418,0.00234834275,360,0.047547980000000004,0.177214175,0.00185287125,360,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,360,0.0,0.0,0.0,360,0.0,0.0,0.0,360,0.0,0.0,0.0
45,368,0.051517745,0.20998055,0.00072900805,368,0.0205536815,0.187418,0.002271457,368,0.047547980000000004,0.177214175,0.001551685,368,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,368,0.0,0.0,0.0,368,0.0,0.0,0.0,368,0.0,0.0,0.0
46,376,0.051517745,0.20998055,0.00072900805,376,0.019135171500000003,0.187418,0.0021827187499999998,376,0.047436015,0.177214175,0.001551685,376,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,376,0.0,0.0,0.0,376,0.0,0.0,0.0,376,0.0,0.0,0.0
47,384,0.051517745,0.20998055,0.0006261731,384,0.019135171500000003,0.187418,0.0020815255,384,0.047436015,0.177214175,0.001551685,384,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,384,0.0,0.0,0.0,384,0.0,0.0,0.0,384,0.0,0.0,0.0
48,392,0.051517745,0.20998055,0.00049231795,392,0.019135171500000003,0.187418,0.0020815255,392,0.047436015,0.177214175,0.001551685,392,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,392,0.0,0.0,0.0,392,0.0,0.0,0.0,392,0.0,0.0,0.0
49,400,0.051517745,0.20998055,0.00045918355,400,0.019135171500000003,0.187418,0.0020815255,400,0.047436015,0.177214175,0.001551685,400,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,400,0.0,0.0,0.0,400,0.0,0.0,0.0,400,0.0,0.0,0.0
50,408,0.051517745,0.20998055,0.00045918355,408,0.018496079500000002,0.187418,0.0020815255,408,0.047436015,0.177214175,0.001551685,408,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,408,0.0,0.0,0.0,408,0.0,0.0,0.0,408,0.0,0.0,0.0
51,416,0.051517745,0.20998055,0.00045918355,416,0.017926295000000002,0.187418,0.001933008,416,0.047436015,0.177214175,0.001551685,416,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,416,0.0,0.0,0.0,416,0.0,0.0,0.0,416,0.0,0.0,0.0
52,424,0.051517745,0.20998055,0.00045918355,424,0.017668080500000002,0.187418,0.0013502165,424,0.047436015,0.177214175,0.001551685,424,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,424,0.0,0.0,0.0,424,0.0,0.0,0.0,424,0.0,0.0,0.0
53,432,0.051517745,0.20998055,0.00045918355,432,0.015305410500000002,0.187418,0.0013323235,432,0.047436015,0.177214175,0.001551685,432,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,432,0.0,0.0,0.0,432,0.0,0.0,0.0,432,0.0,0.0,0.0
54,440,0.051139405,0.20998055,0.0003898053,440,0.015305410500000002,0.187418,0.0013323235,440,0.047436015,0.177214175,0.001551685,440,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,440,0.0,0.0,0.0,440,0.0,0.0,0.0,440,0.0,0.0,0.0
55,448,0.051139405,0.20998055,0.0003898053,448,0.015305410500000002,0.187418,0.0013323235,448,0.047436015,0.177214175,0.0012890125000000001,448,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,448,0.0,0.0,0.0,448,0.0,0.0,0.0,448,0.0,0.0,0.0
56,456,0.051139405,0.20998055,0.000366268025,456,0.011152740500000001,0.187418,0.001173990975,456,0.047436015,0.177214175,0.0011504244999999999,456,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,456,0.0,0.0,0.0,456,0.0,0.0,0.0,456,0.0,0.0,0.0
57,464,0.051139405,0.20998055,0.000366268025,464,0.011152740500000001,0.187418,0.001173990975,464,0.047436015,0.177214175,0.0011504244999999999,464,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,464,0.0,0.0,0.0,464,0.0,0.0,0.0,464,0.0,0.0,0.0
58,472,0.051139405,0.20998055,0.000366268025,472,0.0110335715,0.187418,0.001173990975,472,0.047436015,0.177214175,0.0011504244999999999,472,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,472,0.0,0.0,0.0,472,0.0,0.0,0.0,472,0.0,0.0,0.0
59,480,0.051139405,0.20998055,0.000366268025,480,0.0110335715,0.187418,0.001173990975,480,0.047436015,0.177214175,0.0011504244999999999,480,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,480,0.0,0.0,0.0,480,0.0,0.0,0.0,480,0.0,0.0,0.0
60,488,0.051139405,0.20998055,0.000366268025,488,0.0110335715,0.187418,0.001173990975,488,0.047436015,0.177214175,0.0011504244999999999,488,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,488,0.0,0.0,0.0,488,0.0,0.0,0.0,488,0.0,0.0,0.0
61,496,0.051139405,0.20998055,0.000366268025,496,0.0110335715,0.187418,0.001173990975,496,0.047436015,0.177214175,0.0011504244999999999,496,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,496,0.0,0.0,0.0,496,0.0,0.0,0.0,496,0.0,0.0,0.0
62,504,0.051139405,0.20998055,0.000366268025,504,0.0110335715,0.187418,0.001173990975,504,0.047436015,0.177214175,0.0010318570000000002,504,0.111957535,0.0920272475,0.137496115,0.16861795000000002,0.0975144875,0.20998055,504,0.0,0.0,0.0,504,0.0,0.0,0.0,504,0.0,0.0,0.0
