,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0
11,96,0.01521434,0.045718220000000004,0.008300732,96,0.10016715500000001,0.191371225,0.054924845,96,0.1360278,0.161377025,0.055591140000000004,96,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
12,104,0.0101221635,0.045718220000000004,0.00689659975,104,0.10016715500000001,0.191371225,0.054924845,104,0.1353647,0.161377025,0.055591140000000004,104,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
13,112,0.0100318735,0.045718220000000004,0.006801400250000001,112,0.10016715500000001,0.191371225,0.054924845,112,0.11184176,0.161377025,0.055591140000000004,112,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
14,120,0.008065188000000001,0.045718220000000004,0.006216372,120,0.07770441,0.160694375,0.04924969,120,0.063126395,0.15280539999999998,0.055591140000000004,120,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
15,128,0.007386426,0.045718220000000004,0.006216372,128,0.05717572,0.160694375,0.043269835000000006,128,0.058017405,0.1417442,0.043449207499999996,128,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
16,136,0.007386426,0.0433826125,0.004494654,136,0.05717572,0.160694375,0.043269835000000006,136,0.058017405,0.1417442,0.043449207499999996,136,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
17,144,0.006670833500000001,0.04079626925,0.0029798675,144,0.05717572,0.160694375,0.043269835000000006,144,0.058017405,0.129782765,0.043449207499999996,144,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
18,152,0.006670833500000001,0.04079626925,0.0029798675,152,0.05717572,0.160694375,0.04211269,152,0.058017405,0.129782765,0.043449207499999996,152,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
19,160,0.005388685000000001,0.04063472575,0.0029798675,160,0.05717572,0.160694375,0.0349135225,160,0.058017405,0.129782765,0.043449207499999996,160,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
20,168,0.0049241905,0.04063472575,0.0016382542499999999,168,0.05717572,0.160694375,0.0349135225,168,0.058017405,0.129782765,0.043449207499999996,168,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
21,176,0.0049241905,0.04063472575,0.0016382542499999999,176,0.05717572,0.160694375,0.0349135225,176,0.058017405,0.1221087975,0.043449207499999996,176,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
22,184,0.0049241905,0.04063472575,0.0016382542499999999,184,0.0503086,0.160694375,0.0219188025,184,0.05563936,0.1060970775,0.031869865,184,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
23,192,0.0034819535,0.040521111,0.0015714525,192,0.0503086,0.160694375,0.0219188025,192,0.046606765,0.059158207500000004,0.020807700000000002,192,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
24,200,0.0028905665,0.040180336999999997,0.0013794705,200,0.0503086,0.160694375,0.0219188025,200,0.046606765,0.059158207500000004,0.020807700000000002,200,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
25,208,0.0028905665,0.040180336999999997,0.0013794705,208,0.0503086,0.160694375,0.0219188025,208,0.046606765,0.059158207500000004,0.020807700000000002,208,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
26,216,0.002860972,0.040180336999999997,0.0013794705,216,0.0503086,0.160694375,0.015392265,216,0.037760385,0.0591099875,0.020807700000000002,216,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
27,224,0.002860972,0.039921753000000004,0.0013794705,224,0.0503086,0.160694375,0.015392265,224,0.03351222,0.0591099875,0.0163096275,224,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
28,232,0.002454267,0.03963113825,0.00114280375,232,0.04346017,0.160694375,0.015392265,232,0.03351222,0.0591099875,0.016039480000000002,232,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
29,240,0.002454267,0.03963113825,0.00114280375,240,0.04346017,0.160694375,0.014856013,240,0.03351222,0.0591099875,0.016039480000000002,240,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
30,248,0.0016097479999999998,0.03961976775,0.001096736,248,0.04197223,0.160694375,0.0093406155,248,0.03351222,0.0591099875,0.0145446375,248,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
31,256,0.0016097479999999998,0.03961976775,0.00073834865,256,0.031906105000000004,0.160694375,0.0093406155,256,0.03351222,0.0591099875,0.0114795525,256,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
32,264,0.0016097479999999998,0.03961976775,0.00073834865,264,0.030779463,0.160694375,0.0082291195,264,0.03351222,0.0591099875,0.0107309825,264,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
33,272,0.0016054885,0.03961976775,0.0005501586749999999,272,0.030779463,0.160694375,0.0082291195,272,0.03351222,0.0591099875,0.0107309825,272,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
34,280,0.0016054885,0.03961976775,0.0005501586749999999,280,0.030779463,0.160694375,0.0082291195,280,0.03351222,0.0591099875,0.0107309825,280,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
35,288,0.0016054885,0.03961976775,0.0005501586749999999,288,0.030779463,0.160694375,0.0082291195,288,0.03351222,0.0591099875,0.004132748,288,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
36,296,0.001480332,0.03942778575,0.0005501586749999999,296,0.030779463,0.160694375,0.0082291195,296,0.03351222,0.0591099875,0.00412918625,296,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
37,304,0.001480332,0.03942778575,0.0005501586749999999,304,0.030779463,0.160694375,0.0073263055,304,0.03351222,0.0591099875,0.00412918625,304,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
38,312,0.001480332,0.03942778575,0.0005501586749999999,312,0.030222874,0.160694375,0.00449907625,312,0.03351222,0.0591099875,0.00412918625,312,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
39,320,0.0010886925,0.03942778575,0.0005501586749999999,320,0.030222874,0.160694375,0.0044944652499999994,320,0.030559734999999998,0.0591099875,0.0032474945,320,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
40,328,0.0010886925,0.03942778575,0.0005501586749999999,328,0.030222874,0.160694375,0.0044944652499999994,328,0.030559734999999998,0.0591099875,0.00210585625,328,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
41,336,0.0010886925,0.03942778575,0.0005501586749999999,336,0.030222874,0.160694375,0.0030133205,336,0.02057109,0.0591099875,0.00194277075,336,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
42,344,0.0010886925,0.03942778575,0.0005501586749999999,344,0.030222874,0.160694375,0.0030133205,344,0.02057109,0.0591099875,0.00194277075,344,0.111957535,0.0920272475,0.137496115,0.09990733,0.0631968425,0.191371225
