,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0,EvalCount,3,0.75,0.25,EvalCount,4,0.75,0.25,EvalCount,5,0.75,0.25
28,232,0.067039265,0.257841275,0.01028657,232,0.050001505,0.232594775,0.0286476075,232,0.13057705,0.261681725,0.025975704999999998,232,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,232,0.0,0.00125869759173775,0.0,232,0.0007275404063898,0.002693333363295625,0.0,232,0.0023115482904326502,0.006270431170816675,0.0
29,240,0.067039265,0.257841275,0.01028657,240,0.04043953,0.232594775,0.0286476075,240,0.13057705,0.261681725,0.025975704999999998,240,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,240,3.0543021966902536e-05,0.00268127360738745,0.0,240,0.0004592843502093,0.004711228462909001,0.0,240,0.0009459207907947,0.0030159078694290253,0.0
30,248,0.067039265,0.257841275,0.01028657,248,0.03939648,0.232594775,0.0286476075,248,0.102717895,0.244168375,0.025975704999999998,248,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,248,0.0001366922921156,0.00217598311632995,0.0,248,0.0001239422540632653,0.001447700845904425,0.0,248,0.0015556002312602998,0.0058402618249154,0.0
31,256,0.067039265,0.257841275,0.01028657,256,0.03936743,0.232594775,0.0286476075,256,0.102717895,0.24321175,0.021336149999999998,256,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,256,0.0,0.00058539687595215,0.0,256,0.00025046053084245,0.0027901173937452,0.0,256,0.00103824383987915,0.0024939531566766752,0.0
32,264,0.067039265,0.257841275,0.01028657,264,0.03936743,0.232594775,0.0286476075,264,0.091405305,0.24321175,0.021336149999999998,264,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,264,0.0,0.000445572004755075,0.0,264,0.0,0.00514456181069165,0.0,264,0.00029141316434045,0.00280611393633055,0.0
33,272,0.067039265,0.257841275,0.01028657,272,0.03873962,0.232594775,0.0286476075,272,0.08512581,0.24321175,0.020942055,272,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,272,0.0,0.0018507822063955001,0.0,272,0.00053457367738835,0.0044509163574958,0.0,272,0.00046182735687385,0.004063281382011625,0.0
34,280,0.067039265,0.257841275,0.01028657,280,0.033281435,0.232594775,0.02487555,280,0.08512581,0.20546067499999998,0.020942055,280,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,280,0.0,6.0213247191975e-05,0.0,280,0.0,0.002861975648448925,0.0,280,1.801371808293588e-05,0.00077022170909165,0.0
35,288,0.067039265,0.257841275,0.010121409250000001,288,0.033281435,0.232594775,0.0239585975,288,0.08512581,0.20546067499999998,0.020942055,288,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,288,0.0,0.000440353539809625,0.0,288,0.0,0.000305831373687525,0.0,288,2.006600736525685e-05,0.002092481635645025,0.0
36,296,0.067039265,0.257841275,0.010121409250000001,296,0.033281435,0.232594775,0.0239585975,296,0.08512581,0.20546067499999998,0.018663225000000002,296,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,296,0.0,0.00013689203265708754,0.0,296,0.0,0.000656421847240475,0.0,296,0.0,0.000685429755067525,0.0
37,304,0.067039265,0.257841275,0.010121409250000001,304,0.032258655,0.232594775,0.0239585975,304,0.08371245999999999,0.20546067499999998,0.018663225000000002,304,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,304,0.0,0.0,0.0,304,0.0,0.0006940836002032251,0.0,304,0.0,0.00046551787142395,0.0
38,312,0.067039265,0.257841275,0.00626861875,312,0.031788085,0.232594775,0.0239585975,312,0.07201441,0.19832202499999999,0.018663225000000002,312,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,312,0.0,2.330366178779537e-05,0.0,312,0.00023426732023065,0.0024891238807167,0.0,312,5.431942855125e-05,0.001580052647747825,0.0
39,320,0.067039265,0.257841275,0.0058258515,320,0.031788085,0.232594775,0.02206559,320,0.07201441,0.19832202499999999,0.0155322,320,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,320,0.0,0.0,0.0,320,0.0,0.0012590950280463,0.0,320,8.028201685565e-05,0.000892252447105375,0.0
40,328,0.067039265,0.257841275,0.0052991932500000005,328,0.03135719,0.232594775,0.0204420025,328,0.07201441,0.19832202499999999,0.0155322,328,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,328,0.0,0.000587856154778575,0.0,328,0.0,0.001743816250227825,0.0,328,0.0001895107940428591,0.001046382111549775,0.0
41,336,0.067039265,0.257841275,0.0052991932500000005,336,0.03135719,0.232594775,0.0204420025,336,0.07201441,0.19832202499999999,0.012257805,336,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,336,0.0,0.0,0.0,336,0.0,0.0009277873321209749,0.0,336,0.000441870948393,0.001241884011775225,0.0
42,344,0.067039265,0.257841275,0.0052991932500000005,344,0.03135719,0.232594775,0.0204420025,344,0.06310164,0.19832202499999999,0.012257805,344,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,344,0.0,0.0,0.0,344,0.0,0.000398133831527125,0.0,344,6.846965126005e-05,0.000484905130158575,0.0
43,352,0.067039265,0.257841275,0.0052991932500000005,352,0.03135719,0.232594775,0.01800109,352,0.06310164,0.19832202499999999,0.012257805,352,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,352,0.0,0.0001171420564682,0.0,352,0.0,0.00077068416385645,0.0,352,6.045688078827952e-06,0.000718301650702025,0.0
44,360,0.067039265,0.257841275,0.00451407425,360,0.028978265,0.2325711,0.0132346525,360,0.03753987,0.19832202499999999,0.0114292125,360,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,360,0.0,1.4897642803944232e-07,0.0,360,0.0,0.0007977624257131,0.0,360,0.0001152366754788,0.0007270121950176,0.0
45,368,0.067039265,0.257841275,0.00451407425,368,0.028978265,0.2325711,0.0132346525,368,0.03753987,0.19832202499999999,0.0114292125,368,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,368,0.0,0.0,0.0,368,0.0,0.0001612352143585,0.0,368,0.0,0.0014254493725390752,0.0
46,376,0.067039265,0.257841275,0.00451407425,376,0.028978265,0.2325711,0.0110580175,376,0.03753987,0.19832202499999999,0.0114292125,376,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,376,0.0,0.00033768449825384995,0.0,376,0.0,0.0005499685156242,0.0,376,0.0,0.00086508671627275,0.0
47,384,0.067039265,0.257841275,0.00451407425,384,0.028978265,0.2325711,0.0110580175,384,0.03753987,0.195967525,0.0096020555,384,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,384,0.0,0.00015020332099727123,0.0,384,0.0,0.0015607743838154,0.0,384,0.0,0.000458929195596775,0.0
48,392,0.067039265,0.257841275,0.00451407425,392,0.02467188,0.23146012500000002,0.01039607725,392,0.035622345,0.195967525,0.0096020555,392,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,392,0.0,0.00028951481467185,0.0,392,0.0,1.3647594152410045e-05,0.0,392,0.0,0.0006319083221189001,0.0
49,400,0.067039265,0.257841275,0.00451407425,400,0.02467188,0.23146012500000002,0.01039607725,400,0.035622345,0.195967525,0.0096020555,400,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,400,0.0,0.0,0.0,400,0.0,0.002338319357695225,0.0,400,0.0,0.000359704197738675,0.0
50,408,0.067039265,0.252599,0.00451407425,408,0.023652655,0.23146012500000002,0.01039607725,408,0.035622345,0.195967525,0.008585009,408,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,408,0.0,5.6831829538325e-05,0.0,408,0.0,0.0013169023237357752,0.0,408,0.0,0.0,0.0
51,416,0.067039265,0.252599,0.00451407425,416,0.023652655,0.23146012500000002,0.009940234749999999,416,0.035622345,0.19376455,0.008585009,416,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,416,0.0,8.553423791066763e-05,0.0,416,0.0,0.000241028020454275,0.0,416,0.0,0.0,0.0
52,424,0.067039265,0.252599,0.00451407425,424,0.023652655,0.23146012500000002,0.009940234749999999,424,0.035622345,0.19376455,0.008585009,424,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,424,0.0,0.0,0.0,424,0.0,0.00095963339394285,0.0,424,0.0,4.218986724535e-05,0.0
53,432,0.067039265,0.252599,0.00451407425,432,0.023652655,0.23131445,0.00770788525,432,0.035622345,0.19376455,0.0066815555,432,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,432,0.0,0.0,0.0,432,0.0,0.0002757547659559,0.0,432,0.0,9.12536193017407e-05,0.0
54,440,0.067039265,0.252599,0.00451407425,440,0.023652655,0.23101625,0.00695211875,440,0.035622345,0.19376455,0.0066815555,440,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,440,0.0,0.0,0.0,440,0.0,0.0,0.0,440,0.0,8.393166768598699e-06,0.0
55,448,0.067039265,0.252599,0.00451407425,448,0.023652655,0.23101625,0.006804434,448,0.02483717,0.19376455,0.0066815555,448,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,448,0.0,0.0,0.0,448,0.0,9.2562909727675e-05,0.0,448,0.0,0.0,0.0
56,456,0.067039265,0.252599,0.00451407425,456,0.023652655,0.23101625,0.00617960575,456,0.02483717,0.19376455,0.0066815555,456,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,456,0.0,0.0,0.0,456,0.0,4.7869305287534956e-05,0.0,456,0.0,0.0,0.0
57,464,0.067039265,0.252599,0.004490429749999999,464,0.023652655,0.23101625,0.00617960575,464,0.02483717,0.19376455,0.0066815555,464,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,464,0.0,0.0,0.0,464,0.0,6.194312602130124e-05,0.0,464,0.0,5.414661031729229e-05,0.0
58,472,0.06338219,0.252599,0.004490429749999999,472,0.023652655,0.23101625,0.00617960575,472,0.02483717,0.19376455,0.0066815555,472,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,472,0.0,0.0,0.0,472,0.0,0.0001226343852925,0.0,472,0.0,0.0,0.0
59,480,0.06338219,0.252599,0.004490429749999999,480,0.023652655,0.23038967500000002,0.005446937,480,0.02483717,0.19376455,0.0059341925,480,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,480,0.0,0.0,0.0,480,0.0,9.60048713334736e-05,0.0,480,0.0,0.0,0.0
60,488,0.06338219,0.252599,0.00418340275,488,0.023652655,0.23038967500000002,0.005446937,488,0.02483717,0.19376455,0.0059341925,488,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,488,0.0,0.0,0.0,488,0.0,6.394562958815e-05,0.0,488,0.0,0.0,0.0
61,496,0.050497780000000006,0.252599,0.00418340275,496,0.023652655,0.23038967500000002,0.005446937,496,0.02483717,0.19376455,0.0059341925,496,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,496,0.0,0.0,0.0,496,0.0,0.0,0.0,496,0.0,0.0,0.0
62,504,0.050497780000000006,0.252599,0.00418340275,504,0.023652655,0.23038967500000002,0.005446937,504,0.02483717,0.19376455,0.0059341925,504,0.38579509,0.34904849000000004,0.4266006425,0.48544584999999996,0.24706885,0.6259963749999999,504,0.0,0.0,0.0,504,0.0,2.639448215445e-05,0.0,504,0.0,0.0,0.0
