,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0,EvalCount,3,0.75,0.25,EvalCount,4,0.75,0.25,EvalCount,5,0.75,0.25
10,77,0.10001703,0.162965,0.046216915,77,0.15438435,0.182746925,0.10345517,77,0.1340402,0.191940175,0.06833284,77,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,77,0.01272779769272335,0.030778936272188674,0.0,77,0.12472817019676116,0.19017800888974565,0.08469313198705691,77,0.0112706377766767,0.026261139621044677,0.0
11,84,0.09408745,0.158277225,0.046216915,84,0.1524465,0.182746925,0.10262371,84,0.1340402,0.191940175,0.06833284,84,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,84,0.00224123365228245,0.01164890438779045,0.0,84,0.1006330387172765,0.13794943917695218,0.0447627319594177,84,0.00760426525869,0.016922420400798797,4.139200520251026e-05
12,91,0.091640175,0.158277225,0.0362879625,91,0.14806365,0.176704925,0.0712733725,91,0.1340402,0.18817005,0.06578136999999999,91,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,91,0.00503119525283595,0.012449866304928874,0.0,91,0.0453373835147977,0.1132647127129624,0.0181419919934275,91,0.0001721590597556,0.017996689563200323,0.0
13,98,0.08613778999999999,0.158277225,0.0362879625,98,0.13118180000000002,0.1638147,0.06923751750000001,98,0.1340402,0.18817005,0.06578136999999999,98,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,98,0.0,0.003050988228012475,0.0,98,0.0491521127181343,0.0889559349580827,0.0144619805853957,98,0.0001826560321107,0.009213849411123,0.0
14,105,0.08613778999999999,0.158277225,0.0362879625,105,0.1230571,0.154245775,0.0688958475,105,0.1340402,0.18817005,0.061349667499999996,105,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,105,0.0,0.0128320581205216,0.0,105,0.0418820411737973,0.0785279937453855,0.01279530385827695,105,0.0,0.010053891003433275,0.0
15,112,0.08613778999999999,0.158277225,0.0362879625,112,0.10946449999999999,0.149009275,0.0688958475,112,0.1340402,0.171638825,0.061349667499999996,112,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,112,0.0,0.0075045200193408,0.0,112,0.0190198899332197,0.0511668593233716,0.01239407709474035,112,0.0,0.0005398193358116,0.0
16,119,0.08613778999999999,0.158277225,0.0362879625,119,0.10946449999999999,0.1485151,0.0688958475,119,0.1340402,0.170453575,0.054031512500000003,119,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,119,0.0,0.00059442732711915,0.0,119,0.0199579944146238,0.0414425713690031,0.01168404910134505,119,0.0,0.0011615573127455,0.0
17,126,0.08613778999999999,0.158277225,0.02446705,126,0.10679235000000001,0.14240597500000002,0.0449820175,126,0.1340402,0.16668125,0.0366947575,126,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,126,0.0,0.001836826169337525,0.0,126,0.0231582182579177,0.052778612221157706,0.0018044260341378,126,0.0,0.0006918193545902,0.0
18,133,0.08332278,0.158277225,0.020680085,133,0.10007148,0.14240597500000002,0.036631065,133,0.12821015,0.16668125,0.0366947575,133,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,133,0.0,0.0030684784964181,0.0,133,0.0077738687659993,0.0148708162760619,0.00288326591836855,133,0.0,0.003975413668930725,0.0
19,140,0.08324878,0.158277225,0.016893739999999997,140,0.09938248,0.140335125,0.0336181825,140,0.125075,0.16647479999999998,0.0366947575,140,0.12950636,0.11733118249999999,0.139444815,0.1738012,0.131285125,0.248212675,140,0.0,0.00215172344592195,0.0,140,0.0134949485700398,0.025439044768481252,0.0109795360317486,140,0.0,0.00278019449252985,0.0
