,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0,EvalCount,3,0.75,0.25,EvalCount,4,0.75,0.25,EvalCount,5,0.75,0.25
19,140,0.072104975,0.1367044,0.01701734,140,0.090644665,0.16739937500000002,0.0391855975,140,0.075178485,0.138700825,0.02117388,140,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,140,0.0,0.000633793166292175,0.0,140,0.0060965589894077,0.014042040115388026,0.0,140,0.0,0.000878629210521325,0.0
20,147,0.072104975,0.1367044,0.01701734,147,0.090644665,0.16739937500000002,0.0332776375,147,0.05283612,0.138700825,0.02117388,147,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,147,0.0,0.000265353617350525,0.0,147,0.0,0.008025617649585301,0.0,147,0.0,0.000662833447896125,0.0
21,154,0.07193831,0.1367044,0.016766685,154,0.06715853,0.16739937500000002,0.0325214625,154,0.043420755,0.138700825,0.0140212225,154,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,154,0.0,0.0,0.0,154,0.0,0.004223698542509575,0.0,154,0.0,0.001158075957882,0.0
22,161,0.0702785,0.1367044,0.016766685,161,0.057938119999999996,0.16739937500000002,0.02612911,161,0.043420755,0.138700825,0.0140212225,161,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,161,0.0,0.000803392176318575,0.0,161,0.0,0.0018131479712516002,0.0,161,0.0,0.00294617510118445,0.0
23,168,0.0702785,0.1367044,0.015968415,168,0.052213835,0.16739937500000002,0.02612911,168,0.043420755,0.138700825,0.0140212225,168,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,168,0.0,0.0,0.0,168,0.0,0.0,0.0,168,0.0,0.0,0.0
24,175,0.0702785,0.1367044,0.012630795,175,0.052213835,0.16739937500000002,0.02612911,175,0.0406946,0.1259071,0.0140212225,175,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,175,0.0,0.0,0.0,175,0.0,0.005213092344531951,0.0,175,0.0,0.0,0.0
25,182,0.066034315,0.1367044,0.011695582500000001,182,0.052213835,0.16739937500000002,0.02612911,182,0.0406946,0.1259071,0.0111169,182,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,182,0.0,0.0,0.0,182,0.0,0.001924014702478975,0.0,182,0.0,0.0,0.0
26,189,0.066034315,0.1367044,0.011695582500000001,189,0.045047674999999995,0.16739937500000002,0.018321525,189,0.0406946,0.1259071,0.0111169,189,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,189,0.0,0.0,0.0,189,0.0,0.000730364074945575,0.0,189,0.0,0.0,0.0
27,196,0.06587619,0.1367044,0.011695582500000001,196,0.045047674999999995,0.16739937500000002,0.018321525,196,0.0406946,0.1259071,0.010033694000000001,196,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,196,0.0,0.0,0.0,196,0.0,0.0010494959512461,0.0,196,0.0,0.0,0.0
28,203,0.06404461,0.1367044,0.01000258,203,0.03600790500000001,0.16739937500000002,0.00958955625,203,0.0406946,0.1259071,0.009445991749999999,203,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,203,0.0,0.0,0.0,203,0.0,0.0,0.0,203,0.0,0.0,0.0
29,210,0.06135641,0.1367044,0.0077508835,210,0.03600790500000001,0.16739937500000002,0.00958955625,210,0.0406946,0.1259071,0.009445991749999999,210,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,210,0.0,0.0,0.0,210,0.0,0.0,0.0,210,0.0,0.0,0.0
30,217,0.06135641,0.1367044,0.0077508835,217,0.033107585,0.16739937500000002,0.00958955625,217,0.0406946,0.1259071,0.009445991749999999,217,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,217,0.0,0.0,0.0,217,0.0,0.0,0.0,217,0.0,0.0,0.0
31,224,0.06135641,0.1367044,0.00714851975,224,0.033107585,0.14841675000000001,0.00885177075,224,0.0406946,0.1259071,0.00663717725,224,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,224,0.0,0.0,0.0,224,0.0,0.0,0.0,224,0.0,0.0,0.0
32,231,0.057162065,0.1367044,0.00656001875,231,0.027095110000000002,0.14841675000000001,0.00885177075,231,0.0406946,0.1259071,0.0042753075,231,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,231,0.0,0.0,0.0,231,0.0,0.0,0.0,231,0.0,0.0,0.0
33,238,0.057162065,0.1367044,0.00656001875,238,0.027095110000000002,0.14841675000000001,0.00868165325,238,0.0406946,0.1259071,0.0042753075,238,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,238,0.0,0.0,0.0,238,0.0,0.0,0.0,238,0.0,0.0,0.0
34,245,0.056244195000000004,0.1367044,0.00650766725,245,0.026290050000000002,0.145314,0.008498337500000001,245,0.0406946,0.1259071,0.0042753075,245,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,245,0.0,0.0,0.0,245,0.0,0.0,0.0,245,0.0,0.0,0.0
35,252,0.05459559,0.1367044,0.0064625855,252,0.026290050000000002,0.135959025,0.008498337500000001,252,0.0406946,0.1259071,0.0042753075,252,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,252,0.0,0.0,0.0,252,0.0,0.0,0.0,252,0.0,0.0,0.0
36,259,0.04474114,0.1367044,0.004999219,259,0.026290050000000002,0.133612575,0.007392129250000001,259,0.0406946,0.1259071,0.003607074,259,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,259,0.0,0.0,0.0,259,0.0,0.0,0.0,259,0.0,0.0,0.0
37,266,0.043094515,0.1367044,0.004999219,266,0.02246373,0.133612575,0.00739155975,266,0.0406946,0.12590695,0.00276425775,266,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,266,0.0,0.0,0.0,266,0.0,0.0,0.0,266,0.0,0.0,0.0
38,273,0.04050092,0.1367044,0.004999219,273,0.02045833,0.1321875,0.00739155975,273,0.0406946,0.12590695,0.00266144225,273,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,273,0.0,0.0,0.0,273,0.0,0.0,0.0,273,0.0,0.0,0.0
39,280,0.04050092,0.1367044,0.004999219,280,0.013773754999999999,0.1321875,0.0067455842500000005,280,0.03881393,0.12590695,0.00266144225,280,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,280,0.0,0.0,0.0,280,0.0,0.0,0.0,280,0.0,0.0,0.0
40,287,0.03359651,0.1367044,0.004999219,287,0.013773754999999999,0.13218615,0.0067455842500000005,287,0.03881393,0.12590695,0.00208744825,287,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,287,0.0,0.0,0.0,287,0.0,0.0001243174886681,0.0,287,0.0,0.0,0.0
41,294,0.03359651,0.1367044,0.004999219,294,0.013773754999999999,0.13218615,0.00651355075,294,0.038753385,0.12590695,0.00208744825,294,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,294,0.0,0.0,0.0,294,0.0,0.0,0.0,294,0.0,0.0,0.0
42,301,0.03359651,0.1367044,0.004999219,301,0.0128835475,0.131698525,0.0059972825,301,0.033363290000000004,0.12590695,0.00208744825,301,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,301,0.0,0.0,0.0,301,0.0,0.0,0.0,301,0.0,0.0,0.0
43,308,0.03359651,0.1367044,0.004999219,308,0.0128835475,0.131698525,0.00583635125,308,0.031191955,0.12590695,0.00208744825,308,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,308,0.0,0.0,0.0,308,0.0,0.0,0.0,308,0.0,0.0,0.0
44,315,0.023145155,0.1367044,0.00441193425,315,0.0128835475,0.12097007500000001,0.00583635125,315,0.031191955,0.12590695,0.00208744825,315,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,315,0.0,0.0,0.0,315,0.0,0.000156973231370675,0.0,315,0.0,0.0,0.0
45,322,0.023145155,0.1367044,0.00441193425,322,0.0128835475,0.12083617499999999,0.00497789225,322,0.02585093,0.12590695,0.00208744825,322,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,322,0.0,0.0,0.0,322,0.0,0.0,0.0,322,0.0,0.0,0.0
46,329,0.01884613,0.1276373,0.0034115857499999996,329,0.0128835475,0.1026594375,0.00403100425,329,0.02074448,0.12590695,0.00208744825,329,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,329,0.0,0.0,0.0,329,0.0,0.0,0.0,329,0.0,0.0,0.0
47,336,0.01884613,0.1276373,0.0034115857499999996,336,0.0128835475,0.1026594375,0.00403100425,336,0.02074448,0.12590695,0.0020313577499999997,336,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,336,0.0,0.0,0.0,336,0.0,0.0,0.0,336,0.0,0.0,0.0
48,343,0.01884613,0.1276373,0.0018622745,343,0.0128835475,0.1026594375,0.003366296,343,0.02074448,0.12590695,0.0020313577499999997,343,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,343,0.0,0.0,0.0,343,0.0,0.0,0.0,343,0.0,0.0,0.0
49,350,0.01884613,0.12328744999999999,0.0018622745,350,0.0128835475,0.1026594375,0.003366296,350,0.020375285,0.12590695,0.0020313577499999997,350,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,350,0.0,0.0,0.0,350,0.0,0.0,0.0,350,0.0,0.0,0.0
50,357,0.01884613,0.12328744999999999,0.0018622745,357,0.0128835475,0.1026594375,0.003366296,357,0.020375285,0.12590695,0.0020313577499999997,357,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,357,0.0,0.0,0.0,357,0.0,0.0,0.0,357,0.0,0.0,0.0
51,364,0.01884613,0.12328744999999999,0.0018622745,364,0.0128835475,0.1026594375,0.00325687475,364,0.020375285,0.12590695,0.0020313577499999997,364,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,364,0.0,0.0,0.0,364,0.0,0.0,0.0,364,0.0,0.0,0.0
52,371,0.01884613,0.12328744999999999,0.00182710075,371,0.0128835475,0.1026594375,0.00325687475,371,0.0174656615,0.12590695,0.0020313577499999997,371,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,371,0.0,0.0,0.0,371,0.0,0.0,0.0,371,0.0,0.0,0.0
53,378,0.01884613,0.12328744999999999,0.00182710075,378,0.012842081,0.10265941249999999,0.00325687475,378,0.0174656615,0.12590695,0.002001147,378,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,378,0.0,0.0,0.0,378,0.0,0.0,0.0,378,0.0,0.0,0.0
54,385,0.01884613,0.12328744999999999,0.0017111885,385,0.012842081,0.10265941249999999,0.00273661475,385,0.0174656615,0.12590695,0.002001147,385,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,385,0.0,0.0,0.0,385,0.0,0.0,0.0,385,0.0,0.0,0.0
55,392,0.01884613,0.12328744999999999,0.0017111885,392,0.012842081,0.10265941249999999,0.00273661475,392,0.0174656615,0.12590695,0.002001147,392,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,392,0.0,0.0,0.0,392,0.0,0.0,0.0,392,0.0,0.0,0.0
56,399,0.01884613,0.12328744999999999,0.0017111885,399,0.011219929,0.10265941249999999,0.00273661475,399,0.017182733,0.12590695,0.00190990275,399,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,399,0.0,0.0,0.0,399,0.0,0.0,0.0,399,0.0,0.0,0.0
57,406,0.01884613,0.12328744999999999,0.00145778575,406,0.011219929,0.10265941249999999,0.0027018185,406,0.017182733,0.12590695,0.00168097825,406,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,406,0.0,0.0,0.0,406,0.0,0.0,0.0,406,0.0,0.0,0.0
58,413,0.01884613,0.12328744999999999,0.00145778575,413,0.010897664,0.10265941249999999,0.0027018185,413,0.017182733,0.12590695,0.00168097825,413,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,413,0.0,0.0,0.0,413,0.0,0.0,0.0,413,0.0,0.0,0.0
59,420,0.01884613,0.12328744999999999,0.00145778575,420,0.0049112685,0.10265941249999999,0.0019795865,420,0.017182733,0.12590695,0.00168097825,420,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,420,0.0,0.0,0.0,420,0.0,0.0,0.0,420,0.0,0.0,0.0
60,427,0.01884613,0.12328744999999999,0.00145778575,427,0.0048867185,0.10265941249999999,0.0019795865,427,0.017182733,0.12590695,0.00164798275,427,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,427,0.0,0.0,0.0,427,0.0,0.0,0.0,427,0.0,0.0,0.0
61,434,0.01884613,0.12328744999999999,0.00145778575,434,0.0048867185,0.10265941249999999,0.00170636825,434,0.017182733,0.12590695,0.00148525625,434,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,434,0.0,0.0,0.0,434,0.0,0.0,0.0,434,0.0,0.0,0.0
62,441,0.01884613,0.12328744999999999,0.00145778575,441,0.0048828195,0.10265941249999999,0.00170636825,441,0.017182733,0.12590695,0.00148525625,441,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,441,0.0,0.0,0.0,441,0.0,0.0,0.0,441,0.0,0.0,0.0
63,448,0.01884613,0.122897725,0.00145778575,448,0.0048828195,0.10265941249999999,0.00170636825,448,0.017182733,0.12590695,0.00148525625,448,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,448,0.0,0.0,0.0,448,0.0,0.0,0.0,448,0.0,0.0,0.0
64,455,0.01884613,0.122897725,0.001296745,455,0.0048828195,0.10265941249999999,0.00170636825,455,0.017182733,0.12590695,0.00148525625,455,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,455,0.0,0.0,0.0,455,0.0,0.0,0.0,455,0.0,0.0,0.0
65,462,0.01884613,0.122897725,0.00123883825,462,0.004408746,0.10265941249999999,0.00169016825,462,0.017182733,0.12590695,0.00148525625,462,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,462,0.0,0.0,0.0,462,0.0,0.0,0.0,462,0.0,0.0,0.0
66,469,0.01884613,0.122897725,0.00123883825,469,0.0042648135,0.10265941249999999,0.0015328051249999999,469,0.017182733,0.12590695,0.00148525625,469,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,469,0.0,0.0,0.0,469,0.0,0.0,0.0,469,0.0,0.0,0.0
67,476,0.01884613,0.122897725,0.0012327,476,0.0042648135,0.1026593875,0.0015328051249999999,476,0.017182733,0.12590695,0.00148525625,476,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,476,0.0,0.0,0.0,476,0.0,0.0,0.0,476,0.0,0.0,0.0
68,483,0.01884613,0.12262674999999999,0.0012327,483,0.0042648135,0.1026593875,0.0009767820999999999,483,0.017182733,0.12590695,0.0014442427500000001,483,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,483,0.0,0.0,0.0,483,0.0,0.0,0.0,483,0.0,0.0,0.0
69,490,0.01884613,0.12262674999999999,0.0012327,490,0.002592778,0.1026593875,0.0009767820999999999,490,0.017182733,0.12590695,0.0012369705000000002,490,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,490,0.0,0.0,0.0,490,0.0,0.0,0.0,490,0.0,0.0,0.0
70,497,0.01884613,0.12262674999999999,0.0012327,497,0.002592778,0.1026593875,0.0009767820999999999,497,0.017182733,0.12590695,0.0012369705000000002,497,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,497,0.0,0.0,0.0,497,0.0,0.0,0.0,497,0.0,0.0,0.0
71,504,0.01884613,0.12262674999999999,0.0012327,504,0.002592778,0.1026593875,0.0009767820999999999,504,0.017182733,0.12590695,0.0012157070000000001,504,0.12950636,0.11733118249999999,0.139444815,0.16910495,0.133056375,0.20765830000000002,504,0.0,0.0,0.0,504,0.0,0.0,0.0,504,0.0,0.0,0.0
