,EvalCount,0,0.75,0.25,EvalCount,1,0.75,0.25,EvalCount,2,0.75,0.25,EvalCount,0,0,0,0,0,0,EvalCount,3,0.75,0.25,EvalCount,4,0.75,0.25,EvalCount,5,0.75,0.25
10,77,0.043773205,0.090953415,0.028450615,77,0.1419624,0.18078275,0.08981412,77,0.04836568,0.08530842749999999,0.034194052499999995,77,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,77,0.00035267165131670417,0.007913651827117875,0.0,77,0.0817433698945832,0.12940143396558162,0.04676111089397178,77,0.00374226335123665,0.030831226794719026,0.0
11,84,0.040008715,0.08855329,0.02313705,84,0.1181678,0.157252075,0.0739369,84,0.04444919,0.08530842749999999,0.0228400925,84,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,84,0.0,0.011248705083165025,0.0,84,0.0444715535621647,0.08221527080720978,0.0249312588018029,84,0.0075349469726215,0.01927432686052405,0.0
12,91,0.03667879,0.0860193125,0.0151416,91,0.08803569,0.1541598,0.069429815,91,0.042781694999999995,0.0800126975,0.0228400925,91,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,91,0.0,0.00417379756576685,0.0,91,0.0234248032241294,0.07307823513232739,0.0058443321164653745,91,0.0016232139012952,0.0090276142803484,0.0
13,98,0.03667879,0.0860193125,0.0151416,98,0.07449359,0.1217609,0.0544588325,98,0.0352171,0.0800126975,0.0216344225,98,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,98,0.0,0.0017458497152302,0.0,98,0.0153420936849027,0.04675393845344645,0.0055144279486558,98,0.0013736031156213,0.0115956156227714,0.0
14,105,0.032575025,0.083073095,0.01464997,105,0.06915929500000001,0.10218102500000001,0.0406108025,105,0.033934135000000004,0.07983626499999999,0.0216344225,105,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,105,0.0,0.0048676662264459745,0.0,105,0.018602286798673102,0.03561536601086235,0.002326537680997525,105,0.0007106759039362,0.009785846321284826,0.0
15,112,0.025427085000000002,0.083073095,0.014639335,112,0.060336085,0.10218102500000001,0.036131562500000006,112,0.02653909,0.07983626499999999,0.0216344225,112,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,112,0.0,0.00687697469766075,0.0,112,0.00540981887679265,0.019421382121777374,0.0,112,0.0,0.00942292889229365,0.0
16,119,0.025427085000000002,0.082691465,0.014405267499999999,119,0.052993805,0.10218102500000001,0.03139354,119,0.024660124999999998,0.07901042999999999,0.01688224,119,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,119,0.0,0.004313107226018124,0.0,119,0.0,0.012539947378495325,0.0,119,0.0007595108836734,0.0101393411842606,0.0
17,126,0.025427085000000002,0.082691465,0.014405267499999999,126,0.04876448,0.0930862225,0.03139354,126,0.02433107,0.0789676075,0.0132844175,126,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,126,0.0,0.007480194800279024,0.0,126,0.0076591919092417,0.030800410120065125,0.0,126,0.0,0.00085085583593,0.0
18,133,0.025427085000000002,0.082691465,0.0143289375,133,0.04876448,0.0930862225,0.03139354,133,0.020811555,0.0679507325,0.011318604999999999,133,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,133,0.0,0.005372790275841049,0.0,133,0.00059841555134645,0.01364545946285,0.0,133,0.0,0.0045297710768543,0.0
19,140,0.02171751,0.082691465,0.010419285,140,0.04876448,0.0930862225,0.03139354,140,0.020811555,0.03812356,0.011318604999999999,140,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,140,0.0,0.0045077918916423005,0.0,140,0.001114792235847851,0.009511354987043325,0.0,140,0.0,0.000398452959510025,0.0
20,147,0.02171751,0.082691465,0.010419285,147,0.04801363,0.0930862225,0.0186610375,147,0.019647785,0.03812356,0.011318604999999999,147,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,147,0.0,8.3556107417875e-05,0.0,147,0.00092565070032775,0.011952221811264225,0.0,147,0.0,0.000989007115110125,0.0
21,154,0.02171751,0.082691465,0.010419285,154,0.04801363,0.07650085250000001,0.0149059725,154,0.019647785,0.0378137875,0.011318604999999999,154,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,154,0.0,0.0,0.0,154,0.0004032105281128,0.006307765680494751,0.0,154,0.0,7.5513639145725e-05,0.0
22,161,0.019644775,0.0825211175,0.0090680205,161,0.041125035000000004,0.07650085250000001,0.011244565,161,0.019647785,0.0378137875,0.01050356525,161,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,161,0.0,0.0,0.0,161,0.0,0.00035428596525965,0.0,161,0.0,0.0007336860790258749,0.0
23,168,0.019644775,0.0825211175,0.006908590500000001,168,0.035498145,0.07650085250000001,0.0107025,168,0.019647785,0.0375332525,0.01050356525,168,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,168,0.0,0.0,0.0,168,0.0,0.003783903571262325,0.0,168,0.0,0.0005816776567410999,0.0
24,175,0.019644775,0.0825211175,0.006908590500000001,175,0.035211475000000006,0.0688924675,0.0107025,175,0.019647785,0.033520725,0.01050356525,175,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,175,0.0,0.0,0.0,175,0.0,7.495419347739293e-06,0.0,175,0.0,0.0006001536721260251,0.0
25,182,0.019644775,0.08248965999999999,0.00615555175,182,0.035211475000000006,0.0644476575,0.0107025,182,0.0183949,0.033520725,0.00882161825,182,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,182,0.0,0.0,0.0,182,0.0,0.002009686857528475,0.0,182,0.0,0.00463515331468195,0.0
26,189,0.019644775,0.08248965999999999,0.00615555175,189,0.035201015,0.0644476575,0.0107025,189,0.0183949,0.033520725,0.008276750999999999,189,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,189,0.0,0.0,0.0,189,0.0,0.0054890253413772995,0.0,189,0.0,0.000631651498109225,0.0
27,196,0.01781019,0.081928585,0.00615555175,196,0.03474067,0.057157627499999995,0.009445812750000001,196,0.017066015,0.033520725,0.008276750999999999,196,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,196,0.0,0.0,0.0,196,0.0,7.2219005366075e-05,0.0,196,0.0,0.0001732928881042,0.0
28,203,0.01781019,0.081928585,0.00615555175,203,0.03474067,0.056540402499999996,0.009445812750000001,203,0.014811615,0.033520725,0.008276750999999999,203,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,203,0.0,0.0,0.0,203,0.0,0.0040667569927267,0.0,203,0.0,0.0004747713496419,0.0
29,210,0.01781019,0.081928585,0.00583258325,210,0.032732585,0.056540402499999996,0.00882130975,210,0.013754955,0.02997006,0.00794120475,210,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,210,0.0,0.0,0.0,210,0.0,0.0,0.0,210,0.0,0.00256596206799685,0.0
30,217,0.017305935,0.081928585,0.00583258325,217,0.032732585,0.056540402499999996,0.00882130975,217,0.013456795,0.02997006,0.00794120475,217,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,217,0.0,0.0,0.0,217,0.0,0.00174701957009975,0.0,217,0.0,0.0,0.0
31,224,0.017305935,0.08050219750000001,0.00583258325,224,0.02817733,0.056540402499999996,0.00882130975,224,0.0115774,0.02997006,0.00794120475,224,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,224,0.0,0.0,0.0,224,0.0,0.0,0.0,224,0.0,0.00014144642979225,0.0
32,231,0.017305935,0.08011343500000001,0.00583258325,231,0.02318518,0.056540402499999996,0.00882130975,231,0.0100419635,0.02997006,0.00680133575,231,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,231,0.0,0.0,0.0,231,0.0,0.000349601354701375,0.0,231,0.0,2.580152555425e-05,0.0
33,238,0.016924019999999998,0.08011343500000001,0.00583258325,238,0.01934037,0.056026015,0.00882130975,238,0.0091088875,0.02997006,0.005816605,238,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,238,0.0,0.0,0.0,238,0.0,0.008305959312148774,0.0,238,0.0,0.0,0.0
34,245,0.016924019999999998,0.07845511,0.00583258325,245,0.01934037,0.056026015,0.00882130975,245,0.0091088875,0.02997006,0.005816605,245,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,245,0.0,0.0,0.0,245,0.0,0.005267523619208625,0.0,245,0.0,0.000403287719269275,0.0
35,252,0.016924019999999998,0.07845511,0.00583258325,252,0.01934037,0.055849985,0.00882130975,252,0.0091088875,0.02997006,0.003482678,252,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,252,0.0,6.1559179879675e-05,0.0,252,0.0,0.0,0.0,252,0.0,8.323298906145e-05,0.0
36,259,0.016924019999999998,0.07845511,0.00583258325,259,0.01934037,0.055849985,0.00882130975,259,0.0091088875,0.02997006,0.003482678,259,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,259,0.0,0.0,0.0,259,0.0,0.00079799624863055,0.0,259,0.0,0.0001344473074065,0.0
37,266,0.016924019999999998,0.0747368875,0.00515868425,266,0.01934037,0.055849985,0.00882130975,266,0.0091088875,0.02997006,0.003482678,266,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,266,0.0,0.0,0.0,266,0.0,0.0026141411801691,0.0,266,0.0,5.769409034305e-05,0.0
38,273,0.016924019999999998,0.073838365,0.005096003,273,0.017781159999999997,0.055849985,0.008018197000000001,273,0.0091088875,0.02997006,0.003482678,273,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,273,0.0,0.0,0.0,273,0.0,0.0015834344050020752,0.0,273,0.0,6.02653367631e-05,0.0
39,280,0.016924019999999998,0.073838365,0.005096003,280,0.013741005,0.055044924999999995,0.00562327075,280,0.0091088875,0.02997006,0.003482678,280,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,280,0.0,0.0,0.0,280,0.0,0.0,0.0,280,0.0,5.4757993663675e-05,0.0
40,287,0.016924019999999998,0.073838365,0.00397579,287,0.0133684285,0.055044924999999995,0.00562327075,287,0.0091088875,0.02997006,0.003482678,287,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,287,0.0,0.0,0.0,287,0.0,0.0,0.0,287,0.0,0.0,0.0
41,294,0.01643716,0.073838365,0.00397579,294,0.0132533485,0.054551274999999996,0.00562327075,294,0.008000604500000001,0.02997006,0.00304902725,294,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,294,0.0,0.0,0.0,294,0.0,0.0,0.0,294,0.0,0.0,0.0
42,301,0.009064594,0.073838365,0.00397579,301,0.00970966,0.054551274999999996,0.005592774,301,0.007683487500000001,0.02997006,0.00304902725,301,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,301,0.0,0.0,0.0,301,0.0,0.0,0.0,301,0.0,0.0,0.0
43,308,0.009064594,0.073838365,0.00397579,308,0.00970966,0.054551274999999996,0.005592774,308,0.007683487500000001,0.02997006,0.0029320475,308,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,308,0.0,0.0,0.0,308,0.0,0.001569744101335775,0.0,308,0.0,0.0,0.0
44,315,0.009064594,0.073838365,0.00397579,315,0.007818435,0.054551274999999996,0.005592774,315,0.007683487500000001,0.02997006,0.0029320475,315,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,315,0.0,0.0,0.0,315,0.0,0.0,0.0,315,0.0,0.0,0.0
45,322,0.009064594,0.073838365,0.00397579,322,0.007818435,0.0540262975,0.005464827,322,0.0067772905,0.02997006,0.00270342025,322,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,322,0.0,0.0,0.0,322,0.0,0.0,0.0,322,0.0,0.0,0.0
46,329,0.009064594,0.073838365,0.00397579,329,0.007818435,0.0540262975,0.005464827,329,0.004972021,0.02997006,0.00266082325,329,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,329,0.0,0.0,0.0,329,0.0,0.0,0.0,329,0.0,0.0,0.0
47,336,0.009064594,0.072626055,0.00397579,336,0.0074831724999999995,0.0540262975,0.005464827,336,0.004972021,0.02997006,0.002490868,336,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,336,0.0,0.0,0.0,336,0.0,0.0,0.0,336,0.0,0.0,0.0
48,343,0.009064594,0.072626055,0.00344764925,343,0.0060700885,0.0540262975,0.00460036275,343,0.004972021,0.02997006,0.002490868,343,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,343,0.0,0.0,0.0,343,0.0,0.0,0.0,343,0.0,0.0,0.0
49,350,0.009064594,0.072626055,0.00344764925,350,0.0060700885,0.0540262975,0.00460036275,350,0.004972021,0.02997006,0.0018195709999999999,350,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,350,0.0,0.0,0.0,350,0.0,0.0,0.0,350,0.0,0.0,0.0
50,357,0.009064594,0.072626055,0.00344764925,357,0.0060700885,0.0540262975,0.004259176,357,0.004972021,0.02997006,0.0018195709999999999,357,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,357,0.0,0.0,0.0,357,0.0,0.0,0.0,357,0.0,0.0,0.0
51,364,0.009064594,0.072626055,0.00344764925,364,0.0060700885,0.0540262975,0.003340053,364,0.0044420615,0.02997006,0.0018195709999999999,364,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,364,0.0,0.0,0.0,364,0.0,0.0,0.0,364,0.0,0.0,0.0
52,371,0.009064594,0.0707560875,0.00344764925,371,0.0060381259999999996,0.0540262975,0.0032727735,371,0.0044420615,0.02997006,0.0018195709999999999,371,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,371,0.0,0.0,0.0,371,0.0,0.0,0.0,371,0.0,0.0,0.0
53,378,0.009064594,0.0707560875,0.00344764925,378,0.0060381259999999996,0.0540262975,0.0032727735,378,0.0037499574999999997,0.02997006,0.0018195709999999999,378,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,378,0.0,0.0,0.0,378,0.0,0.0,0.0,378,0.0,0.0,0.0
54,385,0.009064594,0.0707560875,0.00344764925,385,0.0060381259999999996,0.0540262975,0.0032727735,385,0.0037499574999999997,0.02997006,0.0018195709999999999,385,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,385,0.0,0.0,0.0,385,0.0,0.0,0.0,385,0.0,0.0,0.0
55,392,0.006522646,0.0707560875,0.0022469255,392,0.0060381259999999996,0.0531534325,0.0032727735,392,0.0037499574999999997,0.02997006,0.0018195709999999999,392,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,392,0.0,0.0,0.0,392,0.0,0.0,0.0,392,0.0,0.0,0.0
56,399,0.006522646,0.0707560875,0.0018208735,399,0.0060381259999999996,0.05178349,0.0032727735,399,0.0037499574999999997,0.02997006,0.0018195709999999999,399,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,399,0.0,0.0,0.0,399,0.0,0.0,0.0,399,0.0,0.0,0.0
57,406,0.006432211,0.0707560875,0.0018208735,406,0.0060381259999999996,0.05178349,0.0032727735,406,0.0037499574999999997,0.02997006,0.00152955475,406,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,406,0.0,0.0,0.0,406,0.0,0.0,0.0,406,0.0,0.0,0.0
58,413,0.006432211,0.0707560875,0.0018208735,413,0.0059204265,0.048587005,0.0032727735,413,0.0037499574999999997,0.02997006,0.00152955475,413,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,413,0.0,0.0,0.0,413,0.0,0.0,0.0,413,0.0,0.0,0.0
59,420,0.006432211,0.0707560875,0.0018208735,420,0.0059204265,0.048587005,0.00314247225,420,0.0037499574999999997,0.02997006,0.00152955475,420,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,420,0.0,0.0,0.0,420,0.0,0.0,0.0,420,0.0,0.0,0.0
60,427,0.006432211,0.0707560875,0.0018208735,427,0.0059204265,0.048587005,0.00251568,427,0.0037499574999999997,0.02997006,0.00152955475,427,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,427,0.0,0.0,0.0,427,0.0,0.0,0.0,427,0.0,0.0,0.0
61,434,0.005719951,0.0707560875,0.0018208735,434,0.0059204265,0.048587005,0.0022976765,434,0.0037499574999999997,0.02997006,0.00152955475,434,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,434,0.0,0.0,0.0,434,0.0,0.0,0.0,434,0.0,0.0,0.0
62,441,0.005719951,0.0707560875,0.0018208735,441,0.0059204265,0.048587005,0.00226110525,441,0.0037499574999999997,0.02997006,0.00152955475,441,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,441,0.0,0.0,0.0,441,0.0,0.0,0.0,441,0.0,0.0,0.0
63,448,0.005719951,0.0707560875,0.0018208735,448,0.0059204265,0.048587005,0.00226110525,448,0.0037499574999999997,0.02997006,0.00152955475,448,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,448,0.0,0.0,0.0,448,0.0,0.0,0.0,448,0.0,0.0,0.0
64,455,0.005719951,0.0707560875,0.0018208735,455,0.0046247465000000005,0.048587005,0.00226110525,455,0.0037499574999999997,0.02997006,0.00152955475,455,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,455,0.0,0.0,0.0,455,0.0,0.0,0.0,455,0.0,0.0,0.0
65,462,0.005719951,0.0707560875,0.0018208735,462,0.0039034465,0.048587005,0.00166393275,462,0.0037499574999999997,0.02997006,0.0012999785,462,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,462,0.0,0.0,0.0,462,0.0,0.0,0.0,462,0.0,0.0,0.0
66,469,0.0038559264999999997,0.0707560875,0.0018208735,469,0.003767723,0.048587005,0.00166393275,469,0.0037499574999999997,0.028248825,0.0012999785,469,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,469,0.0,0.0,0.0,469,0.0,0.0,0.0,469,0.0,0.0,0.0
67,476,0.0038559264999999997,0.0707560875,0.0018208735,476,0.003767723,0.048587005,0.00166393275,476,0.003480062,0.028248825,0.0012999785,476,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,476,0.0,0.0,0.0,476,0.0,0.0,0.0,476,0.0,0.0,0.0
68,483,0.0038559264999999997,0.0707560875,0.0017898565,483,0.003767723,0.048587005,0.00166393275,483,0.003480062,0.028248825,0.0012999785,483,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,483,0.0,0.0,0.0,483,0.0,0.0,0.0,483,0.0,0.0,0.0
69,490,0.0038559264999999997,0.0707560875,0.0017898565,490,0.003767723,0.047564132499999995,0.0015769335,490,0.003480062,0.028248825,0.0012999785,490,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,490,0.0,0.0,0.0,490,0.0,0.0,0.0,490,0.0,0.0,0.0
70,497,0.0038559264999999997,0.0707560875,0.0017898565,497,0.003767723,0.047564132499999995,0.0015769335,497,0.0028157025,0.028248825,0.00122372525,497,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,497,0.0,0.0,0.0,497,0.0,0.0,0.0,497,0.0,0.0,0.0
71,504,0.0038559264999999997,0.0707560875,0.0017898565,504,0.003767723,0.047564132499999995,0.0015769335,504,0.0028157025,0.028248825,0.00122372525,504,0.36337135,0.31058338,0.4174898975,0.2658579,0.11970404999999999,0.561087325,504,0.0,0.0,0.0,504,0.0,0.0,0.0,504,0.0,0.0,0.0
